报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
筹资活动现金流入小计(万元),414556,347821,219807,1021141,679492,493595,340597,584180,527018,368465,215769,957270,724748,622103,208155,1172662,762179,522408,835172,381183,573850,491784,427076,
偿还债务支付的现金(万元),558444,399854,213069,624639,586495,425440,171761,491125,431910,273871,133863,1031474,800177,433521,252963,1032715,684404,445230,571075,229569,430400,608520,347899,
分配股利、利润或偿付利息所支付的现金(万元),55785,49548,7891,57299,50138,43630,6408,42902,37584,31134,5372,29544,24083,16701,9513,50789,38098,28850,49302,26757,29839,29563,37324,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),110299,88877,24093,28309,20418,,,172,10172,1911,2535,6430,17609,6430,,30302,37758,22051,39037,20933,53503,1000,,
筹资活动现金流出小计(万元),724528,538280,245054,710246,657051,469071,178169,534199,479666,306917,141770,1067448,841869,456652,262476,1113805,760259,496132,659415,277259,513742,639083,385222,
筹资活动产生的现金流量净额(万元),-309972,-190459,-25247,310895,22441,24525,162429,49981,47352,61548,73999,-110178,-117121,165451,-54321,58857,1920,26277,175757,103924,60108,-147299,41853,
汇率变动对现金及现金等价物的影响(万元),6595,305,-6506,15685,7015,1758,-6764,-8053,-5544,-3245,-597,7332,3348,2788,1791,2834,-77,-728,-852,4294,-4916,294,-95,
现金及现金等价物净增加额(万元),-193087,-85682,44415,205123,73966,-8846,142799,19544,-36226,-26614,31663,38361,16672,230039,-9928,35654,36270,-11285,25246,78235,-21002,12739,-22823,
加:期初现金及现金等价物余额(万元),417974,417974,417974,212852,212852,212852,215069,193307,193307,193307,193307,154947,154947,154947,154947,119293,119293,119293,94046,90201,115048,98996,121819,
期末现金及现金等价物余额(万元),224887,332292,462390,417974,286818,204005,357869,212852,157082,166694,224971,193307,171619,384986,145018,154947,155563,108007,119293,168436,94046,111735,98996,
净利润(万元),,72461,,118136,,52359,,104768,,43355,,101006,,55664,,67741,,3756,83411,55771,98001,57016,36456,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,7287,,15972,,8072,,13227,,2441,,11295,,3707,,7309,,4164,6645,5400,9465,6597,3126,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,49887,,93680,,45133,,85239,,41716,,78205,,38197,,66769,,31366,53537,25199,42228,33708,30148,
无形资产摊销(万元),,1417,,2466,,1198,,2692,,1264,,2791,,1350,,2403,,1094,1433,587,928,664,453,
长期待摊费用摊销(万元),,227,,155,,198,,,,,,,,,,,,,,,,68,273,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-7,,204,,22,,-37,,-115,,-102,,-101,,-442,,-348,-32,35,186,-51,-263,
固定资产报废损失(万元),,,,,,0,,100,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-483,,-1959,,,,,,,,,,73,,-497,,827,424,,54,,185,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,-666,,,-364,-155,-210,-31,-23,
预计负债(万元),,,,,,,,,,,,,,,,-54,,,-1400,-337,-4500,3678,-641,
财务费用(万元),,24823,,21140,,16351,,30007,,12833,,22852,,11031,,40710,,23100,34599,12858,25533,27887,28725,
投资损失(万元),,-2927,,-1817,,33,,340,,154,,125,,-206,,737,,332,-180,-561,-662,-735,-95,
递延所得税资产减少(万元),,562,,-6780,,-702,,-1853,,826,,-1019,,-957,,-3930,,-2793,-594,379,-3046,-4681,156,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-14591,,-42417,,-39343,,-36754,,-21444,,-44024,,-3823,,15514,,2364,-25039,-20477,-28947,6860,-17970,
经营性应收项目的减少(万元),,-7838,,-155627,,-64679,,-94010,,-68999,,-47102,,-14975,,-58288,,-24896,-115466,-10878,-174260,-43740,-100945,
经营性应付项目的增加(万元),,-17426,,135571,,10861,,10416,,-65784,,114932,,-6912,,-35910,,22157,39941,-1546,120188,121544,5068,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-5786,,5474,,-55,,-2247,,-533,,228,,182,,,,678,,,,,,
经营活动产生现金流量净额(万元),,107606,,184197,,29448,,111887,,-54285,,239186,,83231,,101395,,61801,76917,66275,85193,209252,-14880,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,20000,,,,,,,,,,
现金的期末余额(万元),224887,332292,462390,417974,286818,204004,357869,212852,157082,166693,224971,193260,171619,384981,145018,154947,155563,107984,119293,168436,94046,111735,98996,
现金的期初余额(万元),417974,417974,417974,212852,212852,212852,215069,193260,193307,193260,193307,154947,154947,154947,154947,119293,119293,119204,94046,90201,115048,98996,121819,
现金等价物的期末余额(万元),,,,,,1,,0,,1,,47,,5,,,,23,,,,,,
现金等价物的期初余额(万元),,,,,,0,,47,,47,,0,,0,,,,88,,,,,,
现金及现金等价物的净增加额(万元),-193087,-85682,44415,205123,73966,-8846,142799,19544,-36226,-26614,31663,38361,16672,230039,-9928,35654,36270,-11285,25246,78235,-21002,12739,-22823,

