报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2012-06-30,
现金及现金等价物净增加额(万元),-3125143,-1311020,-702688,32884,-1784961,-304152,441349,111803,-1221621,9431,3100894,-1811708,-1514558,-307540,-5099606,-3958219,-7413338,-6886988,5805302,879229,-1023246,2310653,
加:期初现金及现金等价物余额(万元),8540177,8540177,8540177,8507293,8507293,8507293,8507293,8395490,8395490,8395490,8395490,10207198,10207198,10207198,10207198,14165418,14337222,14165418,8360116,7480887,8504133,8157159,
期末现金及现金等价物余额(万元),5415034,7229156,7837488,8540177,6722331,8203141,8948641,8507293,7173869,8404921,11496384,8395490,8692640,9899659,5107592,10207198,6923885,7278430,14165418,8360116,7480887,10467812,
净利润(万元),,1073969,,1806784,,938882,,1533679,,780621,,1432506,,,364264,1304314,,,1139971,935994,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,,,1533190,,561913,,867132,,344319,,957634,,,279786,783444,,,528857,213553,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,34778,,74417,,31849,,66782,,33975,,75161,,,17760,71890,,,72911,67224,,,
无形资产摊销(万元),,,,,,,,,,,,,,,,,,,,,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,28,,687,,111,,-991,,-155,,530,,,16,403,,,335,138,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-155906,,-465248,,-539935,,556991,,375030,,-211908,,,899,35243,,,-38114,17445,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-743977,,-1698586,,-797261,,-1758566,,-905221,,-2377696,,,-626781,-2038133,,,-1704887,-942570,,,
投资损失(万元),,-545896,,-763192,,-413578,,-898188,,-365162,,-223231,,,2852,-103945,,,2792,-22068,,,
递延所得税资产减少(万元),,,,-229753,,,,-247202,,-92684,,-101882,,,-56549,-126075,,,-81738,-7786,,,
递延所得税负债增加(万元),,-125308,,,,37931,,,,,,,,,,,,,,,,,
存货的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-10748867,,-20839994,,-14032450,,-14887700,,-4646618,,159825,,,-449411,-9631807,,,-5888360,-1946215,,,
经营性应付项目的增加(万元),,15435152,,18452311,,6247636,,8674513,,-2713973,,17417218,,,3134784,15741412,,,16587118,14634772,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,5102851,,-2173299,,-7978007,,-6076729,,-7186855,,17084591,,,2662974,6014308,,,10604127,12953370,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),5415034,7229156,7837488,8540177,6722331,8203141,8948641,8507293,7173869,8404921,11496384,8395490,8692640,9899659,5107592,10207198,6923885,7278430,14165418,8360116,7480887,10467812,
现金的期初余额(万元),8540177,8540177,8540177,8507293,8507293,8507293,8507293,8395490,8395490,8395490,8395490,10207198,10207198,10207198,10207198,14165418,14337222,14165418,8360116,7480887,8504133,8157159,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-3125143,-1311020,-702688,32884,-1784961,-304152,441349,111803,-1221621,9431,3100894,-1811708,-1514558,-307540,-5099606,-3958219,-7413338,-6886988,5805302,879229,-1023246,2310653,

