报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,496,,,,102,102,102,,212,73,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),0,0,0,130,25,1,1,504,9,38,9,105,104,106,0,216,75,26,0,5259,70,77,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),7436,5088,3031,12996,8486,3898,1897,8850,7019,6085,4615,29764,25190,16751,5705,20709,11837,16054,3701,9883,2091,2294,
投资所支付的现金(万元),,,24,,,,,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,67,,280,,,,102,1,,,373,,,,133,,104,,,102,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),7436,5155,3056,13277,8486,3898,1897,8952,7020,6085,4615,30137,25190,16751,5705,20842,11837,16158,3701,9883,2193,2294,
投资活动产生的现金流量净额(万元),-7436,-5154,-3056,-13147,-8461,-3897,-1896,-8448,-7011,-6047,-4606,-30031,-25086,-16645,-5705,-20626,-11762,-16132,-3701,-4624,-2122,-2217,
吸收投资收到的现金(万元),1608,1438,,561,561,,,6204,6204,,,46750,,,,,,,,,46,3135,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,46,,
取得借款收到的现金(万元),20129,17498,13984,45487,28699,26480,17450,29423,22393,18560,10800,42465,30695,19435,5449,13961,6929,18830,4700,18,110,689,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),12108,11384,4737,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),33845,30320,18721,46048,29260,26480,17450,35627,28597,18560,10800,89215,30695,19435,5449,13961,6929,18830,4700,18,156,3824,
偿还债务支付的现金(万元),26012,17486,8509,31513,22013,19063,6790,67626,60630,54036,46712,9936,5502,2302,754,4207,2260,10263,2208,51,6,689,
分配股利、利润或偿付利息所支付的现金(万元),2034,1702,341,1324,1056,761,128,2204,2000,1873,327,1977,1331,805,337,874,618,264,30,6062,1,610,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),12081,11749,8341,11934,1962,1865,,484,,,,207,,,,,,,,,,,
筹资活动现金流出小计(万元),40127,30937,17191,44771,25031,21688,6918,70314,62630,55909,47039,12121,6833,3107,1090,5081,2878,10526,2238,6112,7,1299,
筹资活动产生的现金流量净额(万元),-6282,-617,1530,1277,4229,4792,10532,-34687,-34034,-37349,-36239,77095,23862,16328,4358,8880,4051,8304,2462,-6094,149,2525,
汇率变动对现金及现金等价物的影响(万元),201,-0,-151,904,854,355,-170,-9,-286,-203,-12,181,-270,-147,-84,386,391,-23,-25,-125,5,-1,
现金及现金等价物净增加额(万元),-4616,-151,1966,-713,4147,6214,13943,-37621,-39805,-45573,-45249,49329,470,1809,-526,-1910,-1584,653,141,-5497,2475,3033,
加:期初现金及现金等价物余额(万元),12931,12931,12918,13644,13644,13644,13738,51264,51264,51264,51264,1935,1935,1935,6085,3844,3844,3191,3191,8689,6213,3180,
期末现金及现金等价物余额(万元),8315,12780,14884,12931,17791,19858,27681,13644,11459,5691,6015,51264,2405,3744,5559,1935,2260,3844,3333,3191,8689,6213,
净利润(万元),,3903,,7028,,3181,,2502,,2386,,6688,4624,3710,,9311,5171,6596,,9359,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,955,,1128,,637,,800,,53,,801,249,272,,472,288,605,,382,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2049,,4255,,1600,,4688,,1626,,1991,1262,601,,677,521,640,,525,,,
无形资产摊销(万元),,155,,279,,152,,371,,101,,236,164,98,,184,137,90,,60,,,
长期待摊费用摊销(万元),,10,,6,,13,,4,,8,,118,117,40,,118,90,125,,109,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,19,,,,8,,3,,50,53,18,,5,3,18,,37,,,
固定资产报废损失(万元),,8,,8,,2,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,104,,,,,,,,-260,-248,-129,,88,-50,171,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,837,,-558,,375,,684,,699,,1187,713,244,,-277,-266,167,,127,,,
投资损失(万元),,-37,,72,,,,9,,,,373,359,224,,38,-11,-32,,-4799,,,
递延所得税资产减少(万元),,-110,,-154,,-17,,-17,,-123,,-369,40,45,,-174,-106,-10,,16,,,
递延所得税负债增加(万元),,,,-11,,,,6,,79,,75,56,31,,-71,2,95,,,,,
存货的减少(万元),,-159,,-30,,441,,-7744,,-2726,,-3588,-1906,-493,,-1530,-128,-611,,-721,,,
经营性应收项目的减少(万元),,-530,,-1847,,-751,,-5694,,1769,,-10472,-3913,-1863,,-3321,631,-1436,,-1314,,,
经营性应付项目的增加(万元),,-1462,,-1838,,-667,,9510,,-6418,,5076,297,-573,,3930,-545,2085,,1564,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,1792,,,,397,,570,,178,98,46,,,,,,,,,
经营活动产生现金流量净额(万元),,5621,,10253,,4965,,5524,,-1974,,2085,1964,2272,,9451,5735,8504,,5345,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),8315,12780,14884,12931,17791,,27681,13644,11459,5691,6015,51264,2405,3744,5559,1935,2260,3844,3333,3191,8689,6213,
现金的期初余额(万元),12931,12931,12918,13644,13644,,13738,51264,51264,51264,51264,1935,1935,1935,6085,3844,3844,3191,3191,8689,6213,3180,
现金等价物的期末余额(万元),,,,,,19858,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,13644,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-4616,-151,1966,-713,4147,6214,13943,-37621,-39805,-45573,-45249,49329,470,1809,-526,-1910,-1584,653,141,-5497,2475,3033,

