报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
投资所支付的现金(万元),,,,21700,47200,33200,22700,16900,15100,9000,9000,18000,16400,14000,7810,2000,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,2400,,,
支付的其他与投资活动有关的现金(万元),,,,47000,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),590,590,0,69939,47748,33748,23106,19342,17238,10928,9399,18244,16466,17824,8459,2154,
投资活动产生的现金流量净额(万元),-489,-489,0,-19747,-16548,-22548,-16067,-2334,-5671,-4401,-3883,-102,-7542,408,-3014,-1651,
吸收投资收到的现金(万元),,,,33186,33186,33186,33186,,0,,,,,1325,2500,100,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,0,,,,,,,,,,,
取得借款收到的现金(万元),,,,,0,0,,986,773,773,0,,,,,,
发行债券收到的现金(万元),,,,,0,0,,,0,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,33186,33186,33186,33186,986,773,773,0,0,0,1325,2500,100,
偿还债务支付的现金(万元),,,,986,986,986,986,,0,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),170,170,,581,576,484,6,22,12,3,0,900,900,,,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,0,0,,,0,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,541,334,214,214,,0,,,,,,,,
筹资活动现金流出小计(万元),170,170,0,2108,1896,1684,1207,22,12,3,0,900,900,0,0,0,
筹资活动产生的现金流量净额(万元),-170,-170,0,31077,31289,31502,31979,964,761,770,0,-900,-900,1325,2500,100,
汇率变动对现金及现金等价物的影响(万元),0,,,0,-0,-0,-0,38,-0,0,38,0,0,0,0,0,
现金及现金等价物净增加额(万元),-6627,-2008,1929,5392,7382,8344,16092,-5187,-6440,-2348,-5128,-6791,-11698,10478,-1390,2099,
加:期初现金及现金等价物余额(万元),25338,25338,25338,3933,3933,3933,3933,9120,9120,9120,9120,15911,15911,5433,6823,4724,
期末现金及现金等价物余额(万元),18711,23330,27268,9325,11315,12277,20025,3933,2680,6772,3992,9120,4213,15911,5433,6823,
净利润(万元),,2047,,3598,,4086,,6192,,3795,,6280,,6032,4713,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,1322,,3856,,654,,-301,,-498,,757,,692,127,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,144,,151,,73,,143,,71,,131,,107,53,,
无形资产摊销(万元),,86,,113,,56,,70,,25,,49,,32,18,,
长期待摊费用摊销(万元),,0,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,,,,,,,,,,,,,,
固定资产报废损失(万元),,0,,,,,,,,,,,,,,,
公允价值变动损失(万元),,0,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,-72,,-520,,-236,,-38,,-0,,-0,,-0,-0,,
投资损失(万元),,0,,-161,,,,-108,,-27,,-142,,-232,-135,,
递延所得税资产减少(万元),,-198,,-579,,-98,,46,,76,,-113,,-87,-5,,
递延所得税负债增加(万元),,0,,,,,,,,,,,,,,,
存货的减少(万元),,4359,,-6797,,-5447,,-4229,,2251,,-2881,,-1033,-622,,
经营性应收项目的减少(万元),,-7964,,-11622,,-9325,,-11187,,-2695,,-5675,,-1974,-3238,,
经营性应付项目的增加(万元),,-1074,,6022,,9627,,5556,,-1715,,-4195,,4734,-1787,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,473,,,
经营活动产生现金流量净额(万元),,-1350,,-5938,,-610,,-3855,,1282,,-5789,,8745,-876,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),18711,23330,27268,9325,11315,12277,20025,3933,2680,6772,3992,9120,4213,15911,5433,6823,
现金的期初余额(万元),25338,25338,25338,3933,3933,3933,3933,9120,9120,9120,9120,15911,15911,5433,6823,4724,
现金等价物的期末余额(万元),,0,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,0,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-6627,-2008,1929,5392,7382,8344,16092,-5187,,-2348,-5128,-6791,-11698,10478,-1390,2099,

