报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
经营性应收项目的减少(万元),,-6269,,12819,,-4661,,1608,,-5420,,-22441,,-11638,-2472,-11459,
经营性应付项目的增加(万元),,-4419,,-8810,,-24133,,-9480,,-22754,,32991,,12471,10205,5105,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,516,,
经营活动产生现金流量净额(万元),,-15368,,20261,,-14362,,21466,,-12011,,9538,,66,16006,-12117,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),26489,22273,19819,48450,19724,19863,24306,36722,52516,12794,7468,27620,1820,13499,8770,13196,
现金的期初余额(万元),48450,48450,48425,36722,36722,36722,36722,27620,27620,27620,27620,13499,13499,8770,13196,833,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-21962,-26177,-28606,11728,-16998,-16859,-12417,9102,24896,-14826,-20151,14121,-11679,4729,-4426,12363,

