报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
取得借款收到的现金(万元),1500,1500,,6370,5370,3770,1200,6825,4325,2025,1100,10732,9863,8550,
发行债券收到的现金(万元),,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,1207,4934,6735,
筹资活动现金流入小计(万元),1500,1500,0,47794,44870,3770,1200,6825,4325,2025,1100,22162,14797,15285,
偿还债务支付的现金(万元),3600,1000,,10095,8995,5825,600,7182,5132,3287,862,11523,7050,5990,
分配股利、利润或偿付利息所支付的现金(万元),7785,7771,41,210,188,144,74,290,221,152,74,16302,370,250,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),27,27,16,2274,,,,,,,,3032,6207,7648,
筹资活动现金流出小计(万元),11413,8797,57,12580,9183,5969,674,7472,5353,3440,936,30857,13627,13888,
筹资活动产生的现金流量净额(万元),-9913,-7297,-57,35214,35687,-2199,526,-647,-1028,-1415,164,-8696,1170,1397,
汇率变动对现金及现金等价物的影响(万元),-7,56,-196,746,917,348,-211,-291,-71,-116,-32,484,83,7,
现金及现金等价物净增加额(万元),25114,24129,2552,10352,9453,3056,1676,881,-38,-1191,-44,712,1395,852,
加:期初现金及现金等价物余额(万元),17726,17726,17726,7375,7375,7375,7375,6494,6494,6494,6494,5781,4387,3535,
期末现金及现金等价物余额(万元),42840,41856,20278,17726,16828,10431,9051,7375,6456,5303,6450,6494,5781,4387,
净利润(万元),,4559,,10097,,4496,,8762,,3933,,5813,6800,,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,-235,,279,,-4,,211,,163,,-250,282,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,632,,1210,,571,,1112,,536,,926,832,,
无形资产摊销(万元),,54,,108,,50,,91,,42,,46,25,,
长期待摊费用摊销(万元),,45,,92,,18,,15,,8,,15,19,,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,4,,8,,,,-183,,-184,,,,,
固定资产报废损失(万元),,,,7,,,,7,,,,80,23,,
公允价值变动损失(万元),,,,,,,,,,,,-4,4,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,100,,-513,,-114,,730,,333,,-221,200,,
投资损失(万元),,-329,,-280,,-1,,-4,,-2,,-78,-53,,
递延所得税资产减少(万元),,47,,-74,,-4,,-24,,-36,,-11,-13,,
递延所得税负债增加(万元),,1,,134,,,,,,,,,,,
存货的减少(万元),,-848,,-371,,-651,,-139,,-719,,-654,1248,,
经营性应收项目的减少(万元),,5497,,-3030,,1502,,-5344,,-1626,,2182,-6006,,
经营性应付项目的增加(万元),,-608,,2763,,-305,,1015,,943,,-1228,1488,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,1908,,,
经营活动产生现金流量净额(万元),,8919,,10430,,5558,,6249,,3390,,8523,4850,,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),42840,41856,20278,17726,16828,10431,9051,7375,6456,5303,6450,6494,5781,4387,
现金的期初余额(万元),17726,17726,17726,7375,7375,7375,7375,6494,6494,6494,6494,5781,4387,3535,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),25114,24129,2552,10352,9453,3056,1676,881,,-1191,-44,712,1395,852,

