报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
投资活动现金流入小计(万元),127317,58611,0,179322,120336,120011,50326,231454,100630,47730,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),12363,2360,526,4211,2430,1376,752,2283,1083,2166,1355,451,
投资所支付的现金(万元),229000,126000,58000,179000,191326,119000,50000,231002,100000,36723,11060,,
质押贷款净增加额(万元),,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,48,48,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,
投资活动现金流出小计(万元),241363,128360,58526,183211,193756,120376,50752,233333,101132,38889,12415,451,
投资活动产生的现金流量净额(万元),-114046,-69749,-58526,-3889,-73420,-366,-427,-1879,-501,8841,-12415,-451,
吸收投资收到的现金(万元),48317,48317,48317,200,200,200,200,,,57049,48557,3072,
其中：子公司吸收少数股东投资收到的现金(万元),,,,200,200,200,200,,,,,,
取得借款收到的现金(万元),,,,,200,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,
筹资活动现金流入小计(万元),48317,48317,48317,200,200,200,200,0,0,57049,48557,3072,
偿还债务支付的现金(万元),,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),,,,,,,,,,,,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2988,2988,403,385,138,103,55,485,400,39307,,,
筹资活动现金流出小计(万元),2988,2988,403,385,138,103,55,485,400,39307,0,0,
筹资活动产生的现金流量净额(万元),45329,45329,47914,-185,62,97,145,-485,-400,17742,48557,3072,
汇率变动对现金及现金等价物的影响(万元),5,1,-2,6,6,1,-4,-2,,5,66,-10,
现金及现金等价物净增加额(万元),-77266,-27195,-9022,17838,-56314,8889,5547,9811,118,31905,34847,2376,
加:期初现金及现金等价物余额(万元),97498,97498,97498,79660,79662,79660,79660,69849,69849,37944,3097,721,
期末现金及现金等价物余额(万元),20231,70303,88476,97498,23348,88549,85207,79660,69967,69849,37944,3097,
净利润(万元),,9343,,25051,,12524,,14685,,3430,,,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,278,,282,,217,,315,,-5,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1071,,1701,,783,,1198,,673,,,
无形资产摊销(万元),,34,,57,,27,,51,,30,,,
长期待摊费用摊销(万元),,22,,39,,20,,28,,14,,,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,-471,,,,,
固定资产报废损失(万元),,,,,,,,5,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,-1,,-6,,-1,,2,,-5,,,
投资损失(万元),,-827,,-2053,,-923,,-1253,,-277,,,
递延所得税资产减少(万元),,-62,,-25,,-33,,-53,,-24,,,
递延所得税负债增加(万元),,,,,,,,,,,,,
存货的减少(万元),,-129,,-151,,-85,,-79,,-4,,,
经营性应收项目的减少(万元),,-10175,,-7080,,-3791,,-8491,,3161,,,
经营性应付项目的增加(万元),,-2332,,4090,,418,,6240,,-1761,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,,,,,,,,,83,,,
经营活动产生现金流量净额(万元),,-2776,,21906,,9156,,12177,,5316,,,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),20231,,88476,97498,23348,,85207,79660,69967,69849,37944,3097,
现金的期初余额(万元),97498,,97498,79660,79662,,79660,69849,69849,37944,3097,721,
现金等价物的期末余额(万元),,70303,,,,88549,,,,,,,
现金等价物的期初余额(万元),,97498,,,,79660,,,,,,,
现金及现金等价物的净增加额(万元),-77266,-27195,-9022,17838,-56314,8889,,9811,118,31905,34847,2376,

