报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),27,18,13,41,34,9,4,20,,,,,,,,,,
筹资活动现金流入小计(万元),7577,2068,63,2577,2570,2545,4,27830,27665,475,475,100,100,100,5770,2500,300,
偿还债务支付的现金(万元),5500,,,,,,,475,475,475,,100,100,100,2500,2500,1300,
分配股利、利润或偿付利息所支付的现金(万元),1325,1305,11,1980,1980,1980,,995,995,995,1,1,2,1,1353,18,1157,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),112,73,0,0,,,,1188,1198,,,,,,,,,
筹资活动现金流出小计(万元),6937,1378,11,1980,1980,1980,0,2657,2668,1470,1,101,102,101,3853,2518,2457,
筹资活动产生的现金流量净额(万元),640,689,52,597,590,565,4,25173,24998,-995,474,-1,-2,-1,1917,-18,-2157,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-18913,-19102,-16659,6893,-5938,-4010,-6413,10746,19208,-6903,-5531,-1392,-8210,-6976,4750,-527,-304,
加:期初现金及现金等价物余额(万元),26404,26404,26405,19511,19794,19511,19944,8765,8765,8765,8765,10156,10156,10156,5406,5933,6237,
期末现金及现金等价物余额(万元),7491,7302,9746,26404,13856,15500,13531,19511,27973,1862,3234,8765,1946,3181,10156,5406,5933,
净利润(万元),,2902,,6324,,2712,,6589,,2551,1130,5497,,2431,4161,3769,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-124,,1558,,180,,678,,162,-138,458,,306,500,513,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,761,,987,,427,,669,,289,141,569,,333,632,563,,
无形资产摊销(万元),,70,,143,,68,,145,,67,34,133,,65,142,79,,
长期待摊费用摊销(万元),,19,,33,,17,,52,,27,13,69,,35,54,52,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,1,,0,,114,,1,1,29,,11,-31,15,,
固定资产报废损失(万元),,,,4,,,,12,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,-11,,-41,,-9,,-15,,5,1,1,,1,38,18,,
投资损失(万元),,-117,,-594,,-369,,-29,,-25,-12,-108,,-40,-19,,,
递延所得税资产减少(万元),,-194,,-704,,-160,,-342,,-126,-42,-74,,-68,22,-191,,
递延所得税负债增加(万元),,-6,,-11,,-4,,-81,,-7,-3,-13,,-7,-13,,,
存货的减少(万元),,913,,-1366,,240,,825,,222,463,-179,,-766,236,-1836,,
经营性应收项目的减少(万元),,-7400,,-7624,,-11577,,-6700,,-5380,-67,-3334,,-1461,-2582,-3328,,
经营性应付项目的增加(万元),,-1966,,653,,107,,1385,,-2156,-5212,1867,,-2276,473,4210,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,-148,,846,,-61,,-122,,,,,,,,,,
经营活动产生现金流量净额(万元),,-5303,,211,,-8429,,3180,,-4405,-3796,4957,,-1410,3553,3789,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),7491,7302,9746,26404,13856,15500,13531,19511,27973,1862,3234,8765,1946,3181,10156,5406,5933,
现金的期初余额(万元),26404,26404,26405,19511,19794,19511,19944,8765,8765,8765,8765,10156,10156,10156,5406,5933,6237,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-18913,-19102,-16659,6893,-5938,-4010,-6413,10746,19208,-6903,-5531,-1392,-8210,-6976,4750,-527,-304,

