报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,4576,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),3181490,2155959,769097,6960667,5724763,3966728,1317550,12250654,11246415,8838448,3420763,45434433,30757358,11025564,2030988,8938351,5010502,2830161,6073995,2926557,2182905,2481427,
投资活动产生的现金流量净额(万元),216318,382057,445323,-555855,-621746,-585333,36408,-755068,-606720,-570264,-700386,-876700,-822374,-475153,-404985,-569074,-217042,-190149,-755156,-655837,-85405,-309821,
吸收投资收到的现金(万元),16790,,,360,360,,,1340,1340,1580,140,114733,114593,21670,1660,8570,8570,8570,4410,10140,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),2265539,827534,36908,5874782,4502753,2625277,533989,8851956,7193724,5185540,2341248,4061125,3077419,1936247,740944,507098,59541,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),2282329,827534,36908,5875142,4503113,2625277,533989,8853296,7195064,5187120,2341388,4175858,3192011,1957917,742604,515668,68111,8570,4410,10140,0,0,
偿还债务支付的现金(万元),3208556,1666819,837000,5508000,4221000,2408000,883000,7586000,6016000,4014000,1687000,3679716,2723610,1449514,570429,210000,0,0,,,,,
分配股利、利润或偿付利息所支付的现金(万元),55989,56228,5276,50630,45617,45622,5288,45290,45209,45180,4350,396,352,395,,18677,18241,18677,19265,38592,,12850,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,1451,1461,,,,0,,,,,,
筹资活动现金流出小计(万元),3264544,1723048,842276,5558630,4266617,2453622,888288,7631290,6061209,4059180,1691350,3681563,2725423,1449909,570429,228677,18241,18677,19265,38592,0,12850,
筹资活动产生的现金流量净额(万元),-982216,-895513,-805368,316513,236496,171655,-354299,1222007,1133855,1127941,650038,494294,466588,508008,172175,286990,49869,-10108,-14855,-28452,0,-12850,
汇率变动对现金及现金等价物的影响(万元),3318,199,-2152,2575,2816,579,-1860,-4185,-3022,-1533,-329,1734,971,739,29,802,487,-314,-98,-485,-18,-716,
现金及现金等价物净增加额(万元),33156,382363,203515,-92232,-282719,93277,325571,-206786,-102697,5322,-173167,302963,241285,368468,357088,-612476,-317734,-330672,557235,-710619,-224461,616178,
加:期初现金及现金等价物余额(万元),557229,557229,557229,649462,649462,649462,649462,856248,856248,856248,856248,553284,553284,553284,553284,1165760,1165760,1165760,608525,1319144,1543605,927427,
期末现金及现金等价物余额(万元),590385,939592,760744,557229,366743,742738,975032,649462,753551,861569,683081,856248,794569,921752,910372,553284,848026,835088,1165760,608525,1319144,1543605,
净利润(万元),,91690,,158475,,77273,,132189,,60468,,105465,,55151,,98255,,49932,100044,99555,88652,79775,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,135,,167864,,77557,,144300,,73853,,144386,,60946,,91152,,29850,61837,19369,35006,35596,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,5464,,11094,,5618,,10159,,5141,,9451,,4629,,8560,,4120,6876,5911,4891,4371,
无形资产摊销(万元),,1242,,2232,,1088,,1715,,903,,1458,,614,,1056,,506,606,389,391,405,
长期待摊费用摊销(万元),,1723,,3230,,1552,,2753,,1388,,2507,,970,,825,,231,115,106,27,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-10,,-117,,-0,,-1277,,-0,,-16,,-15,,-13,,,-42,-1121,-318,-3867,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,8756,,-396,,-1093,,244,,156,,768,,289,,-518,,-124,-5396,5651,-196,-177,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,7323,,1694,,,,,,,
投资损失(万元),,-27371,,-23081,,-10385,,-10798,,-5737,,-14578,,-7004,,-23807,,-5168,-13235,-7702,-6922,-1905,
递延所得税资产减少(万元),,-15025,,-30546,,-10667,,-12461,,-10379,,-17051,,-6936,,-7583,,-2777,-4473,-3478,-7147,-7586,
递延所得税负债增加(万元),,-3787,,4519,,-316,,4111,,-724,,453,,909,,25,,-2828,2542,602,-661,538,
存货的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-611644,,-1708436,,-1200829,,-1365108,,-658844,,-1148572,,-608876,,-780898,,-466895,-404476,-1138274,-421074,-1047972,
经营性应付项目的增加(万元),,1327808,,1461568,,1518156,,348985,,-48500,,1580495,,826875,,280058,,263052,1582562,992668,167070,1878763,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,31413,,98128,,48422,,75648,,31453,,18870,,,,,,,384,479,1241,1624,
经营活动产生现金流量净额(万元),,895621,,144535,,506376,,-669540,,-550822,,683635,,334874,,-331194,,-130101,1327343,-25845,-139039,939565,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),590385,43758,760744,54483,366743,42278,975032,53951,753551,50763,683081,64178,794569,43424,910372,63416,848026,45364,72102,52253,59581,51111,
现金的期初余额(万元),557229,54483,557229,53951,649462,53951,649462,64178,856248,64178,856248,63416,553284,63416,553284,72102,1165760,72102,52253,59581,51111,32432,
现金等价物的期末余额(万元),,895834,,502746,,700460,,595511,,810806,,792069,,878327,,489868,,789723,1093658,556272,1259563,1492494,
现金等价物的期初余额(万元),,502746,,595511,,595511,,792069,,792069,,489868,,489868,,1093658,,1093658,556272,1259563,1492494,894995,
现金及现金等价物的净增加额(万元),33156,382363,203515,-92232,-282719,93277,325571,-206786,-102697,5322,-173167,302963,241285,368468,357088,-612476,-317734,-330672,557235,-710619,-224461,616178,

