报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
经营性应收项目的减少(万元),,-7115,,-2119,,-2093,,-4650,,-4805,,-1423,-665,-612,1092,-1618,
经营性应付项目的增加(万元),,2022,,589,,-1167,,829,,1030,,-2095,-3106,-95,1701,-563,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,92,,2226,,,
经营活动产生现金流量净额(万元),,-1325,,5979,,880,,5037,,771,,4910,1005,6667,7002,818,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),6152,10735,16978,2779,6355,12676,15185,10468,2340,6563,8691,11747,10891,8259,654,1045,
现金的期初余额(万元),2779,2779,2779,10468,10468,10468,10468,11747,11747,11747,11747,8259,8259,654,1045,1689,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3372,7955,14199,-7689,-4113,2208,4717,-1279,,-5184,-3056,3488,2632,7605,-390,-645,

