报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),19410,13665,4355,8642,2195,1490,1275,112,264,256,158,2040,1297,1293,1308,2116,13247,
投资所支付的现金(万元),15440,,,5130,39368,32230,7237,38990,,,,320,20,20,4700,168,3886,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),6068,4891,3393,18175,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,1300,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),40918,18556,7749,31947,41563,33720,8511,39102,264,256,158,2360,1317,1313,6008,3584,17133,
投资活动产生的现金流量净额(万元),-31289,-18523,-7742,-14193,3883,7030,7714,-10526,1319,1407,958,-2269,-647,-74,-3944,-3275,-17119,
吸收投资收到的现金(万元),145,99,,,,,,21866,20766,,,930,930,630,24000,50,6600,
其中：子公司吸收少数股东投资收到的现金(万元),145,99,,,,,,1100,,,,930,,,,,,
取得借款收到的现金(万元),33262,24612,12100,42299,35100,10100,,995,995,,,,,,11000,7000,,
发行债券收到的现金(万元),,28640,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),28640,,,3955,16300,2700,880,,600,600,500,600,,,1600,20318,11053,
筹资活动现金流入小计(万元),62047,53351,12100,46254,51400,12800,880,22861,22361,600,500,1530,930,630,36600,27368,17653,
偿还债务支付的现金(万元),12596,6310,620,5287,4736,1671,836,5031,4385,2107,1054,4215,7344,2107,672,2668,1400,
分配股利、利润或偿付利息所支付的现金(万元),3786,2503,799,2306,1251,818,115,615,543,311,162,854,755,550,437,791,3512,
其中：子公司支付给少数股东的股利、利润(万元),,,,540,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1759,1052,1179,83,8000,,,1387,1038,543,232,1084,763,508,23344,20309,2084,
筹资活动现金流出小计(万元),18141,9866,2598,7676,13988,2490,950,7033,5966,2960,1448,6153,8862,3165,24452,23767,6996,
筹资活动产生的现金流量净额(万元),43905,43484,9502,38578,37412,10310,-71,15829,16395,-2360,-948,-4623,-7932,-2535,12148,3601,10657,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-279,23211,-1608,1985,10103,-1780,2454,-3943,15535,-817,-4121,1054,-806,2807,1313,3050,-1005,
加:期初现金及现金等价物余额(万元),4491,4491,4491,2506,2506,2506,2506,6449,6912,6449,6449,5395,5795,5395,4082,1032,2037,
期末现金及现金等价物余额(万元),4212,27702,2883,4491,12610,726,4960,2506,22447,5632,2328,6449,4989,8203,5395,4082,1032,
净利润(万元),,3217,,6405,,2485,,5389,,2018,,5023,,1266,3466,3314,2613,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,221,,791,,281,,152,,-63,,251,,52,-121,129,208,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,343,,437,,207,,398,,195,,365,,170,314,295,66,
无形资产摊销(万元),,42,,82,,41,,81,,41,,81,,41,81,80,1468,
长期待摊费用摊销(万元),,24,,33,,17,,38,,19,,38,,19,5,,272,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-11,,1,,,,,,,,-31,,-33,0,4,-0,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,683,,1192,,308,,710,,410,,1135,,576,923,1317,796,
投资损失(万元),,-1,,-105,,-102,,-175,,-11,,-19,,-6,-28,-24,,
递延所得税资产减少(万元),,-11,,-55,,-47,,-350,,-324,,-57,,-105,16,-18,-18,
递延所得税负债增加(万元),,93,,219,,100,,157,,82,,199,,99,141,84,,
存货的减少(万元),,-292,,952,,6877,,-6015,,-1042,,1367,,-659,-1317,-479,-577,
经营性应收项目的减少(万元),,-12094,,-41368,,-39455,,-8223,,-1807,,-717,,3219,-7190,-6894,-281,
经营性应付项目的增加(万元),,6035,,9017,,10168,,-1407,,620,,309,,780,-3180,4916,909,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-1751,,-22400,,-19121,,-9245,,137,,7946,,5417,-6890,2725,5456,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),4212,27702,2883,4491,12610,726,4960,2506,22447,5632,2328,6449,4989,8203,5395,4082,1032,
现金的期初余额(万元),4491,4491,4491,2506,2506,2506,2506,6449,6912,6449,6449,5395,5795,5395,4082,1032,2037,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-279,23211,-1608,1985,10103,-1780,2454,-3943,15535,-817,-4121,1054,-806,2807,1313,3050,-1005,

