报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),5203,3581,1736,6660,5054,3377,1537,6570,4923,3430,1955,5593,4184,2864,1585,4914,3823,4659,2222,2796,2022,1402,
支付的各项税费(万元),628,419,152,798,707,475,280,1439,1220,767,381,1558,1205,744,305,2185,1758,2919,1496,2049,1555,983,
支付的其他与经营活动有关的现金(万元),924,612,278,1943,1174,785,797,2400,1648,1229,563,2736,2263,570,294,1031,762,1320,614,602,905,771,
经营活动现金流出小计(万元),16833,11292,5316,25663,19094,12276,6623,22384,16944,11594,5702,20304,15199,8804,4341,16985,13316,20770,9838,11782,10868,5664,
经营活动产生的现金流量净额(万元),3013,1901,2096,-692,-1232,-1402,-702,4339,3224,1883,940,3364,1746,1776,513,7343,5387,7948,2081,4536,3622,3441,
收回投资所收到的现金(万元),,,,469,,,,,,2000,,,,,,,,,,,900,,
取得投资收益所收到的现金(万元),,,,,,,,,8,8,,,,,,,,,,,4,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),33,1,,2,2,1,,9,9,9,,219,219,149,,1,1,10,5,6,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),22952,17903,9868,22703,15643,7600,,7067,2000,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),22985,17904,9868,23174,15644,7601,0,7076,2018,2018,0,219,219,149,0,1,1,10,5,6,904,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1067,639,323,2528,1939,778,227,4475,3496,2025,1216,2182,1910,1315,606,2111,1428,3442,1262,1684,1931,854,
投资所支付的现金(万元),,,,210,210,210,,765,,2000,,,,,,,,,,6,900,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),25800,15800,7800,28856,20856,11056,,6759,4000,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),26867,16439,8123,31594,23005,12044,227,11999,7496,4025,1216,2182,1910,1315,606,2111,1428,3442,1262,1690,2831,854,
投资活动产生的现金流量净额(万元),-3881,1465,1744,-8420,-7360,-4443,-227,-4923,-5479,-2007,-1216,-1963,-1691,-1166,-606,-2110,-1427,-3432,-1256,-1685,-1927,-854,
吸收投资收到的现金(万元),,,,2350,2350,2350,,26240,26240,26240,26240,,,,,,,,,151,587,1,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,151,99,1,
取得借款收到的现金(万元),,,,,,,,,,,,3493,3493,2193,1293,4178,2101,6520,3320,4412,2157,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,250,
筹资活动现金流入小计(万元),0,0,0,2350,2350,2350,0,26240,26240,26240,26240,3493,3493,2193,1293,4178,2101,6520,3320,4563,2744,251,
偿还债务支付的现金(万元),894,858,381,,,,,4020,4020,4020,1900,3411,1792,1792,90,5680,4190,4956,1880,2335,358,,
分配股利、利润或偿付利息所支付的现金(万元),736,736,,800,806,806,,4058,4058,3758,51,2667,2592,2526,1976,4193,4144,5253,2686,787,1610,33,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,6,,,,1268,1268,1268,1268,,,,,,,229,159,363,585,678,
筹资活动现金流出小计(万元),1630,1594,381,806,806,806,0,9345,9345,9045,3219,6079,4384,4318,2066,9873,8334,10438,4726,3485,2554,711,
筹资活动产生的现金流量净额(万元),-1630,-1594,-381,1545,1545,1545,0,16895,16895,17195,23021,-2586,-891,-2125,-773,-5694,-6233,-3918,-1406,1078,190,-460,
汇率变动对现金及现金等价物的影响(万元),181,39,-36,51,54,-8,-166,-111,-68,-36,0,92,33,22,-15,151,131,10,18,-82,-24,-49,
现金及现金等价物净增加额(万元),-2318,1811,3423,-7517,-6994,-4308,-1095,16200,14572,17034,22746,-1092,-803,-1493,-881,-310,-2142,607,-564,3847,1861,2078,
加:期初现金及现金等价物余额(万元),15811,15811,16174,23327,23327,23327,23946,7127,7127,7127,7127,8219,8219,8219,8219,8530,8530,7922,7922,4075,2214,136,
期末现金及现金等价物余额(万元),13493,17622,19597,15811,16333,19019,22851,23327,21699,24162,29873,7127,7416,6726,7339,8219,6387,8530,7358,7922,4075,2214,
净利润(万元),,796,,1557,,907,,3102,,2016,,5708,4415,3136,,5227,,8381,4932,5189,3989,2720,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-11,,171,,103,,-26,,74,,303,312,221,,-6,,69,,86,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,595,,1009,,497,,927,,478,,909,670,439,,846,,738,,552,,,
无形资产摊销(万元),,39,,43,,7,,19,,9,,18,14,9,,18,,21,,22,,,
长期待摊费用摊销(万元),,65,,118,,56,,129,,38,,40,30,20,,35,,27,,30,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-1,,6,,5,,38,,-1,,-47,-47,-47,,1,,-1,,-0,,,
固定资产报废损失(万元),,10,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,16,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,5,,51,,-8,,168,,22,,115,117,83,,135,,323,,288,,,
投资损失(万元),,-7,,290,,55,,-92,,-8,,,,,,,,,,,,,
递延所得税资产减少(万元),,44,,-182,,-12,,-6,,-5,,-31,-29,-26,,5,,-2,,-5,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,802,,-1418,,-1289,,-398,,-302,,-1140,-800,-669,,1004,,-686,882,-880,70,942,
经营性应收项目的减少(万元),,-278,,-2286,,-867,,-637,,136,,-4294,-3494,-2356,,1096,,-1229,3491,-3039,749,1104,
经营性应付项目的增加(万元),,-454,,-775,,-858,,1116,,-573,,1782,557,967,,-1020,,306,-922,2293,258,-2379,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,279,,722,,0,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,1901,,-692,,-1402,,4339,,1883,,3364,1746,1776,,7343,,7948,2081,4536,3622,3441,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),13493,17622,19597,15811,16333,19019,22851,23327,21699,24162,29873,7127,7416,6726,7339,8219,6387,8530,7358,7922,4075,2214,
现金的期初余额(万元),15811,15811,16174,23327,23327,23327,23946,7127,7127,7127,7127,8219,8219,8219,8219,8530,8530,7922,7922,4075,2214,136,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2318,1811,3423,-7517,-6994,-4308,-1095,16200,14572,17034,22746,-1092,-803,-1493,-881,-310,-2142,607,-564,3847,1861,2078,

