报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),14188,11024,4893,16035,9271,6189,3325,27475,13158,609,365,2266,2461,3437,
投资所支付的现金(万元),,,,1530,1530,1530,1530,1530,,,83700,580,83561,85890,
质押贷款净增加额(万元),,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,1339,200,206,,,
支付的其他与投资活动有关的现金(万元),268210,163320,36700,161780,123020,67460,39000,219541,124991,205556,,139928,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,
投资活动现金流出小计(万元),282398,174344,41593,179345,133821,75179,43855,248546,138149,207504,84265,142980,86022,89327,
投资活动产生的现金流量净额(万元),-27724,-29520,7377,-13285,-6431,2417,-1100,-23000,-8592,-14649,-15326,-3414,-9138,-4096,
吸收投资收到的现金(万元),48351,48351,48351,,0,,,9955,4950,3744,3744,8450,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,
取得借款收到的现金(万元),600,249,129,1704,1463,1463,655,7206,5598,4549,3000,6844,5000,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),48951,48600,48479,1704,1463,1463,655,17161,10548,8293,6744,15294,5000,0,
偿还债务支付的现金(万元),,,,,,,,8000,3000,2000,2000,7000,,,
分配股利、利润或偿付利息所支付的现金(万元),5856,5776,875,2940,2940,2938,,7197,7085,2774,54,386,32,,
其中：子公司支付给少数股东的股利、利润(万元),80,,,,,,,47,,,,,,,
支付其他与筹资活动有关的现金(万元),1059,1059,447,255,222,11,4,55,24,117,11,44,34,28,
筹资活动现金流出小计(万元),6915,6834,1322,3195,3162,2949,4,15252,10109,4891,2065,7429,66,28,
筹资活动产生的现金流量净额(万元),42036,41765,47157,-1490,-1700,-1487,651,1908,439,3402,4679,7865,4934,-28,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),4192,1916,42677,3424,-3859,876,-3843,-7581,-10654,2118,-11368,13873,1833,265,
加:期初现金及现金等价物余额(万元),14253,14253,14253,10829,10829,10829,10829,18410,18410,16292,16293,2419,580,315,
期末现金及现金等价物余额(万元),18445,16169,56930,14253,6970,11705,6985,10829,7756,18410,4925,16292,2413,580,
净利润(万元),,3989,,13443,,3815,,10623,2768,9622,3116,3597,5618,3023,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,1211,,982,,577,,406,185,-302,248,-194,221,67,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,756,,895,,392,,723,347,753,388,684,736,495,
无形资产摊销(万元),,326,,462,,248,,437,198,298,150,184,136,103,
长期待摊费用摊销(万元),,305,,364,,127,,468,313,658,336,628,647,347,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-1,,0,,0,,-6,,119,,0,,,
固定资产报废损失(万元),,,,,,,,,,,1,,82,,
公允价值变动损失(万元),,-20,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,4,,1,,0,,62,70,133,164,389,32,,
投资损失(万元),,-375,,-705,,-358,,-1060,-558,-976,-402,-543,-167,-96,
递延所得税资产减少(万元),,-276,,-167,,-101,,-170,-54,51,-21,-83,-24,10,
递延所得税负债增加(万元),,,,,,,,,,,,,,,
存货的减少(万元),,-197,,27,,1378,,-2076,-1214,-68,,,,,
经营性应收项目的减少(万元),,-11108,,-18433,,-10641,,-3891,-1267,-2284,-3165,-1982,-2472,2163,
经营性应付项目的增加(万元),,-4971,,21158,,4403,,7815,-3337,5359,-1535,2285,1229,-1722,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,27,,174,,105,,179,50,2,,4455,,,
经营活动产生现金流量净额(万元),,-10329,,18199,,-54,,13511,-2501,13366,-721,9422,6038,4389,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),18445,16169,56930,14253,6970,11705,6985,10829,7756,18410,4925,16292,2413,580,
现金的期初余额(万元),14253,14253,14253,10829,10829,10829,10829,18410,18410,16292,16293,2419,580,315,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),4192,1916,42677,3424,-3859,876,,-7581,-10654,2118,-11368,13873,1833,265,

