报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
收到的其他与投资活动有关的现金(万元),,,,,,,,373,,,,133,133,133,,5024,1484,5221,3721,121,,2090,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),258,165,172,3181,1278,931,616,557,206,41,13,198,198,198,4,5024,1484,5222,3721,121,111,2116,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2840,2656,1277,4381,4347,3920,1676,6783,2844,2396,1353,8299,7276,5246,1619,11041,10755,12008,9492,7000,4668,3178,
投资所支付的现金(万元),2960,2960,1000,7236,3968,3968,910,6520,9477,4000,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,5127,483,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,690,623,654,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),5800,5616,2277,11617,8315,7888,2586,18430,12804,6396,1353,8299,7276,5246,1619,11041,10755,12697,10115,7653,4668,3178,
投资活动产生的现金流量净额(万元),-5542,-5451,-2105,-8436,-7036,-6957,-1970,-17873,-12598,-6355,-1340,-8101,-7078,-5048,-1615,-6017,-9271,-7475,-6394,-7532,-4557,-1063,
吸收投资收到的现金(万元),,,,650,650,753,139,13678,13488,13003,13028,25159,,,,,,2000,2000,,3370,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,650,650,650,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),89400,47200,18500,80800,66200,25700,5700,45457,40957,11257,10257,31439,28853,15923,7585,38756,27408,31877,16803,23196,14999,4400,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),4000,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),93400,47200,18500,81450,66850,26453,5839,59135,54445,24260,23285,56598,28853,15923,7585,38756,27408,33877,18803,23196,18369,4400,
偿还债务支付的现金(万元),81100,35000,10500,53610,41910,16710,3710,50428,45228,19328,19074,32268,19509,11887,5803,29494,22027,21218,8893,15323,10114,1690,
分配股利、利润或偿付利息所支付的现金(万元),3316,1981,692,4103,4039,2895,316,2753,2612,2293,446,2802,2478,1840,1368,2636,2489,2404,796,2037,448,178,
其中：子公司支付给少数股东的股利、利润(万元),,,,689,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,12605,12605,,,296,2,,,,,,,21,21,,,,,,
筹资活动现金流出小计(万元),84416,36981,11192,70318,58554,19605,4026,53477,47843,21622,19520,35070,21987,13727,7170,32152,24537,23622,9689,17360,10562,1868,
筹资活动产生的现金流量净额(万元),8984,10219,7308,11132,8296,6848,1813,5658,6602,2638,3765,21528,6867,2196,415,6604,2871,10255,9114,5836,7808,2532,
汇率变动对现金及现金等价物的影响(万元),83,-47,-18,93,,,,-103,,,,-45,14,9,4,62,62,2,0,18,,,
现金及现金等价物净增加额(万元),684,-628,-2008,-607,-1703,-2126,-1311,-7772,-9541,-7879,-646,10054,-2897,-3433,-3143,3117,-1106,255,2362,1068,640,260,
加:期初现金及现金等价物余额(万元),7107,7107,7107,7714,7714,7714,7714,15486,15486,15486,15486,5431,5431,5431,5431,2314,2314,2059,2059,991,351,90,
期末现金及现金等价物余额(万元),7791,6479,5099,7107,6011,5588,6403,7714,5945,7606,14840,15486,2534,1998,2288,5431,1208,2314,4421,2059,991,351,
净利润(万元),,1993,,4165,,2708,,6157,,2416,,5925,,1925,,5732,,5063,,4534,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,101,,2545,,120,,1526,,224,,1308,,1104,,913,,652,,172,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2810,,4249,,2029,,3603,,1669,,2814,,1454,,1928,,1237,,478,,,
无形资产摊销(万元),,146,,295,,148,,286,,143,,284,,142,,236,,201,,63,,,
长期待摊费用摊销(万元),,66,,112,,46,,50,,26,,85,,63,,128,,91,,131,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-107,,-347,,-9,,251,,-13,,522,,522,,,,,,103,,,
固定资产报废损失(万元),,,,,,0,,-196,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1446,,1808,,729,,1065,,388,,1642,,746,,1459,,1566,,590,,,
投资损失(万元),,-40,,-349,,-130,,-126,,,,,,,,,,-1,,,,,
递延所得税资产减少(万元),,183,,-209,,-26,,-742,,-49,,-175,,-302,,-148,,-92,,-29,,,
递延所得税负债增加(万元),,-3,,47,,-3,,-14,,-6,,-12,,-5,,-0,,30,,,,,
存货的减少(万元),,234,,-8152,,-9136,,-4724,,-2280,,-3268,,-2514,,-1420,,-1669,,-2472,,,
经营性应收项目的减少(万元),,-7953,,-15104,,2857,,-8115,,2952,,-9430,,-2738,,-14721,,-9011,,-3407,,,
经营性应付项目的增加(万元),,-3792,,6310,,-1760,,4429,,-9843,,-3023,,-985,,8465,,-581,,2335,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-434,,1235,,412,,1095,,212,,0,,0,,-106,,-13,,246,,,
经营活动产生现金流量净额(万元),,-5349,,-3396,,-2016,,4546,,-4163,,-3328,,-590,,2467,,-2527,,2746,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),7791,6479,5099,7107,6011,5588,6403,7714,5945,7606,14840,15486,2534,1998,2288,5431,1208,2314,4421,2059,991,351,
现金的期初余额(万元),7107,7107,7107,7714,7714,7714,7714,15486,15486,15486,15486,5431,5431,5431,5431,2314,2314,2059,2059,991,351,90,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),684,-628,-2008,-607,-1703,-2126,-1311,-7772,-9541,-7879,-646,10054,-2897,-3433,-3143,3117,-1106,255,2362,1068,640,260,

