报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
经营活动产生的现金流量净额(万元),-50429,-39144,-9468,6569,-25589,-36321,-15337,51883,28016,12757,12977,15222,-14650,-25422,-17064,4041,-7966,10943,
收回投资所收到的现金(万元),92222,62643,28475,217102,171228,129673,59185,147094,126881,83190,30484,197146,86002,221432,47950,140778,49800,19400,
取得投资收益所收到的现金(万元),356,302,179,521,355,294,158,94,83,47,36,104,81,194,327,278,45,67,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,,,1111,1109,1088,773,1260,1684,21,18,158,1,8,,,0,2,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,67,67,,,,,,62,,,
收到的其他与投资活动有关的现金(万元),44,44,,,,,8,,36,,15,,,,,,659,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),92623,62989,28653,218734,172693,131056,60124,148449,128750,83324,30553,197408,86084,221634,48277,141119,50504,19470,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),209,105,24,899,829,720,1133,5539,8317,8294,6009,3685,1944,2430,35,617,605,174,
投资所支付的现金(万元),91930,45330,15289,215583,162557,109623,52223,165090,125439,80822,28184,197878,87222,218463,49250,152910,52030,19400,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,7000,7000,,,,2688,,
支付的其他与投资活动有关的现金(万元),134,134,364,22,,,,22,1,1,,2,2,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),92272,45569,15676,216504,163386,110344,53356,170651,133757,89117,34193,208565,96168,220893,49285,153527,55323,19574,
投资活动产生的现金流量净额(万元),350,17420,12977,2230,9307,20713,6768,-22203,-5006,-5792,-3641,-11157,-10084,741,-1007,-12408,-4819,-104,
吸收投资收到的现金(万元),235,235,100,1090,835,,,39720,,,,4900,4900,458,98,864,4390,,
其中：子公司吸收少数股东投资收到的现金(万元),235,235,100,1090,,,,,,,,4900,4900,458,98,864,990,,
取得借款收到的现金(万元),120916,81416,41700,108610,77510,50310,33700,122000,85050,57150,19151,261656,201550,186646,60531,110000,83800,35044,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,0,,,,,,,,,,
筹资活动现金流入小计(万元),121151,81651,41800,109700,78345,50310,33700,161720,85050,57150,19151,266556,206450,187104,60629,110864,88190,35044,
偿还债务支付的现金(万元),67350,53200,45500,111542,63192,42400,33800,169806,106806,64456,25050,253642,169800,154767,35170,96194,60819,39721,
分配股利、利润或偿付利息所支付的现金(万元),7906,4931,966,7397,6359,5294,838,9520,4832,2971,1336,10839,7265,8786,1905,10985,7092,5570,
其中：子公司支付给少数股东的股利、利润(万元),245,245,,245,245,245,,,245,245,,252,252,406,,103,,,
支付其他与筹资活动有关的现金(万元),4,4,,3,3,3,,,,,,,,,,,,,
筹资活动现金流出小计(万元),75261,58135,46466,118942,69554,47697,34638,179326,111638,67427,26386,264481,177065,163553,37075,107179,67911,45291,
筹资活动产生的现金流量净额(万元),45890,23516,-4666,-9242,8791,2613,-938,-17606,-26588,-10277,-7234,2075,29385,23551,23554,3685,20279,-10246,
汇率变动对现金及现金等价物的影响(万元),107,41,1,-36,-43,-117,-155,-312,-53,-323,-0,154,-4,183,-17,-12,-4,73,
现金及现金等价物净增加额(万元),-4081,1833,-1156,-480,-7534,-13112,-9662,11762,-3631,-3635,2101,6294,4646,-947,5466,-4694,7491,666,
加:期初现金及现金等价物余额(万元),26433,26433,26433,26913,26913,26913,26913,15150,15150,15150,15150,8857,8857,9804,9804,14498,7007,6341,
期末现金及现金等价物余额(万元),22352,28265,25277,26433,19379,13801,17250,26913,11519,11515,17252,15150,13503,8857,15270,9804,14498,7007,
净利润(万元),,9380,,11515,,8048,,8969,,7135,,8432,,8360,1609,8545,7144,5714,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,771,,961,,684,,1109,,1131,,927,,305,333,1797,1713,142,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,342,,1350,,845,,1929,,964,,1514,,810,118,472,344,289,
无形资产摊销(万元),,323,,776,,386,,728,,349,,304,,61,14,52,35,33,
长期待摊费用摊销(万元),,52,,134,,55,,90,,48,,118,,126,25,31,2,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,27,,,,-1234,,1,,-42,,-3,0,0,4,0,
固定资产报废损失(万元),,0,,3,,1,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,31,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,2336,,3952,,1711,,5231,,2675,,6370,,5870,1355,4103,1898,1265,
投资损失(万元),,-819,,-1021,,-343,,-421,,-82,,-119,,-201,-42,-163,-45,-67,
递延所得税资产减少(万元),,-251,,-262,,-117,,-245,,-516,,109,,-69,-188,-363,-768,-91,
递延所得税负债增加(万元),,-4,,22,,-1,,-2,,-1,,49,,,,,,,
存货的减少(万元),,-30229,,9734,,12609,,8628,,7998,,1530,,-35469,-16210,-20561,-28473,-11261,
经营性应收项目的减少(万元),,-58598,,-1379,,-34625,,10129,,-11347,,7016,,-21785,-21271,9746,-7475,6792,
经营性应付项目的增加(万元),,37552,,-19244,,-25574,,16941,,4402,,-10835,,16574,17193,382,17656,8129,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,-149,,,,,,,
经营活动产生现金流量净额(万元),,-39144,,6569,,-36321,,51883,,12757,,15222,,-25422,-17064,4041,-7966,10943,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),22352,28265,25277,26433,19379,13801,17250,26913,11519,11515,17252,15150,13503,8857,15270,9804,14498,7007,
现金的期初余额(万元),26433,26433,26433,26913,26913,26913,26913,15150,15150,15150,15150,8857,8857,9804,9804,14498,7007,6341,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-4081,1833,-1156,-480,-7534,-13112,-9662,11762,-3631,-3635,2101,6294,4646,-947,5466,-4694,7491,666,

