报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
经营活动现金流出小计(万元),46818,30984,17230,69062,45897,32458,17434,48841,33007,14234,49569,23661,45793,47657,32800,24276,
经营活动产生的现金流量净额(万元),437,1687,-2069,11137,10019,5175,-2953,7132,-577,411,8581,7980,10626,3381,16203,8547,
收回投资所收到的现金(万元),71800,47300,,40000,30000,20000,10000,25000,15000,,16000,10000,,,1000,,
取得投资收益所收到的现金(万元),554,486,,150,,84,51,125,91,32,95,27,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,,,581,2,,,1,,,0,0,4,6,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,4,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,19,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),72358,47786,0,40731,30002,20084,10051,25126,15091,32,16095,10027,27,6,1000,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2145,2141,164,2088,1564,300,218,1283,1106,329,1735,737,3552,7675,9916,466,
投资所支付的现金(万元),110900,79300,47300,35000,30000,15000,10000,25000,15000,,17000,9000,4000,1,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),113045,81441,47464,37088,31564,15300,10218,26283,16106,329,18735,9737,7552,7676,9916,466,
投资活动产生的现金流量净额(万元),-40687,-33655,-47464,3643,-1562,4784,-167,-1157,-1015,-297,-2640,289,-7525,-7670,-8916,-466,
吸收投资收到的现金(万元),1711,,,45044,,,,,,,,,,,2196,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),1711,0,0,45044,0,0,0,0,0,0,0,0,0,0,2196,0,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),3200,3200,,,,,,,,,,,727,1920,,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),3200,3200,0,0,0,0,0,0,0,0,0,0,727,1920,0,0,
筹资活动产生的现金流量净额(万元),-1489,-3200,0,45044,0,0,0,0,0,0,0,0,-727,-1920,2196,0,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-41739,-35168,-49533,59824,8457,9959,-3120,5975,-1591,114,5941,8269,2375,-6209,9483,8081,
加:期初现金及现金等价物余额(万元),87891,87891,87891,28066,28066,28066,28066,22092,22092,22092,16150,16150,13776,19985,10502,2421,
期末现金及现金等价物余额(万元),46152,52722,38358,87891,36523,38026,24946,28066,20500,22206,22092,24420,16150,13776,19985,10502,
净利润(万元),,6453,,9804,9459,6157,,10232,8884,1265,8820,5610,10001,6713,3678,1760,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,876,,292,78,170,,1334,198,34,639,631,2424,272,251,165,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,681,,1225,906,609,,1180,848,297,1113,536,953,916,220,99,
无形资产摊销(万元),,71,,143,107,71,,136,101,31,125,64,135,119,59,27,
长期待摊费用摊销(万元),,58,,70,49,34,,82,61,16,77,38,59,39,5,0,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,15,,2,,14,,,11,5,0,1,,0,
固定资产报废损失(万元),,,,,2,,,,12,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,
投资损失(万元),,-486,,-150,-113,-84,,-125,-91,-32,-95,-27,-19,,,,
递延所得税资产减少(万元),,-77,,45,37,12,,-214,-16,-5,-100,-100,-363,-39,-38,-20,
递延所得税负债增加(万元),,-0,,-3,-2,-2,,-5,,-2,-4,-1,-4,19,,0,
存货的减少(万元),,981,,-9830,-6189,-1018,,-1649,-5014,-1906,-2442,1009,2772,-6194,-4171,-4536,
经营性应收项目的减少(万元),,351,,-2587,-5046,-3900,,-3354,-7897,-1103,-3573,-2754,-3206,-3931,-2001,-5880,
经营性应付项目的增加(万元),,-7220,,12114,10730,3124,,-498,2337,1817,4010,2968,-2126,5466,18200,16931,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,1687,,11137,10019,5175,,7132,-577,411,8581,7980,10626,3381,16203,8547,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),46152,52722,38358,87891,36523,38026,24946,28066,20500,22206,22092,24420,16150,13776,19985,10502,
现金的期初余额(万元),87891,87891,87891,28066,28066,28066,28066,22092,22092,22092,16150,16150,13776,19985,10502,2421,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,0,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,0,
现金及现金等价物的净增加额(万元),-41739,-35168,-49533,59824,8457,9959,,5975,-1591,114,5941,8269,2375,-6209,9483,8081,

