报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
偿还债务支付的现金(万元),9751,5212,5005,20469,12815,8943,1700,19339,16766,9598,2359,16253,14123,9790,22806,17431,19800,13600,
分配股利、利润或偿付利息所支付的现金(万元),1439,990,127,2280,1883,1718,233,1204,843,471,200,1113,720,605,1109,3734,9135,668,
其中：子公司支付给少数股东的股利、利润(万元),228,,,228,,,,399,,,,374,,212,206,475,99,,
支付其他与筹资活动有关的现金(万元),,,,1038,,,,2915,95,95,,,,,6732,2469,,,
筹资活动现金流出小计(万元),11190,6202,5132,23787,14697,10661,1933,23458,17704,10164,2559,17365,14844,10395,30647,23634,28935,14268,
筹资活动产生的现金流量净额(万元),1199,5078,2824,-10078,-6875,-3208,3306,17261,14585,18039,-869,634,-2564,-2564,-7825,4328,4383,504,
汇率变动对现金及现金等价物的影响(万元),29,-6,-16,249,54,16,-51,-53,-38,-22,-27,40,-25,4,55,-11,-3,-1,
现金及现金等价物净增加额(万元),10099,11342,3591,-9205,-8339,-4342,324,19585,18729,21479,127,-1397,-2541,-983,-3207,4236,1128,383,
加:期初现金及现金等价物余额(万元),11909,11909,11909,21114,21114,21114,21114,1530,1530,1530,1530,2926,3728,2926,6134,1898,770,388,
期末现金及现金等价物余额(万元),22009,23251,15501,11909,12776,16773,21438,21114,20259,23008,1656,1530,1188,1944,2926,6134,1898,770,
净利润(万元),,1341,,1698,,1618,,1501,,3422,1701,5273,,3631,4005,3513,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,134,,396,,42,,931,,58,67,383,,242,332,133,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,944,,1893,,895,,1712,,841,445,1835,,915,1659,1575,,,
无形资产摊销(万元),,107,,158,,74,,123,,62,32,117,,57,87,69,,,
长期待摊费用摊销(万元),,459,,1099,,497,,966,,508,205,1161,,534,1243,1142,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,2,,-58,,-48,,28,,11,9,-12,,-9,-73,-1,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,157,,,,,,,,,,-1242,,-794,903,1703,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,334,,795,,454,,802,,444,227,764,,390,916,891,,,
投资损失(万元),,-134,,-131,,-186,,-72,,-72,-26,1331,,907,172,-612,,,
递延所得税资产减少(万元),,99,,-262,,122,,2118,,968,9,-1164,,-279,-318,-583,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,-8,-197,,,
存货的减少(万元),,6304,,1853,,827,,-177,,3601,555,-5462,,-339,2695,-818,,,
经营性应收项目的减少(万元),,-22,,-438,,-999,,-1827,,-2630,-3170,-456,,-1664,849,23,,,
经营性应付项目的增加(万元),,-2028,,-427,,-1647,,-661,,-2503,2041,-554,,909,-6338,972,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,-9,,-9,,,,,
经营活动产生现金流量净额(万元),,7697,,6577,,1650,,5444,,4710,2097,1966,,4491,6125,7810,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),22009,23251,15501,11909,12776,16773,21438,21114,20259,23008,1656,1530,1188,1944,2926,6134,1898,770,
现金的期初余额(万元),11909,11909,11909,21114,21114,21114,21114,1530,1530,1530,1530,2926,3728,2926,6134,1898,770,388,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),10099,11342,3591,-9205,-8339,-4342,324,19585,18729,21479,127,-1397,-2541,-983,-3207,4236,1128,383,

