报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
经营活动产生的现金流量净额(万元),-6338,-5637,-9542,12141,-6245,-10076,2402,3336,-150,-4452,-3598,2417,-1982,-1863,157,5346,-2746,-424,-57,1477,4719,2766,-1276,
收回投资所收到的现金(万元),39700,37700,15700,60520,23420,13870,,4400,,,,,,,,,,,,,,,588,
取得投资收益所收到的现金(万元),98,80,24,315,217,137,,6,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),58,46,37,49,151,105,,14,6,,,,,,,,,,,6,13,33,5,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,20660,19427,20538,1018,8170,10263,7381,400,300,,,,300,,,,479,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),39856,37825,15761,81544,43215,34650,1018,12590,10270,7381,400,300,0,0,0,300,0,0,0,485,13,33,593,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),8461,6900,4580,36174,30141,16953,8728,7540,5231,2957,2173,12498,2932,1387,7,810,769,314,68,2897,2140,2391,2864,
投资所支付的现金(万元),42021,39821,15200,59560,72600,19630,5800,14100,48400,10000,5000,,,,,,,,,,38,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,40193,,,,34477,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),2000,,,1320,1000,1000,0,15500,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),52482,46721,19780,137247,103741,37583,14528,71618,53631,12957,7173,12498,2932,1387,7,810,769,314,68,2897,2178,2391,2864,
投资活动产生的现金流量净额(万元),-12626,-8895,-4019,-55703,-60526,-2933,-13510,-59028,-43362,-5576,-6773,-12198,-2932,-1387,-7,-510,-769,-314,-68,-2412,-2164,-2358,-2271,
吸收投资收到的现金(万元),,,,71250,71250,71250,2450,48352,48302,,,24829,24829,24829,,225,,,,225,5800,386,1600,
其中：子公司吸收少数股东投资收到的现金(万元),,,,2450,,2450,,50,,,,,,,,225,,,,225,450,,,
取得借款收到的现金(万元),31099,19238,3000,27112,23108,15130,882,28641,15229,5441,700,3300,3000,1300,1000,1600,1296,1000,,2500,1000,4900,4099,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,12507,4732,4732,,6079,1562,,,,300,,,,350,50,,,,,,
筹资活动现金流入小计(万元),31099,19238,3000,110869,99090,91112,3332,83072,65093,5441,700,28129,28129,26129,1000,1825,1646,1050,0,2725,6800,5286,5699,
偿还债务支付的现金(万元),37846,24249,613,22294,20441,12461,3938,16538,15138,3250,1700,2600,2300,2300,1000,1800,1500,1500,1500,2000,4900,3100,2899,
分配股利、利润或偿付利息所支付的现金(万元),4772,4267,564,3695,1559,922,422,1351,1260,1112,18,1086,1072,1069,1051,518,498,487,19,508,421,498,168,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),8,8,8,16587,962,889,,6079,,,,727,727,727,,,,,,,,,,
筹资活动现金流出小计(万元),42626,28523,1184,42575,22963,14272,4360,23968,16398,4362,1718,4413,4099,4096,2051,2318,1998,1987,1519,2508,5321,3598,3067,
筹资活动产生的现金流量净额(万元),-11527,-9285,1816,68293,76127,76840,-1028,59104,48695,1079,-1018,23716,24030,22034,-1051,-493,-352,-937,-1519,217,1479,1688,2632,
汇率变动对现金及现金等价物的影响(万元),2,2,,-20,2,2,,-3,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-30489,-23816,-11745,24710,9358,63833,-12136,3409,5183,-8949,-11389,13935,19116,18784,-902,4343,-3867,-1675,-1644,-717,4033,2095,-915,
加:期初现金及现金等价物余额(万元),53364,53364,53364,28653,28653,28653,28653,25244,25244,25244,25143,11309,11309,11309,11309,6966,6966,6966,6966,7684,3650,1555,2470,
期末现金及现金等价物余额(万元),22875,29548,41618,53364,38011,92487,16517,28653,30427,16295,13754,25244,30425,30093,10407,11309,3099,5291,5322,6966,7684,3650,1555,
净利润(万元),,2330,,19825,,7176,,12878,,3339,,6064,,1951,,5125,,1731,,4454,4078,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-393,,9147,,403,,807,,-62,,522,,253,,94,,89,,281,249,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4127,,6780,,3105,,2051,,583,,940,,466,,891,,421,,717,605,,,
无形资产摊销(万元),,982,,1881,,905,,837,,137,,39,,13,,23,,11,,21,17,,,
长期待摊费用摊销(万元),,156,,19,,3,,1,,0,,32,,16,,34,,16,,27,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,19,,12,,1,,49,,,,,,,,,,,,-2,24,,,
固定资产报废损失(万元),,2,,13,,6,,,,,,,,,,,,,,6,,,,
公允价值变动损失(万元),,,,-8067,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1034,,1962,,867,,320,,69,,44,,27,,50,,19,,90,94,,,
投资损失(万元),,-677,,-315,,-137,,-5,,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,32,,-131,,-48,,203,,9,,-70,,-50,,-25,,-26,,-35,-37,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-3837,,-242,,-1157,,458,,1627,,-1350,,-1661,,1215,,1338,,-990,-709,,,
经营性应收项目的减少(万元),,1880,,-16033,,-9270,,-16543,,-48748,,-7534,,-5595,,-3663,,-2128,,-6119,-286,,,
经营性应付项目的增加(万元),,-11292,,-2710,,-11930,,2281,,38594,,3731,,2717,,1601,,-1895,,3029,683,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-5637,,12141,,-10076,,3336,,-4452,,2417,,-1863,,5346,,-424,,1477,4719,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),22875,29548,41618,53364,38011,92487,16517,28653,30427,16295,13754,25244,30425,30093,10407,11309,3099,5291,5322,6966,7684,3650,1555,
现金的期初余额(万元),53364,53364,53364,28653,28653,28653,28653,25244,25244,25244,25143,11309,11309,11309,11309,6966,6966,6966,6966,7684,3650,1555,2470,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-30489,-23816,-11745,24710,9358,63833,-12136,3409,5183,-8949,-11389,13935,19116,18784,-902,4343,-3867,-1675,-1644,-717,4033,2095,-915,

