报告日期,2019-09-30,2019-06-30,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,
经营活动现金流出小计(万元),49201,28442,44760,36327,22885,55305,29667,48009,26002,41753,13242,22208,6322,8571,2859,8730,4466,11263,6238,7720,3771,7492,3699,
经营活动产生的现金流量净额(万元),6599,19601,16921,10276,16633,17054,21070,17855,17785,30403,13258,776,-3028,5338,1442,-4745,-1953,-837,-988,2233,666,-2252,-1180,
收回投资所收到的现金(万元),218354,150380,295319,222876,158488,397667,209933,255848,49429,116971,32592,42085,17691,20800,2700,14235,12042,40510,16406,9180,,,,
取得投资收益所收到的现金(万元),,,,,,15,2,3,1,1,239,776,146,98,5,173,135,134,35,172,,0,48,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,4,4,4,2,,1675,4,66,,0,,1830,836,,,50,50,41,19,214,49,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,921,,236,,343,,,,
收到的其他与投资活动有关的现金(万元),,,,,295,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),218354,150380,295324,222880,158788,397684,209935,257525,49434,117038,32830,42862,17837,22728,3541,15329,12177,40930,16492,9736,19,214,97,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),275,81,1093,894,746,20974,9439,958,238,2284,1730,191,92,394,66,150,64,545,336,613,335,719,515,
投资所支付的现金(万元),217412,149655,292325,281730,156565,395800,222222,253828,110380,115213,51128,39702,19855,23250,4950,11926,11826,42505,18900,8700,200,200,310,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),13,12,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,48,25,24,,190,4687,16655,,,,,,,,1,10,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),217700,149795,293443,282648,157311,416964,236347,271441,110619,117497,52858,39893,19947,23644,5016,12078,11900,43050,19236,9313,535,919,825,
投资活动产生的现金流量净额(万元),655,584,1881,-59768,1477,-19279,-26412,-13916,-61184,-459,-20028,2969,-2110,-916,-1475,3251,277,-2120,-2744,423,-516,-706,-728,
吸收投资收到的现金(万元),,,,,,,,,,7847,,,,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,100,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),2900,2900,,,,70,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),2900,2900,0,0,0,70,0,0,0,7847,0,0,0,0,0,0,0,0,0,0,0,0,0,
偿还债务支付的现金(万元),,,,,,0,,,,,,,,,,,,,,,,450,,
分配股利、利润或偿付利息所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,7,7,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),3000,3000,,,,87,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),3000,3000,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,7,
筹资活动产生的现金流量净额(万元),-100,-100,0,0,0,-17,0,0,0,7847,0,0,0,0,0,0,0,0,0,0,0,-457,-7,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,-1,-1,-1,,0,,
现金及现金等价物净增加额(万元),7154,20085,18802,-49493,18109,-2242,-5342,3940,-43400,37791,-6770,3745,-5138,4422,-33,-1494,-1676,-2958,-3733,2655,150,-3415,-1916,
加:期初现金及现金等价物余额(万元),69268,69268,50465,50465,50465,52707,52707,48768,48768,10976,10976,7232,5328,906,906,2401,2401,5358,5358,2703,2703,6118,6118,
期末现金及现金等价物余额(万元),76421,89353,69268,973,68575,50465,47365,52707,5368,48768,4207,10976,190,5328,874,906,725,2401,1625,5358,2853,2703,4203,
净利润(万元),,9735,12696,,11043,15339,12956,14352,6160,10490,5583,2932,172,-3346,-871,-3159,-1189,154,-411,-3932,374,-4906,-560,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,0,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,,3,,-4,78,1,4,3,223,19,162,,9,,178,,197,,230,0,2164,21,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,818,1661,,835,648,221,454,225,393,184,389,167,370,208,482,256,532,260,539,260,494,233,
无形资产摊销(万元),,114,248,,133,240,68,87,38,65,26,27,9,39,20,39,20,61,33,58,29,69,39,
长期待摊费用摊销(万元),,72,130,,64,370,119,282,158,237,70,132,48,136,67,213,94,165,83,156,73,273,67,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,143,,-4,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,6,,4,26,,-435,54,-38,-1,,,-530,-514,0,,19,12,6,1,87,7,
固定资产报废损失(万元),,3,,,,,3,,,,6,3,1,15,,,,,2,98,0,0,14,
公允价值变动损失(万元),,,,,,-2,-1,1,42,17,,,,,,0,,9,,-2,0,-9,-8,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,100,-2,,-2,-6,-4,8,-2,,,,,,,,,,,0,0,7,-40,
投资损失(万元),,-725,-2097,,-1151,-1789,-721,-1850,12,-2239,-239,-773,-143,37,-5,70,437,-92,-15,-118,38,205,105,
递延所得税资产减少(万元),,815,976,,236,-341,453,-1059,-391,608,71,-1585,,,,,,,,0,,13,,
递延所得税负债增加(万元),,,,,,,,-22,-15,-36,,,,,,,,,,0,,0,,
存货的减少(万元),,5,-2,,7,-50,-53,,,,,,,,,,,,,0,,0,,
经营性应收项目的减少(万元),,-2785,849,,733,-203,-154,-1284,-167,417,-5930,436,-620,504,197,69,-437,-55,-577,133,-181,-402,-1985,
经营性应付项目的增加(万元),,11417,2453,,4735,2742,8182,7318,11669,20266,13469,-948,-2661,8103,2341,-2638,-1133,-1827,-376,5063,-71,-247,930,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,0,,0,,
经营活动产生现金流量净额(万元),,19601,16921,,16633,17054,21070,17855,17785,30403,13258,776,-3028,5338,1442,-4745,-1953,-837,-988,2233,666,-2252,-1180,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,0,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,0,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,0,,,,
现金的期末余额(万元),76421,89353,69268,973,68575,50465,47365,52707,5368,48768,4207,10976,190,5328,874,906,725,2401,1625,5358,2853,2703,4203,
现金的期初余额(万元),69268,69268,50465,50465,50465,52707,52707,48768,48768,10976,10976,7232,5328,906,906,2401,2401,5358,5358,2703,2703,6118,6118,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,0,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,0,,,,
现金及现金等价物的净增加额(万元),7154,20085,18802,-49493,18109,-2242,-5342,3940,-43400,37791,-6770,3745,-5138,4422,-33,-1494,-1676,-2958,-3733,2655,150,-3415,-1916,

