报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
累计折旧(万元),,23005,,20237,,17422,,14718,,12417,11407,10650,6874,,,
固定资产净值(万元),,63550,,61480,,61808,,60749,,41858,35143,36972,38638,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,
固定资产(万元),,63550,,61480,61546,61808,61333,60749,43918,41858,35143,36972,38638,21436,19971,
在建工程(万元),,23050,,19375,7039,3057,1606,1024,18145,15314,11377,8253,54,3313,892,
工程物资(万元),,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),15457,15086,15185,13138,7495,7387,7228,7328,7299,7389,7260,7344,6532,4288,3501,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),3025,2453,2258,2436,1935,1990,1320,1304,1118,1187,1000,937,247,101,80,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),1561,1505,1372,1235,1027,997,956,777,778,822,791,769,594,336,221,
其他非流动资产(万元),6508,6720,8196,9084,8054,8254,6147,3534,2243,6087,12857,4310,498,6804,1682,
非流动资产合计(万元),119083,116447,114203,110769,90965,88448,78590,74715,73501,72657,68429,58586,46562,36278,26348,
资产总计(万元),278457,262672,252944,278458,255267,248958,232042,262033,241683,235111,135134,140477,101937,87505,56694,
短期借款(万元),1550,447,,,,,,,,,2000,,,2355,1400,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),13323,6262,,10551,,7923,5748,8199,9901,7326,12153,8124,7700,3536,3025,
应付账款(万元),26746,30273,,22558,,21217,11757,18352,20544,28444,18839,19737,12207,10780,13670,
预收账款(万元),33655,35526,25531,37658,29110,31995,27609,47392,35852,34782,26724,32590,20337,18615,15505,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),4507,3850,2446,4498,4398,4147,1925,4546,3434,2938,1714,3903,3177,2804,3103,
应交税费(万元),4430,3417,1170,4064,3893,3720,2337,5748,3364,2538,3211,4040,1893,3263,1491,
应付利息(万元),1,0,,,,,,,,,2,,,2,5,
应付股利(万元),,,,,,,,,,,981,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,7771,,8573,7261,8285,7798,6638,5345,4847,4572,4389,3432,3094,2283,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,142,142,142,112,85,22,805,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),91939,87546,62792,87901,72676,77287,57173,90877,78583,81017,70338,72895,48831,44469,41287,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),2506,2526,2620,2688,1794,1848,1903,1205,1099,1134,1170,950,893,261,132,
递延所得税负债(万元),561,587,582,639,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),3067,3113,3201,3326,1794,1848,1903,1205,1099,1134,1170,950,893,261,132,
负债合计(万元),95007,90659,65993,91228,74470,79135,59076,92082,79682,82152,71507,73845,49724,44730,41419,
实收资本(或股本)(万元),22333,22333,16000,16000,16000,16000,16000,16000,16000,16000,12000,12000,12000,6333,5700,
资本公积(万元),87722,87722,94055,94055,94055,94055,94055,94055,94055,94055,13119,13119,13119,18786,1430,
减:库存股(万元),13939,13022,3713,343,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),8000,8000,8000,8000,6524,6524,6524,6524,4589,4589,4589,4589,3072,1806,777,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),79265,66986,72749,69585,64119,53259,56388,53372,47357,38315,33919,36925,24022,15851,7369,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),183450,172012,186951,187230,180798,169823,172967,169951,162001,152959,63627,66632,52213,42775,15275,
少数股东权益(万元),,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),183450,172012,186951,187230,180798,169823,172967,169951,162001,152959,63627,66632,52213,42775,15275,
负债和所有者权益(或股东权益)总计(万元),278457,262672,252944,278458,255267,248958,232042,262033,241683,235111,135134,140477,101937,87505,56694,		
