报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
应付分保账款(万元),,,,,,0,,,,,,,,,,
保险合同准备金(万元),,,,,,0,,,,,,,,,,
代理买卖证券款(万元),,,,,,0,,,,,,,,,,
代理承销证券款(万元),,,,,,0,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,0,,,,,,,,,,
其他流动负债(万元),,,,5,5,3,72,99,117,,57,,,,,
流动负债合计(万元),41341,36204,34708,34450,32737,32700,26061,22708,21619,20195,16493,13473,12535,18166,14109,
长期借款(万元),,,,,,0,,,,,,,,,,
应付债券(万元),,,,,,0,,,,,,,,,,
长期应付款(万元),,3429,,5045,5967,6767,8364,7013,4481,2689,881,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,0,,,,,,,,,,
长期递延收益(万元),2366,2433,2500,2563,2267,2322,1911,1613,1593,1668,1743,1793,1868,,,
递延所得税负债(万元),,1,,,1,,7,,,,,27,12,,,
其他非流动负债(万元),,,,,,0,,,,,,,,684,,
非流动负债合计(万元),5071,5863,6659,7609,8235,9089,10282,8627,6074,4357,2624,1821,1880,684,0,
负债合计(万元),46412,42067,41367,42059,40972,41789,36343,31335,27693,24552,19117,15294,14415,18850,14109,
实收资本(或股本)(万元),16659,16659,16659,12494,12494,12494,12494,12494,12494,10497,10497,10497,10497,9000,5000,
资本公积(万元),66473,66473,66473,34643,34643,34643,34643,34643,34643,18647,18647,18647,18647,238,838,
减:库存股(万元),,,,,,0,,,,,,,,,,
专项储备(万元),,,,,,0,,,,,,,,,,
盈余公积(万元),3585,3585,3820,3585,2443,2443,2443,1853,1853,933,933,377,377,1470,1081,
一般风险准备(万元),,,,,,0,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),45733,42136,41336,38967,37465,33070,26971,21649,19406,16323,10744,7865,4715,14120,9494,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),132474,128853,128289,89688,87045,82650,76551,70647,68402,46405,40826,37386,34237,24827,16412,
少数股东权益(万元),,,,,,0,,,,,,,,,,
所有者权益(或股东权益)合计(万元),132474,128853,128289,89688,87045,82650,76551,70647,68402,46405,40826,37386,34237,24827,16412,
负债和所有者权益(或股东权益)总计(万元),178886,170920,169656,131747,128017,124439,112893,101982,96096,70957,59943,52680,48652,43677,30521,		
