报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
长期待摊费用(万元),2063,2293,2341,1543,1266,1286,1226,986,703,720,674,647,695,938,516,560,531,375,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),2853,3121,3106,2135,1229,979,795,521,585,613,526,526,1314,576,427,410,641,305,
其他非流动资产(万元),1565,2442,1310,1134,2492,1678,8517,8487,8342,8082,9177,1721,1228,236,499,179,1939,1830,
非流动资产合计(万元),59639,59885,59170,57753,51227,49588,48282,47307,45697,45551,44345,36847,36359,35534,35140,35448,32873,26856,
资产总计(万元),288998,278632,271068,276053,267990,264675,285408,281739,271604,264346,258646,131154,105168,126098,109340,112759,108360,94961,
短期借款(万元),8000,8000,8000,3000,,,,,,,,,,5840,8850,16200,14500,9500,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,
应付票据(万元),7052,6308,,,,,,1216,1216,950,2847,2760,1595,614,,,1000,2000,
应付账款(万元),42945,43046,,51595,,50618,42418,41937,40202,43049,41480,38293,32080,33862,35892,34887,38767,32361,
预收账款(万元),2984,3027,3977,2148,1937,2126,3863,2053,2321,2526,3616,7387,7207,5969,4560,4835,12521,7934,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2776,2657,2351,3435,2702,2576,2545,2542,2514,2394,2127,2383,2118,2069,1698,1710,1654,1243,
应交税费(万元),3725,2625,785,2006,2550,4254,1817,2931,3855,2501,2441,3197,2382,3805,1322,8316,2515,1273,
应付利息(万元),,,,,,,,,,,,,,10,,23,28,34,
应付股利(万元),,,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,3252,,3025,2937,3304,3723,3640,2394,2147,2287,2206,2179,1868,2046,1905,1361,8635,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,920,3900,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,
流动负债合计(万元),70623,68915,62551,65209,62659,62878,54367,54320,52502,53568,54798,56226,47561,54037,54366,67876,73266,66879,
长期借款(万元),,,,,,,,,,,,,,,,,,1755,
应付债券(万元),,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,
长期递延收益(万元),2414,2442,1376,1401,1422,1443,1464,1485,1507,1528,1549,1570,1300,1339,1335,1353,872,,
递延所得税负债(万元),484,484,484,484,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),2898,2926,1860,1885,1422,1443,1464,1485,1507,1528,1549,1570,1300,1339,1335,1353,872,1755,
负债合计(万元),73520,71841,64411,67093,64080,64321,55831,55805,54008,55095,56347,57796,48861,55376,55701,69229,74139,68634,
实收资本(或股本)(万元),28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,21000,21000,21000,5619,5338,5000,5000,
资本公积(万元),120826,120826,120834,120834,120834,120834,120834,120834,120834,120834,120431,815,1834,1834,17167,8448,679,5358,
减:库存股(万元),5493,5493,2919,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,
盈余公积(万元),12007,12007,12007,12007,10564,10564,10564,10564,8375,8375,8375,8375,5256,5256,4260,4260,1705,719,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),60138,51451,48735,48119,44512,40956,70180,66536,60388,52043,45494,43169,28217,42632,26592,25484,26837,15250,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),215478,206790,206657,208960,203910,200354,229577,225933,217596,209251,202299,73358,56307,70722,53639,43530,34221,26327,
少数股东权益(万元),,,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),215478,206790,206657,208960,203910,200354,229577,225933,217596,209251,202299,73358,56307,70722,53639,43530,34221,26327,
负债和所有者权益(或股东权益)总计(万元),288998,278632,271068,276053,267990,264675,285408,281739,271604,264346,258646,131154,105168,126098,109340,112759,108360,94961,		
