报告日期,2019-09-30,2019-06-30,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
资产总计(万元),172048268,173726925,164669474,162029354,163217168,153675210,145329029,135485452,103165039,66995745,
短期借款(万元),,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,
吸收存款及同业存放(万元),122480440,104994495,,114391285,,121742508,80306754,113035252,87068365,54903505,
拆入资金(万元),3016752,,,3710069,,,,,,578052,
交易性金融负债(万元),1528478,1056494,,598259,,561559,315170,1387561,50002,,
衍生金融负债(万元),1109153,1117642,,1083003,,529786,341143,412653,63475,20695,
应付票据(万元),,,,,,,,,,,
应付账款(万元),,,,,,,,,,,
预收账款(万元),,,,,,,,,,,
卖出回购金融资产款(万元),9273427,,,6818167,,,,,,2346250,
应付手续费及佣金(万元),,,,,,,,,,,
应付职工薪酬(万元),407720,,,390155,,,,,,195817,
应交税费(万元),276309,235424,,185544,,289189,196725,256035,159473,114018,
应付利息(万元),,,,1411417,,,,,,674252,
应付股利(万元),,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,
其他应付款(万元),,,,,,,,,,,
预提费用(万元),,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,
递延收益(万元),,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,
流动负债合计(万元),,,,,,,,,,,
长期借款(万元),,,,,,,,,,,
应付债券(万元),20749451,24797818,,22028022,,19055198,16814597,11459525,8993604,4789806,
长期应付款(万元),,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,
预计非流动负债(万元),357126,329797,,354395,,,,,,,
长期递延收益(万元),,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,
其他非流动负债(万元),1100716,1695069,,1017940,,2528195,2870748,2186888,1864413,58334,
非流动负债合计(万元),,,,,,,,,,,
负债合计(万元),160630451,162818239,154424621,151988256,153601345,144706435,136747609,128737914,98199332,63680727,
实收资本(或股本)(万元),1871870,1871870,,1871870,,1795970,1795970,1795970,1450970,1150687,
资本公积(万元),2213035,2213035,,2213035,,1997481,1997481,1999002,1218117,653586,
减:库存股(万元),,,,,,,,,,,
专项储备(万元),,,,,,,,,,,
盈余公积(万元),602474,602474,,488298,,488298,379041,379041,277509,207002,
一般风险准备(万元),1945424,1945424,,1846199,,1724373,1724373,1324246,824126,463949,
未确定的投资损失(万元),,,,,,,,,,,
未分配利润(万元),2856893,2485804,,1871218,,1472958,1135226,1279328,1099140,824755,
拟分配现金股利(万元),,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,
归属于母公司股东权益合计(万元),11244586,10742780,10088550,9888057,9464188,8819464,8435539,6747538,4965706,3315017,
少数股东权益(万元),173230,165906,,153042,,149312,145881,,,,
所有者权益(或股东权益)合计(万元),11417817,10908687,10244854,10041099,9615824,8968775,8581420,6747538,4965706,3315017,
负债和所有者权益(或股东权益)总计(万元),172048268,173726925,164669474,162029354,163217168,153675210,145329029,135485452,103165039,66995745,		
