报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
应付利息(万元),,,,,,,,,0,,,,,,
应付股利(万元),,,,,,,,,0,,,273,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,12722,,15025,13755,15571,19336,21237,23578,26523,28428,23066,21993,16224,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,0,,,,,,
保险合同准备金(万元),,,,,,,,,0,,,,,,
代理买卖证券款(万元),,,,,,,,,0,,,,,,
代理承销证券款(万元),,,,,,,,,0,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,0,,,,,,
其他流动负债(万元),,,,,,,,,0,,,,,,
流动负债合计(万元),37938,37398,42188,43116,16397,18290,22081,25555,25888,30344,32577,26949,26189,18356,
长期借款(万元),,,,,,,,,0,,,,,,
应付债券(万元),,,,,,,,,0,,,,,,
长期应付款(万元),,245,,245,245,245,245,245,245,245,245,,,,
专项应付款(万元),,,,,,,,,0,,,,,,
预计非流动负债(万元),,,,,,,,,0,,,,,,
长期递延收益(万元),527,559,599,622,654,686,717,749,782,812,747,604,289,286,
递延所得税负债(万元),667,631,594,594,105,106,13,14,14,15,17,21,,,
其他非流动负债(万元),,,,,,,,,0,,,,,,
非流动负债合计(万元),1440,1435,1438,1461,1004,1036,975,1008,1042,1072,1009,625,289,286,
负债合计(万元),39378,38834,43626,44577,17401,19326,23056,26562,26930,31417,33587,27574,26478,18642,
实收资本(或股本)(万元),10336,10336,10336,10336,10336,10336,10336,10336,10336,7752,7752,7752,7592,6430,
资本公积(万元),98961,98961,98961,98961,98961,98961,98961,98961,99060,21824,21824,21637,19048,3056,
减:库存股(万元),,,,,,,,,0,,,,,,
专项储备(万元),,,,,,,,,0,,,,,,
盈余公积(万元),5326,5326,5787,5326,5326,5326,5326,5326,3876,3876,3876,3556,2702,1589,
一般风险准备(万元),,,,,,,,,0,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),61211,59859,57129,55332,53517,50565,51363,49019,47097,43185,36231,26659,24113,14235,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),175834,174482,172213,169955,168140,165188,165986,163642,160368,76636,69682,59604,53456,25310,
少数股东权益(万元),879,909,1213,1003,1125,1167,1235,671,563,587,653,72,204,154,
所有者权益(或股东权益)合计(万元),176713,175391,173426,170958,169265,166355,167222,164313,160931,77223,70335,59676,53659,25464,
负债和所有者权益(或股东权益)总计(万元),216091,214225,217051,215536,186666,185681,190278,190875,187861,108640,103922,87249,80137,44107,		
