报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
应付利息(万元),,165,158,117,,48,,,8,12,,,,,,,,,,3,1,
应付股利(万元),,229,,,,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,5565,,2065,3062,143,188,155,191,173,152,235,193,47,199,275,54,13,5,23,1610,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1632,1632,1632,1632,,,,,,,,,,,,,,,,,43,
其他流动负债(万元),,15,42,,,,58,,88,69,,,,,,,,4,198,177,60,
流动负债合计(万元),38026,35362,29054,17354,17483,10197,8812,6852,6088,6530,6947,8181,6363,5796,4970,6025,6050,4824,5357,4779,4872,
长期借款(万元),4080,4080,4896,4896,,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,20,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),515,515,515,515,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,,766,
非流动负债合计(万元),4595,4595,5411,5411,766,766,766,766,766,766,786,766,766,766,766,766,766,766,766,766,766,
负债合计(万元),42621,39957,34465,22764,18249,10964,9578,7619,6854,7296,7733,8947,7130,6562,5736,6791,6816,5590,6123,5546,5639,
实收资本(或股本)(万元),15653,15653,10436,10089,10089,10089,6726,6726,6726,6726,5338,5338,5338,5338,5338,4000,4000,4000,4000,4000,4000,
资本公积(万元),25932,25331,30222,27258,27209,27209,30572,30572,30570,30572,31960,31960,31960,31960,31958,6767,6767,6767,6767,6767,6767,
减:库存股(万元),2970,2970,2978,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),2227,2227,2227,2227,2017,2017,2017,2017,1760,1760,1760,1760,1467,1467,1467,1467,1174,1174,825,523,282,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),26963,25005,26639,24895,23669,22214,23433,21851,20258,18977,19684,18196,16792,15373,16048,14698,13531,11115,7841,5196,2031,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),67827,65269,66574,64496,63003,61547,62774,61192,59314,58035,58742,57255,55557,54138,54811,26932,25472,23056,19433,16487,13081,
少数股东权益(万元),6997,6979,6925,6988,7132,2177,2159,2177,2190,2188,2188,2188,,,,160,159,158,151,,,
所有者权益(或股东权益)合计(万元),74824,72247,73499,71484,70135,63725,64933,63369,61504,60223,60930,59442,55557,54138,54811,27092,25630,23214,19585,16487,13081,
负债和所有者权益(或股东权益)总计(万元),117445,112204,107964,94248,88384,74688,74511,70987,68358,67519,68664,68389,62687,60701,60547,33883,32446,28804,25708,22032,18719,		
