报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
其他非流动资产(万元),1006,1241,2227,567,1027,699,1299,1361,842,916,3171,99,2366,370,
非流动资产合计(万元),37999,37058,35202,33414,32924,31214,30163,29405,28357,27966,27380,18468,17618,12280,
资产总计(万元),67913,68229,68266,69428,70270,70257,69013,67221,46501,44399,44982,35603,27257,25152,
短期借款(万元),,,,,,,,,270,270,,2010,1100,,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),3661,3407,,5008,,5127,4653,5695,4963,4139,3476,3360,1436,2171,
应付账款(万元),5981,5614,,5820,,5911,6539,6394,7153,7360,8650,7402,3061,2973,
预收账款(万元),264,128,89,144,138,58,45,60,75,53,43,25,51,26,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),487,531,484,720,522,519,447,629,422,403,560,430,385,349,
应交税费(万元),115,65,293,421,382,176,518,892,382,137,273,810,739,1363,
应付利息(万元),,,,,,,,,,,,,,,
应付股利(万元),17,944,,,,2000,,,,,,,300,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,1781,,2487,2489,1861,141,158,85,83,123,17,64,32,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,555,505,519,,,,
流动负债合计(万元),12309,12471,11980,14600,14887,15654,12343,13828,13905,12949,13645,14055,7137,6914,
长期借款(万元),,,,,,,,,158,158,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),1042,1048,1055,1062,2708,3277,3043,2750,2975,2982,5518,256,197,314,
递延所得税负债(万元),,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),1042,1048,1055,1062,2708,3277,3043,2750,3133,3140,5518,256,197,314,
负债合计(万元),13351,13519,13035,15661,17596,18930,15387,16578,17038,16089,19163,14311,7334,7228,
实收资本(或股本)(万元),14181,14181,10142,10132,10132,10132,10132,10000,7500,7500,7500,7500,3000,3000,
资本公积(万元),26675,26626,30769,30625,30530,30435,30308,28771,11031,11031,11031,11031,319,319,
减:库存股(万元),1174,1174,1774,1669,1669,1669,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),1937,1930,1818,1688,1581,1452,1324,1189,1097,980,729,276,1931,1461,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),12805,13001,14214,12990,12101,10976,11861,10682,9836,8799,6559,2485,14674,13145,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),54423,54565,55171,53767,52675,51327,53626,50643,29463,28311,25819,21292,19923,17924,
少数股东权益(万元),138,146,60,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),54562,54710,55231,53767,52675,51327,53626,50643,29463,28311,25819,21292,19923,17924,
负债和所有者权益(或股东权益)总计(万元),67913,68229,68266,69428,70270,70257,69013,67221,46501,44399,44982,35603,27257,25152,		
