报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
发放贷款及垫款(万元),,,,,,,0,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,0,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,0,,,,,,,,,,,,
长期应收款(万元),,,,,,,0,,,,,,,,,,,,
长期股权投资(万元),9992,5992,5992,5992,100,,0,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,
投资性房地产(万元),1621,1588,1724,1681,1664,1626,1641,1274,1240,980,995,995,983,640,1003,521,364,,
固定资产原值(万元),,46748,,46614,,45398,,45439,,43142,,41021,,38346,,35609,,,
累计折旧(万元),,22104,,21385,,20519,,19380,,18283,,17119,,15300,,12671,,,
固定资产净值(万元),,24644,,25230,,24879,,26058,,24859,,23902,,23046,,22938,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,
固定资产(万元),,24644,,25230,24464,24879,25225,26058,24193,24859,23184,23902,23621,23046,22628,22938,20349,11263,
在建工程(万元),,2599,,2244,777,666,475,418,2195,2182,4201,4316,4639,1377,1914,1511,2288,4010,
工程物资(万元),,,,,,,0,,,,,,,,,,,,
固定资产清理(万元),,,,,,,0,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,0,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,0,,,,,,,,,,,,
无形资产(万元),5816,5852,5889,5858,2768,2786,2801,2819,2837,2855,2873,2889,2924,2960,2995,3027,3097,3160,
开发支出(万元),,,,,,,0,,,,,,,,,,,,
商誉(万元),,,,,,,0,,,,,,,,,,,,
长期待摊费用(万元),116,126,135,145,141,,0,,,,,,,,,,209,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),815,815,819,820,874,874,894,894,584,587,555,571,531,523,444,539,534,456,
其他非流动资产(万元),,,,86,,,75,97,,154,0,36,661,3982,2896,2027,497,1522,
非流动资产合计(万元),45821,41616,41835,42055,30789,30832,31110,31561,31049,31617,31807,32710,33360,32528,31881,30562,27339,20411,
资产总计(万元),96551,102530,102874,104143,98620,92978,89949,91913,88886,91250,97230,79888,74452,74401,76200,75595,80150,62428,
短期借款(万元),28500,34767,36728,37376,33740,28900,24950,25950,27226,28565,29862,29362,31100,31100,32000,31100,34476,27850,
向中央银行借款(万元),,,,,,,0,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,0,,,,,,,,,,,,
拆入资金(万元),,,,,,,0,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,0,,,,,,,,21,,,,
衍生金融负债(万元),,,,,,,0,,,,,,,,,,,,
应付票据(万元),2490,990,,,,2500,4000,4000,1675,3660,8476,7910,2650,2500,4800,4150,5400,6460,
应付账款(万元),3071,5230,,5847,,5614,5041,5863,5775,5479,6793,5389,5322,6275,6476,7273,10478,4611,
预收账款(万元),341,237,144,121,178,154,246,75,143,351,293,132,225,92,405,142,195,299,
卖出回购金融资产款(万元),,,,,,,0,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,0,,,,,,,,,,,,
应付职工薪酬(万元),1852,1741,1643,2436,2112,2069,1929,2825,2200,2089,1959,2576,1991,2445,2126,2483,2496,2017,
应交税费(万元),509,359,642,289,758,580,682,816,549,1053,341,1003,657,476,621,541,878,865,
应付利息(万元),,104,85,79,,34,34,34,41,42,45,45,48,62,55,67,68,51,
应付股利(万元),,,,,,,0,,,,,,,,53,53,53,728,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,497,,505,539,567,575,511,564,489,1655,514,500,450,455,240,57,40,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,0,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,0,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,0,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,0,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),38,215,127,126,408,643,740,1137,1215,1377,1432,2034,2435,3167,2945,2606,500,,
其他流动负债(万元),,,,,,,0,,,0,,,,,,,,,
流动负债合计(万元),37394,44140,44973,46780,45321,41062,38197,41211,39389,43105,50858,48965,44929,46567,49957,48654,54602,42920,
长期借款(万元),,,,,,,0,,,0,,,,,300,1300,2800,,
应付债券(万元),,,,,,,0,,,,,,,,,,,,
长期应付款(万元),,11,,44,41,61,72,71,185,421,839,1103,2021,1961,1301,1932,,,
专项应付款(万元),,3293,,3293,,,0,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,0,,,,,,,,,,,,
长期递延收益(万元),2010,2052,2113,2121,2276,2059,2106,2134,2295,2321,2278,2423,2502,2426,2359,2518,1351,1160,
递延所得税负债(万元),,,,,,,0,,,0,,,,,,,,,
其他非流动负债(万元),,,,,,,0,,,0,,,,,,,,,
非流动负债合计(万元),5403,5356,5428,5458,2318,2120,2178,2205,2480,2743,3118,3526,4523,4388,3960,5750,4151,1160,
负债合计(万元),42797,49497,50401,52238,47638,43182,40375,43416,41869,45848,53975,52491,49452,50955,53917,54404,58754,44080,
实收资本(或股本)(万元),18000,18000,18000,18000,18000,18000,10000,10000,10000,10000,10000,7500,7500,7500,7500,7500,7500,7500,
资本公积(万元),13016,13016,13016,13016,13016,13016,21016,21016,21016,21016,21016,8108,8108,8108,8108,8108,7617,7617,
减:库存股(万元),,,,,,,0,,,,,,,,,,,,
专项储备(万元),,,,,,,0,,,,,,,,,,,,
盈余公积(万元),844,844,844,844,581,581,581,581,318,318,318,318,211,211,101,101,71,10,
一般风险准备(万元),,,,,,,0,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),21894,21174,20613,20046,19385,18200,17977,16900,15684,14069,11921,11471,9181,7627,6574,5481,3200,935,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),53754,53034,52473,51905,50981,49796,49574,48497,47017,45403,43255,27397,25000,23446,22283,21190,18388,16062,
少数股东权益(万元),,,,,,,0,,,0,,,,,,,3008,2286,
所有者权益(或股东权益)合计(万元),53754,53034,52473,51905,50981,49796,49574,48497,47017,45403,43255,27397,25000,23446,22283,21190,21396,18347,
负债和所有者权益(或股东权益)总计(万元),96551,102530,102874,104143,98620,92978,89949,91913,88886,91250,97230,79888,74452,74401,76200,75595,80150,62428,		
