报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
开发支出(万元),,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,
长期待摊费用(万元),281,260,218,226,251,280,303,330,388,406,183,119,
股权分置流通权(万元),,,,,,,,,,,,,
递延所得税资产(万元),364,357,384,375,328,334,374,359,307,349,277,320,
其他非流动资产(万元),2355,1465,822,810,1414,929,334,198,264,74,325,356,
非流动资产合计(万元),25584,24836,23551,23436,23342,22222,21770,21951,22141,22809,20968,21056,
资产总计(万元),98388,102748,97945,98539,102637,104352,105203,82548,70994,73181,61015,60869,
短期借款(万元),11424,12191,11234,13120,16997,17753,16029,15000,11761,10490,13090,14611,
向中央银行借款(万元),,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,
应付票据(万元),4560,6793,,5045,,4123,5391,5872,4561,2400,2000,6315,
应付账款(万元),9327,9226,,8319,,10729,12702,15513,12243,15905,10187,11451,
预收账款(万元),352,589,223,404,365,235,289,260,256,297,322,336,
卖出回购金融资产款(万元),,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,
应付职工薪酬(万元),982,845,513,792,579,498,592,851,787,1683,1430,993,
应交税费(万元),95,259,459,306,43,559,129,850,795,572,1182,498,
应付利息(万元),4,10,29,28,,23,21,21,16,15,21,27,
应付股利(万元),,960,,,,1920,,,,,2190,,
其他应交款(万元),,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,
其他应付款(万元),,977,,847,1072,68,92,25,39,126,357,245,
预提费用(万元),,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,1300,
其他流动负债(万元),,,,,,,,,,,,,
流动负债合计(万元),27218,31851,26744,28860,33861,35907,35245,38392,30458,31488,30780,35777,
长期借款(万元),,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,
长期递延收益(万元),1304,1387,1470,1553,1457,1492,1556,1619,,1892,2015,,
递延所得税负债(万元),,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,1614,,,1233,
非流动负债合计(万元),1304,1387,1470,1553,1457,1492,1556,1619,1614,1892,2015,1233,
负债合计(万元),28522,33238,28214,30414,35317,37399,36801,40011,32072,33380,32796,37011,
实收资本(或股本)(万元),6400,6400,6400,6400,6400,6400,6400,4800,4800,4800,4380,4380,
资本公积(万元),31761,31761,31761,31112,31128,31128,31133,7448,7448,7448,4010,4010,
减:库存股(万元),,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,
盈余公积(万元),4417,4417,4481,4417,4145,4145,4145,4145,3557,3557,2667,1872,
一般风险准备(万元),,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,
未分配利润(万元),26851,26471,26622,26080,25515,25127,26554,25970,22918,23794,16819,13167,
拟分配现金股利(万元),,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,
归属于母公司股东权益合计(万元),69430,69050,69264,68009,67189,66801,68232,42363,38724,39600,27875,23429,
少数股东权益(万元),436,461,467,116,131,152,170,173,198,201,344,430,
所有者权益(或股东权益)合计(万元),69866,69511,69731,68126,67320,66953,68402,42537,38922,39801,28219,23859,
负债和所有者权益(或股东权益)总计(万元),98388,102748,97945,98539,102637,104352,105203,82548,70994,73181,61015,60869,		
