报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),10762,8438,,9348,,5221,7684,9551,7985,6691,4700,7089,4828,6147,4998,4382,3183,
应付账款(万元),37095,33281,,35754,,26315,24423,28747,26338,25998,23270,22302,18661,17503,10528,10738,5790,
预收账款(万元),30250,31664,22365,23671,23013,23807,15652,19181,20227,20825,15054,14816,16645,12470,6794,6515,4790,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2681,2547,1836,3707,2218,1711,1595,2800,1910,1731,1313,2277,1456,1536,1359,1332,794,
应交税费(万元),2117,1663,1418,2068,2445,2478,2293,4162,2900,2133,1831,3376,1892,2182,1713,1380,1126,
应付利息(万元),,,,,,,,,,,,,,,,,,
应付股利(万元),39,39,40,40,40,40,,,,,,348,348,348,348,348,348,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,9370,,8027,,9751,9209,5568,4933,4232,4455,3424,3178,2947,2432,1707,1065,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,1750,3750,330,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),93673,87002,73875,82615,76164,69324,60856,70009,64293,61611,50623,53634,49758,48894,33271,29893,22980,
长期借款(万元),,,,,,,,,,,,,7437,5437,3750,1781,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,
长期递延收益(万元),1066,1153,1326,1175,1322,1596,1869,2142,2071,1062,1204,1365,1629,1468,360,421,535,
递延所得税负债(万元),1568,1570,1464,1381,151,40,40,40,34,34,34,34,30,33,30,,,
其他非流动负债(万元),,,,1591,,,,,,,,,,,,,,
非流动负债合计(万元),2651,2723,2790,4146,1474,1635,1908,2182,2106,1096,1238,1399,9096,6938,4140,2201,535,
负债合计(万元),96324,89725,76665,86761,77637,70959,62765,72191,66398,62707,51860,55033,58854,55832,37411,32094,23515,
实收资本(或股本)(万元),6722,6722,6750,6750,6750,6750,6750,6700,6700,6700,5000,5000,5000,5000,5000,5000,5000,
资本公积(万元),46285,46211,47841,47841,48274,47996,47573,44442,44175,44175,3341,3341,3341,3341,3341,3341,5394,
减:库存股(万元),5556,5556,7361,6650,4619,3380,3380,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),3796,3796,3796,3796,3796,3796,3796,3796,2928,2928,2928,2928,2024,2024,1525,985,605,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),53096,46876,48450,46541,37418,31632,32761,30902,24155,19720,16104,17095,10992,9717,6282,3419,1323,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),104383,98044,99454,98270,91624,86794,87494,85836,77957,73524,27372,28364,21356,20081,16146,12745,12322,
少数股东权益(万元),314,327,329,314,,,,,0,0,0,0,-390,-389,-382,-308,-240,
所有者权益(或股东权益)合计(万元),104696,98371,99783,98584,91624,86794,87494,85836,77958,73524,27373,28364,20966,19691,15764,12438,12082,
负债和所有者权益(或股东权益)总计(万元),201020,188096,176448,185345,169261,157753,150259,158027,144356,136231,79233,83397,79820,75523,53176,44531,35597,		
