报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应付票据(万元),6313,8008,,6650,,7867,2053,1226,2454,2882,1762,1189,1445,1505,2426,2151,
应付账款(万元),5932,7326,,8093,,10917,8847,8955,9747,8977,7971,8700,8041,7339,7178,5568,
预收账款(万元),1957,1586,1785,1747,3288,2263,1974,1683,2361,2088,2453,2333,1401,1848,1424,1090,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2936,2544,2177,3039,3338,3041,2624,3374,3120,2683,2228,3210,3252,3114,3130,2530,
应交税费(万元),607,313,667,1123,684,735,832,967,739,525,2726,827,1389,1501,1273,1342,
应付利息(万元),,,,5,,47,16,,,3,9,,15,42,62,7,
应付股利(万元),,1992,,,,9,,,,,,,,8000,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,152,,1955,15084,15110,15800,1004,115,127,92,104,111,105,132,136,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,11,11,11,11,11,11,0,,,,,,,,
其他流动负债(万元),,,15,,,,,,11,11,11,11,11,11,11,1,
流动负债合计(万元),17945,21974,19656,25622,45611,53239,44718,17220,18547,19296,23251,16373,22658,26579,21096,17826,
长期借款(万元),,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,14,19,25,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),34,36,28,31,288,307,340,42,45,47,50,53,64,75,86,107,
递延所得税负债(万元),,,,3,,,,,,,,,,,72,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),34,36,28,34,302,326,365,42,45,47,50,53,64,75,158,107,
负债合计(万元),17978,22011,19684,25656,45913,53565,45083,17261,18591,19344,23301,16426,22722,26654,21254,17933,
实收资本(或股本)(万元),11067,11067,11067,11067,11105,11112,11112,11112,11067,11067,8300,8300,8300,8300,8300,8300,
资本公积(万元),47259,47259,47259,47259,47152,47166,47046,46900,45923,45923,20,20,20,20,20,23,
减:库存股(万元),,,,,775,925,925,925,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),5335,5335,5335,5335,5204,5204,5204,5204,4150,4150,4150,4150,3353,2659,2005,1440,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),21549,20195,20927,20193,18853,17836,19196,18688,18687,16646,14628,22553,17087,9890,11085,7556,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),85211,83856,84589,83855,81539,80394,81634,80635,79572,77533,26854,34771,28515,20712,21270,17217,
少数股东权益(万元),,,,,5708,5850,5827,,,,,,,,,428,
所有者权益(或股东权益)合计(万元),85211,83856,84589,83855,87248,86244,87461,80635,79572,77533,26854,34771,28515,20712,21270,17644,
负债和所有者权益(或股东权益)总计(万元),103189,105867,104272,109511,133161,139809,132544,97897,98163,96876,50155,51197,51237,47365,42524,35577,		
