报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
股权分置流通权(万元),,,,,,,,,,,
递延所得税资产(万元),680,967,680,709,663,508,483,530,237,124,
其他非流动资产(万元),2104,2377,207,71,233,344,117,185,414,46,
非流动资产合计(万元),17183,17311,13828,10514,9264,8344,5475,3568,1794,1158,
资产总计(万元),358985,341373,298908,271800,196583,177909,112154,62400,18115,6546,
短期借款(万元),13100,7000,12950,12619,16619,13969,8800,4482,1500,200,
向中央银行借款(万元),,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,
应付票据(万元),45321,32473,,15273,,,,,,,
应付账款(万元),48741,61473,,37328,,,,,,1112,
预收账款(万元),116001,112386,92746,88048,80648,79486,44051,23395,2980,25,
卖出回购金融资产款(万元),,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,
应付职工薪酬(万元),1156,1129,638,1463,644,532,1018,561,84,47,
应交税费(万元),2648,1225,3375,750,1919,1379,294,2842,1316,435,
应付利息(万元),82,27,9,18,,,,,,,
应付股利(万元),,,3640,,,,,,,,
其他应交款(万元),,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,
其他应付款(万元),,2037,,1201,866,331,278,528,92,123,
预提费用(万元),,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,
递延收益(万元),,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,
流动负债合计(万元),229245,217749,181346,156700,150510,136952,79961,40858,10618,1942,
长期借款(万元),,,,,,,,,,,
应付债券(万元),,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,
预计非流动负债(万元),288,88,45,199,283,242,308,119,,,
长期递延收益(万元),633,650,683,776,797,834,891,929,229,229,
递延所得税负债(万元),,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,
非流动负债合计(万元),921,738,728,975,1080,1076,1199,1048,229,229,
负债合计(万元),230166,218487,182074,157675,151590,138028,81161,41906,10847,2170,
实收资本(或股本)(万元),5200,5200,5200,5200,3900,3900,3900,3900,2579,2500,
资本公积(万元),71061,71061,71061,71061,6243,6243,6390,6390,2389,1868,
减:库存股(万元),,,,,,,,,,,
专项储备(万元),,,,,,,,,,,
盈余公积(万元),3894,3894,3894,3894,2416,2416,2416,1069,241,18,
一般风险准备(万元),,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,
未分配利润(万元),48678,42738,36677,33962,32417,27299,18347,9104,2059,-11,
拟分配现金股利(万元),,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,
归属于母公司股东权益合计(万元),128833,122892,116832,114116,44976,39857,31053,20463,7268,4375,
少数股东权益(万元),-13,-6,2,9,18,23,-59,30,,,
所有者权益(或股东权益)合计(万元),128820,122886,116834,114125,44994,39881,30994,20494,7268,4375,
负债和所有者权益(或股东权益)总计(万元),358985,341373,298908,271800,196583,177909,112154,62400,18115,6546,		
