报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
固定资产(万元),,25612,,26387,26261,24585,21646,21703,21328,21400,22335,20173,21653,18101,13490,
在建工程(万元),,8688,,4359,777,1761,2665,1560,452,44,896,4270,3543,3882,2263,
工程物资(万元),,2,,,,,6,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),9746,9805,9864,7993,8042,8092,8147,8191,8240,8290,9349,8574,8761,8956,3373,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,19,29,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),2477,2486,2320,2432,2556,2645,2355,2786,2926,3022,3119,2747,3707,2893,1479,
其他非流动资产(万元),,,,1853,,,,,,,,,,,1350,
非流动资产合计(万元),47354,46592,45301,43023,37636,37082,34819,34240,32945,32755,36356,37797,37665,33851,21984,
资产总计(万元),197476,198408,191546,188653,188976,180791,178993,172602,137082,120778,116417,120954,117662,113681,90727,
短期借款(万元),1700,10700,5200,7600,13600,12145,9000,9000,19450,12812,11080,25197,29794,27748,21849,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,507,,2000,500,,1000,1608,
应付账款(万元),5028,4217,,3653,,4787,7633,6190,6185,3964,3140,4075,5134,8385,12797,
预收账款(万元),3827,4278,3121,2417,3499,2074,3589,1676,6418,1616,1093,2118,4097,8335,7194,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),5900,5057,4945,5010,4041,3313,3918,4115,2849,2441,3336,2970,2252,2394,2293,
应交税费(万元),798,1211,2458,2776,1263,-184,26,325,672,2132,2278,2244,3085,1958,2190,
应付利息(万元),2,4,5,9,0,11,,12,35,26,29,34,74,194,68,
应付股利(万元),,,,,0,2445,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,6533,,5611,4579,2449,1805,1693,1616,912,713,328,804,2065,4726,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,589,806,860,813,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),24739,32000,26027,27074,30262,27039,25971,23011,38320,24709,24531,38278,45239,52079,52723,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,371,1238,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),7887,6330,6408,6486,6564,6142,6220,6298,6376,6455,6611,7004,7238,5174,,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),7887,6330,6408,6486,6564,6142,6220,6298,6376,6455,6981,8242,7238,5174,0,
负债合计(万元),32626,38330,32434,33560,36826,33182,32192,29309,44696,31163,31512,46520,52477,57253,52723,
实收资本(或股本)(万元),25641,25641,25641,25641,25641,25641,19724,19724,14791,14791,14791,14791,14791,14791,14266,
资本公积(万元),65389,65389,65389,65389,65389,65389,71326,71306,27259,27259,27259,27259,27259,27259,6244,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),7090,7090,7090,7090,5542,5542,6315,5542,4258,4258,4258,3010,2194,1347,1755,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),66729,61958,60991,56972,55578,51037,49437,46720,46078,43306,37162,29374,20940,13030,15740,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),164850,160079,159112,155093,152150,147609,146802,143293,92386,89614,83471,74434,65185,56428,38004,
少数股东权益(万元),,,,,,,,,,,1435,,,,,
所有者权益(或股东权益)合计(万元),164850,160079,159112,155093,152150,147609,146802,143293,92386,89614,84905,74434,65185,56428,38004,
负债和所有者权益(或股东权益)总计(万元),197476,198408,191546,188653,188976,180791,178993,172602,137082,120778,116417,120954,117662,113681,90727,		
