报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
长期股权投资(万元),3197,3077,3052,2996,,,,,,,,43,44,47,82,119,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,5639,,5671,,5369,,5188,,5131,5098,5040,,,,,
累计折旧(万元),,3545,,3453,,3250,,3180,,3124,2974,2882,,,,,
固定资产净值(万元),,2094,,2218,,2118,,2008,,2007,2124,2158,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,2094,,2218,2086,2141,2038,2008,1968,2007,2124,2158,2199,2328,2568,2817,
在建工程(万元),,1669,,625,569,567,566,560,512,454,395,387,425,10,183,,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),1048,1042,1053,1070,1076,1086,1091,1085,1086,1094,1108,1143,1109,1123,1830,212,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),153,153,153,153,153,153,153,153,153,153,153,,,,,,
长期待摊费用(万元),109,80,88,96,49,34,35,16,5,5,7,8,14,18,14,23,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),862,814,634,710,617,577,515,527,517,448,385,309,216,183,126,57,
其他非流动资产(万元),,,,2,,,,,,,,,,,,600,
非流动资产合计(万元),10214,8953,8457,7894,4576,4583,4422,4374,4266,4186,4197,4049,4006,3708,4803,3828,
资产总计(万元),55722,54440,54974,52055,47547,47493,45865,44929,42931,44257,24962,18503,16029,17122,13231,12641,
短期借款(万元),1250,,,,,,,,,2550,2550,1500,1000,1000,1150,2500,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,
应付账款(万元),1975,1956,,1298,,1490,1153,1548,1391,1644,1896,1278,894,1498,970,885,
预收账款(万元),779,731,1623,637,503,792,1478,915,1269,751,1057,1024,785,611,378,552,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),598,1258,895,1291,743,484,1207,1599,907,595,1549,1274,482,1720,1356,1234,
应交税费(万元),903,595,809,796,542,693,603,607,632,648,666,511,496,1212,740,577,
应付利息(万元),,,,,,,,,,3,4,2,2,2,2,5,
应付股利(万元),20,1407,16,16,,,,,,83,,157,940,925,340,473,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,3459,,3803,2399,2406,785,839,974,1518,519,48,58,65,872,162,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),8526,9407,9218,7841,5383,5865,5226,5507,5173,7792,8241,5795,4656,7033,5808,6387,
长期借款(万元),,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,,
递延所得税负债(万元),0,0,0,1,3,3,3,4,4,4,4,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),0,0,0,1,3,3,3,4,4,4,4,0,0,0,0,0,
负债合计(万元),8526,9407,9218,7841,5386,5868,5229,5511,5176,7795,8245,5795,4656,7033,5808,6387,
实收资本(或股本)(万元),8691,8692,8692,8663,8663,5414,5333,5333,5333,5333,4000,4000,4000,2235,2000,2000,
资本公积(万元),19553,19412,19872,19371,19163,22234,20468,20468,20464,20473,4113,4169,4169,931,204,2,
减:库存股(万元),1671,2113,2139,1746,1762,1762,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),1655,1655,1655,1655,1098,1098,1098,1098,643,643,643,231,,1213,906,731,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),18338,16664,16504,15154,14000,13651,12296,11111,10092,8755,6658,3018,2105,4622,3352,2771,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),46565,44310,44586,43098,41162,40636,39196,38011,36532,35204,15413,11418,10274,9002,6462,5504,
少数股东权益(万元),630,723,1170,1116,999,989,1439,1407,1223,1258,1304,1290,1099,1087,961,750,
所有者权益(或股东权益)合计(万元),47195,45033,45756,44214,42161,41625,40636,39418,37755,36462,16717,12708,11373,10089,7423,6253,
负债和所有者权益(或股东权益)总计(万元),55722,54440,54974,52055,47547,47493,45865,44929,42931,44257,24962,18503,16029,17122,13231,12641,		
