报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
无形资产(万元),141,147,154,161,168,172,178,150,143,148,158,121,127,80,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1544,1674,,,
长期待摊费用(万元),63520,61981,62669,60444,60330,59061,59720,55424,56296,53102,50864,44880,39746,31668,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),15,15,14,9,10,9,16,13,10,8,5,158,38,13,
其他非流动资产(万元),13867,14502,11010,13620,13827,16917,13775,17823,13316,15284,14162,7736,4834,6505,
非流动资产合计(万元),178416,177865,172100,170387,167789,166532,164030,159157,155150,150051,141665,119634,97308,80039,
资产总计(万元),340130,322691,337102,322693,321615,302986,316213,304700,301289,206436,193736,181082,139335,109153,
短期借款(万元),,,,,,,,,,,,,,7000,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,
应付账款(万元),24493,24197,,24244,,24646,28360,25413,24446,23637,22702,26895,20221,13398,
预收账款(万元),42982,37791,37276,36705,39188,33100,32403,31217,34185,30144,29460,28685,21563,15332,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),8232,6787,5058,10430,7085,5729,4331,7847,3062,3068,7095,4516,1342,1381,
应交税费(万元),4514,2348,6631,4441,4138,2831,7391,2527,4030,4168,1848,3900,2112,1485,
应付利息(万元),,3,4,4,6,6,8,28,27,27,31,60,146,91,
应付股利(万元),,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,4871,,4355,,3971,3673,4020,5467,4414,4091,4542,1544,9376,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,1784,2413,2413,2144,2144,2144,15111,1876,1876,1608,5000,4940,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),85151,77780,81750,82593,81152,72427,78310,86163,73093,67333,66835,73597,51868,48063,
长期借款(万元),,,443,443,1784,1784,2856,2856,16895,16895,17967,29575,50835,39200,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),21157,19810,20005,20646,19423,19109,18819,18319,16485,15006,13817,10394,8432,5558,
递延所得税负债(万元),,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),21157,19810,20448,21089,21207,20893,21675,21175,33380,31901,31784,39969,59267,44758,
负债合计(万元),106308,97590,102198,103681,102359,93320,99985,107338,106474,99234,98619,113566,111135,92820,
实收资本(或股本)(万元),63420,63420,45300,45300,45300,45300,45300,45300,45300,40000,40000,40000,20000,20000,
资本公积(万元),57378,57378,75498,75498,75498,75498,75498,75498,75498,3607,3607,3607,,,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),11885,11885,11885,11885,8904,8904,8904,8904,7646,7646,5814,1619,1061,497,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),101139,92418,102221,86329,89555,79965,86527,67660,66372,55948,45696,22289,6640,-4648,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),233822,225101,234904,219011,219256,209666,216228,197361,194816,107201,95117,67516,27701,15848,
少数股东权益(万元),,,,,,,,,,,,,499,484,
所有者权益(或股东权益)合计(万元),233822,225101,234904,219011,219256,209666,216228,197361,194816,107201,95117,67516,28200,16333,
负债和所有者权益(或股东权益)总计(万元),340130,322691,337102,322693,321615,302986,316213,304700,301289,206436,193736,181082,139335,109153,		
