报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),46463,41204,37254,35984,29672,25320,24930,23775,24735,21362,25411,19937,27790,31314,24545,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),799,712,723,711,722,650,622,636,661,602,606,644,636,593,563,
长期递延收益(万元),2654,2701,2747,2794,2827,2859,2908,3166,3258,3308,3304,3289,3375,3532,1072,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),3453,3412,3471,3505,3548,3509,3530,3802,3920,3910,3910,3933,4011,4125,1635,
负债合计(万元),49916,44616,40724,39489,33221,28828,28460,27577,28655,25272,29321,23870,31801,35438,26180,
实收资本(或股本)(万元),21700,21700,21700,21069,21042,21042,15030,14800,11100,11100,11100,11100,10000,8100,8100,
资本公积(万元),38406,37125,35844,31616,30968,30797,36525,33454,9143,9143,9143,9143,5843,,,
减:库存股(万元),6462,6462,7783,3462,3301,3301,3301,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),2739,2739,2739,2739,1662,1662,1662,1662,798,798,798,218,218,4914,4067,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),20363,17928,20976,18204,16510,13667,14750,12371,10307,8493,6574,3830,2663,9044,8971,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),76745,73029,73476,70165,66882,63868,64666,62287,31348,29533,27615,24290,18723,22059,21139,
少数股东权益(万元),,,,,,,,,,,,,,114,114,
所有者权益(或股东权益)合计(万元),76745,73029,73476,70165,66882,63868,64666,62287,31348,29533,27615,24290,18723,22173,21253,
负债和所有者权益(或股东权益)总计(万元),126661,117645,114201,109655,100102,92696,93126,89865,60003,54805,56936,48160,50524,57612,47433,		
