报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
其他流动负债(万元),,,21,117,48,48,411,541,46,46,46,26,18,18,12,
流动负债合计(万元),30880,44760,44878,31150,33349,32524,25290,18435,18630,20886,18858,16504,11494,11680,9197,
长期借款(万元),1850,1850,,,500,500,500,,,235,366,492,996,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,116,59,446,575,810,1656,1526,1200,1573,128,599,1367,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),2111,2138,886,819,916,346,357,369,,393,305,191,223,141,102,
递延所得税负债(万元),,,,,,,,,382,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),3961,3988,886,934,1475,1291,1432,1179,2038,2154,1871,2256,1347,740,1469,
负债合计(万元),34841,48747,45764,32084,34824,33815,26721,19614,20668,23040,20729,18760,12841,12420,10665,
实收资本(或股本)(万元),14189,14189,14189,14189,14189,14189,10135,10135,10135,10135,7600,7600,7600,4329,4329,
资本公积(万元),21867,21867,21867,21867,21867,21867,25927,25915,25915,25915,11176,11176,11176,7598,7598,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),1375,1375,1375,1375,850,850,850,850,567,567,567,567,372,592,514,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),20376,19132,18302,17941,17929,16885,14869,13047,10927,9639,8280,7447,3796,7655,5178,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),57981,56694,55831,55499,54966,53864,51819,50001,47648,46363,27836,26908,22991,20118,17559,
少数股东权益(万元),-191,-166,-146,-125,-106,-82,-59,-88,-73,-63,-55,-45,-99,-85,-31,
所有者权益(或股东权益)合计(万元),57790,56527,55685,55375,54860,53782,51760,49913,47575,46299,27782,26863,22892,20034,17528,
负债和所有者权益(或股东权益)总计(万元),92631,105274,101449,87459,89684,87597,78482,69527,68242,69339,48510,45623,35732,32454,28194,		
