报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
无形资产(万元),4588,4624,4660,1286,1297,1308,1319,1330,1706,1719,1733,1746,1711,1748,1796,1845,1893,1305,
开发支出(万元),,,,,,,,,,,,,,,,,,,
商誉(万元),11400,11400,11400,,,,,,,,,,,,,,,,
长期待摊费用(万元),97,,,,,,,,12,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),174,194,258,281,208,193,176,286,192,215,270,277,284,243,153,240,604,172,
其他非流动资产(万元),181,169,768,99,149,74,278,307,3528,1424,1202,50,103,82,11,117,31,754,
非流动资产合计(万元),47996,48688,49529,26280,26947,27334,26947,26962,24460,21670,21681,21111,21311,16940,18424,20196,21812,18346,
资产总计(万元),75223,78264,86977,52666,53142,49876,50875,52612,50964,50102,48907,55036,37664,34440,31069,34867,37589,27195,
短期借款(万元),,,,,,,,,,,,2000,1000,,,,9100,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,
应付票据(万元),3476,3145,,,,1529,123,115,2775,2722,1834,1887,1000,,,,,,
应付账款(万元),7145,10864,,7581,,7175,6481,8375,6384,6825,5642,8874,8759,7907,5094,8982,10913,7586,
预收账款(万元),6,5,10,4,8,5,5,5,3,2,2,3,3,2,,6,,2,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),769,620,550,632,239,256,102,357,284,203,176,362,278,306,293,318,350,360,
应交税费(万元),301,311,289,109,417,263,274,693,337,353,322,1052,850,628,332,733,21,298,
应付利息(万元),,11,,,,,,,,,,3,2,,,,19,,
应付股利(万元),,,,,,,,,,,1600,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,7290,,263,276,227,237,181,258,112,170,1182,315,210,10,469,51,1233,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1862,1862,1862,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,
流动负债合计(万元),21013,24108,25130,8591,11551,9456,7222,9726,10041,10218,9746,15362,12206,9053,5729,10509,20455,9480,
长期借款(万元),6517,6983,7448,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,
长期递延收益(万元),358,375,392,409,377,392,168,177,104,110,117,124,100,34,41,48,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,33,9,
非流动负债合计(万元),6875,7358,7840,409,377,392,168,177,104,110,117,124,100,34,41,48,33,9,
负债合计(万元),27889,31465,32970,8999,11928,9848,7390,9903,10145,10328,9863,15486,12306,9086,5770,10557,20487,9490,
实收资本(或股本)(万元),16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,8000,8000,6000,6000,6000,6000,6000,6000,
资本公积(万元),3498,3498,3498,3498,3498,3498,3494,3494,3494,3494,11494,11494,1328,1328,1328,1328,974,5718,
减:库存股(万元),,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,
盈余公积(万元),3717,3717,3717,3717,3281,3281,3281,3281,2892,2892,2892,2892,2504,2504,2152,1690,1147,744,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),15108,14589,21853,20451,18434,17249,20710,19934,18434,17388,16658,17164,15526,15521,15819,15292,8981,5243,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),38323,37804,45068,43666,41213,40027,43485,42709,40819,39774,39044,39550,25358,25353,25299,24310,17102,17705,
少数股东权益(万元),9011,8995,8938,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),47334,46798,54006,43666,41213,40027,43485,42709,40819,39774,39044,39550,25358,25353,25299,24310,17102,17705,
负债和所有者权益(或股东权益)总计(万元),75223,78264,86977,52666,53142,49876,50875,52612,50964,50102,48907,55036,37664,34440,31069,34867,37589,27195,		
