报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),6715,4568,4599,4626,4608,4634,4663,4686,4706,4703,4748,4851,4957,386,
开发支出(万元),2784,2107,1710,1426,1393,1083,500,457,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),2197,1065,1209,1392,681,161,258,225,190,402,300,100,338,83,
其他非流动资产(万元),6036,8564,8378,6562,8655,8928,1369,2281,1454,1454,927,1252,73,1631,
非流动资产合计(万元),46682,42515,40962,38732,37038,34359,25480,25450,19392,19113,17090,12571,8698,5322,
资产总计(万元),80164,81501,72041,75584,73653,73510,72432,71513,68441,36067,30566,26473,18948,18641,
短期借款(万元),5000,5000,,,,,1500,1500,1500,1500,,,1000,2200,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),1490,1584,,,,,,,,,,,,,
应付账款(万元),5820,4915,,5704,,5722,3760,6154,3944,2520,2068,540,863,871,
预收账款(万元),383,723,1071,1258,500,507,669,512,439,1175,546,1091,846,2012,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),365,324,299,495,298,264,269,514,275,288,386,390,360,422,
应交税费(万元),1576,203,126,1043,1871,1379,87,546,567,1611,1637,1807,1347,1451,
应付利息(万元),,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,205,901,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,176,,531,464,295,3692,393,1580,245,279,423,468,488,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),14921,12925,5173,9030,8385,8167,9977,9620,8304,7339,5121,5153,4883,7444,
长期借款(万元),,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,30,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),199,199,200,200,30,30,30,30,,30,,,,,
递延所得税负债(万元),,,,,,,,,,,,,10,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),199,199,200,200,30,30,30,30,30,30,0,0,10,0,
负债合计(万元),15120,13125,5372,9230,8415,8197,10007,9650,8334,7369,5121,5153,4893,7444,
实收资本(或股本)(万元),16000,16000,16000,16000,16000,16000,16000,16000,16000,12000,12000,12000,500,59,
资本公积(万元),30447,30447,30447,30447,30447,30447,30447,30447,30447,4478,4478,4478,4321,679,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),1708,1708,1708,1708,1711,1328,753,753,634,634,634,426,266,29,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),16889,20222,18514,18199,17079,17537,15225,14664,13025,11585,8332,4415,8969,10430,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),65044,68376,66669,66354,65238,65312,62425,61864,60106,28698,25445,21320,14055,11197,
少数股东权益(万元),,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),65044,68376,66669,66354,65238,65312,62425,61864,60106,28698,25445,21320,14055,11197,
负债和所有者权益(或股东权益)总计(万元),80164,81501,72041,75584,73653,73510,72432,71513,68441,36067,30566,26473,18948,18641,		
