报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,0,,1,,,,,33,,0,3,3,6,2,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,790,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),2433,2838,2338,2938,1709,2396,2140,2531,2702,2902,2022,3875,2200,1548,2540,
长期借款(万元),3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),1775,1809,1844,1878,1207,1142,1187,1210,,690,708,662,371,79,28,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,671,,,,,,,
非流动负债合计(万元),4775,4809,4844,4878,4207,4142,4187,4210,3671,3690,3708,3662,371,79,28,
负债合计(万元),7208,7647,7181,7816,5916,6537,6327,6741,6373,6592,5730,7537,2570,1627,2568,
实收资本(或股本)(万元),11920,11920,11722,11722,11722,11722,6895,6895,6895,5170,5170,5170,5170,4922,4922,
资本公积(万元),46550,46192,43425,43425,43425,43425,48252,48252,48252,14727,14727,14727,14727,4388,4388,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),789,749,708,668,639,585,550,505,445,424,384,343,201,120,81,
盈余公积(万元),2406,2406,2406,2406,1721,1721,1721,1721,985,985,985,985,303,642,307,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),18974,18846,19041,16652,15187,14384,13397,12488,9671,9457,8177,7361,2725,5908,3841,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),80638,80113,77302,74873,72695,71836,70815,69861,66247,30762,29442,28585,23124,15979,13539,
少数股东权益(万元),,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),80638,80113,77302,74873,72695,71836,70815,69861,66247,30762,29442,28585,23124,15979,13539,
负债和所有者权益(或股东权益)总计(万元),87846,87760,84483,82689,78611,78373,77142,76603,72620,37354,35172,36122,25695,17606,16107,		
