报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
持有至到期投资(万元),,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,37,321,
固定资产原值(万元),,41467,,39050,,23888,,22534,21234,20261,18223,,,,,
累计折旧(万元),,13859,,11772,,8641,,7363,6751,6174,5263,,,,,
固定资产净值(万元),,27608,,27278,,15247,,15171,14484,14087,12960,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,
固定资产(万元),,27608,,27278,21707,15247,15024,15171,14484,14087,12960,11878,10852,8437,6153,
在建工程(万元),,4644,,2652,979,1751,117,66,357,182,77,,,289,643,
工程物资(万元),,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),6179,6174,6050,6085,1912,1497,1512,1527,1522,1537,1364,1384,1387,1407,1335,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),7453,7453,7453,7453,7585,,,,,,,,,,,
长期待摊费用(万元),331,367,301,328,534,717,783,848,939,1031,1183,621,152,29,44,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),609,609,581,583,506,421,382,394,444,360,315,368,367,357,145,
其他非流动资产(万元),2132,2824,604,598,4612,598,1303,293,122,180,162,196,,174,50,
非流动资产合计(万元),53718,49677,45361,44976,37834,20231,19122,18299,17868,17377,16063,14447,12758,10732,8722,
资产总计(万元),147443,148205,141132,136559,127823,100579,99554,98609,53618,51435,45939,41641,40584,28198,24068,
短期借款(万元),12248,13150,10500,10400,6260,,,50,3850,4825,3850,3850,7550,4850,4650,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),6471,8741,,4643,,956,,,,151,,,731,502,,
应付账款(万元),9213,9597,,8786,,5576,5251,5027,5063,5352,5191,6318,4180,2505,1623,
预收账款(万元),245,370,235,271,335,287,410,293,664,330,333,245,235,502,380,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),2021,1835,1594,2190,1552,1125,874,1392,1303,1105,1204,914,804,493,391,
应交税费(万元),283,592,1479,1946,1361,624,214,316,535,866,694,510,1329,618,716,
应付利息(万元),22,22,18,14,11,,,0,5,6,5,5,12,8,7,
应付股利(万元),,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,2352,,1206,,350,331,889,182,184,227,214,588,848,1341,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),32865,36658,31434,29456,24479,8917,7080,7967,11603,12819,11504,12057,15427,10327,9110,
长期借款(万元),4681,4681,1200,1200,1200,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,3272,,5493,5493,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),675,700,725,674,539,507,526,544,583,335,357,310,330,166,41,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),8628,8653,7418,7367,7231,507,526,544,583,335,357,310,330,166,41,
负债合计(万元),41493,45311,38852,36823,31711,9424,7606,8511,12186,13154,11861,12367,15757,10492,9151,
实收资本(或股本)(万元),16900,16900,13000,13000,13000,13000,10000,10000,7500,7500,7500,7500,7500,2493,2493,
资本公积(万元),52287,52287,56187,56187,56187,56187,59187,59187,15362,15362,15362,15362,15362,1355,1355,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),2881,2881,2881,2881,1933,1933,1933,1933,920,920,920,158,158,816,635,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),30094,27553,27405,24983,22500,20035,20828,18978,17651,14499,10296,6254,1808,12520,9990,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),102419,99710,99463,97051,93620,91155,91948,90098,41432,38281,34078,29274,24827,17184,14472,
少数股东权益(万元),3530,3184,2817,2686,2492,,,,,,,,,522,445,
所有者权益(或股东权益)合计(万元),105950,102894,102281,99736,96112,91155,91948,90098,41432,38281,34078,29274,24827,17706,14917,
负债和所有者权益(或股东权益)总计(万元),147443,148205,141132,136559,127823,100579,99554,98609,53618,51435,45939,41641,40584,28198,24068,		
