报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
固定资产净值(万元),,27788,,28030,,22702,,20469,,20175,,21228,21605,22032,23056,,,,,,,
固定资产减值准备(万元),,89,,89,,267,,273,,326,,73,73,74,74,,,,,,,
固定资产(万元),,27699,,27941,27747,22435,19867,20196,20358,19849,20609,21155,21532,21958,22982,22768,21918,22142,10940,9431,9546,
在建工程(万元),,3841,,2334,2346,6911,5313,3670,2606,2345,2019,1814,1780,1832,1686,3052,2339,2826,10648,2136,951,
工程物资(万元),,,,,,,,,,,,,,,,,,5,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),991,1006,1020,1034,1048,1063,1077,1091,1090,1104,1100,1113,1127,1140,1134,1175,1171,1033,1041,1036,1060,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,14,15,16,18,19,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),301,270,372,317,635,610,495,377,372,362,323,246,280,282,285,298,248,157,150,92,12,
其他非流动资产(万元),1210,1887,1887,1887,1867,1867,1867,1867,2100,,,,,,,,,,,,,
非流动资产合计(万元),40519,38483,37854,37287,33652,32894,28628,27211,26556,23690,24082,24359,24750,25244,26119,27328,25691,26180,22796,12715,11570,
资产总计(万元),76579,75672,78659,80837,78153,76230,70984,69366,64974,62200,62941,45851,45768,45885,49202,55087,51181,49861,44975,29131,26991,
短期借款(万元),3926,1183,413,,,629,1013,494,768,470,404,2190,2374,2724,8220,12409,12972,13800,12578,7950,6865,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),4995,4376,,3759,,3125,,,,,,,,,,1830,,,,,100,
应付账款(万元),2465,3170,,3708,,3187,1944,2848,1670,1440,1434,540,1420,1197,509,1074,456,898,990,638,1126,
预收账款(万元),350,164,306,286,734,539,721,204,224,285,206,421,156,139,227,403,294,167,328,127,222,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1667,1183,894,1456,1727,1268,866,1244,1227,715,481,889,362,323,515,793,824,213,455,417,16,
应交税费(万元),92,208,932,368,526,488,421,374,441,435,284,391,331,364,263,204,333,337,366,-44,-345,
应付利息(万元),20,4,0,,,7,6,2,3,2,1,8,7,4,11,53,,,,,,
应付股利(万元),4126,8300,,,,1245,,,,,,,980,2000,,,,1020,,,884,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,325,,342,2375,2651,2733,2774,354,388,364,302,365,294,369,441,228,279,266,96,940,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,766,,,,,,,300,300,300,300,300,,1300,300,,300,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),17836,18914,9962,10686,13024,13139,7704,7941,4686,3735,3473,5042,6294,7345,10414,17208,16407,17014,14984,9483,9807,
长期借款(万元),,,,3064,,,,,,,,,,,,300,,3300,3300,,300,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),387,407,427,447,295,325,355,385,445,474,502,531,440,468,526,475,567,,,,,
递延所得税负债(万元),499,343,,,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,566,700,364,200,
非流动负债合计(万元),886,750,427,3511,295,325,355,385,445,474,502,531,440,468,526,775,567,3866,4000,364,500,
负债合计(万元),18722,19664,10389,14197,13319,13464,8059,8326,5131,4208,3975,5573,6734,7814,10939,17982,16975,20880,18983,9847,10307,
实收资本(或股本)(万元),21000,21000,14000,14000,14170,14170,14170,14170,14000,14000,14000,10500,10500,10500,10500,10500,10500,10000,10000,10000,10000,
资本公积(万元),12828,12828,19828,19828,20676,20345,20014,19683,17526,17526,17526,3406,3406,3406,3406,3406,3406,2061,2061,2061,2061,
减:库存股(万元),,,,,2153,2153,2153,2153,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),5070,5081,5070,5070,4528,4528,4528,4528,4034,4034,4034,4034,3652,3652,3652,3251,2684,2144,1618,950,485,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),18959,17099,29372,27742,27614,25876,26367,24812,24282,22431,23405,22338,21476,20514,20705,19948,17616,14775,12312,6272,4139,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),57857,56008,68270,66640,64834,62766,62925,61040,59842,57991,58966,40278,39034,38072,38263,37105,34206,28981,25992,19284,16685,
少数股东权益(万元),,,,,,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),57857,56008,68270,66640,64834,62766,62925,61040,59842,57991,58966,40278,39034,38072,38263,37105,34206,28981,25992,19284,16685,
负债和所有者权益(或股东权益)总计(万元),76579,75672,78659,80837,78153,76230,70984,69366,64974,62200,62941,45851,45768,45885,49202,55087,51181,49861,44975,29131,26991,		
