报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
在建工程(万元),,31656,,28720,30456,31700,31313,28926,27078,25817,27632,100596,69127,52650,9213,5402,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,0,,-1,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),68884,68473,68918,69828,66272,64558,64501,65208,62262,62965,60668,66437,61235,62412,54398,52241,
开发支出(万元),3782,2710,1689,905,453,,,,,,,,,,,,
商誉(万元),4812,4812,4812,4812,5136,5136,5136,5136,5136,5136,5136,5182,1524,1524,615,615,
长期待摊费用(万元),4699,4827,4665,4964,4756,4890,5022,5103,4273,4314,4515,5366,5601,5574,5594,5495,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),6125,5800,5555,5382,5116,5109,4801,4558,4552,4537,4192,3974,3509,3046,2876,2540,
其他非流动资产(万元),,,,,,,,,,,,,,,,,
非流动资产合计(万元),271968,270237,269990,269920,269185,269253,269652,269010,265333,266198,267974,252748,214724,194429,119406,113790,
资产总计(万元),1269005,1257633,1178806,1172516,1154412,1130174,1092445,1093092,1042870,905038,898357,851749,771328,754642,615785,488815,
短期借款(万元),,,3000,3000,25770,26362,25767,25267,24949,25190,25361,9858,100,1050,3915,11165,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),4551,4315,,3039,,7754,6697,5426,5782,7525,6050,8530,6074,6875,3850,3950,
应付账款(万元),198871,199611,,169782,,171573,159412,156453,167778,162142,153119,150764,147854,135232,113594,82161,
预收账款(万元),75956,80866,54674,52519,70522,50615,49810,41657,45905,38711,37207,34325,37724,37966,38456,36556,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),20906,21011,17978,24315,19084,18614,14180,21636,16964,16927,18296,17517,13365,15603,12396,10782,
应交税费(万元),3763,4842,3791,8734,3785,3810,4552,10224,3688,4211,10065,11096,5064,9930,13819,7831,
应付利息(万元),6,7,6,156,,2,,5,,,29,,2,8,2,9,
应付股利(万元),684,18309,84,113,684,16122,84,114,64,64,126,69,181,181,455,455,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,52827,,47903,,50950,46623,44343,42041,41782,37467,47790,51032,59111,71287,52643,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,5782,2000,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),355558,381789,310487,309561,351140,345802,307126,305125,307171,296553,287719,285730,263398,265957,257774,205552,
长期借款(万元),49390,27970,22370,22370,200,200,200,200,200,200,200,200,200,2200,2200,200,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,1091,,,,,,,,,,,,
专项应付款(万元),,1178,,1178,,1178,1089,1178,1090,1178,1178,2489,2489,2489,1178,3715,
预计非流动负债(万元),385,385,385,385,385,385,385,385,385,385,385,385,385,385,449,4033,
长期递延收益(万元),88936,86300,85027,86063,86944,82614,82885,79791,77144,75386,73057,73097,68474,65509,50831,42010,
递延所得税负债(万元),1124,1135,1151,1175,1032,1057,1084,1112,1148,1170,1215,1332,1448,1531,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),184018,159764,152477,153261,131322,126931,126840,123621,124409,108935,105338,112669,106294,110170,96102,95426,
负债合计(万元),539576,541553,462964,462822,482462,472733,433965,428746,431580,405488,393057,398400,369691,376127,353876,300978,
实收资本(或股本)(万元),182250,182250,182250,182250,182250,182250,182250,182250,182250,145800,145800,145800,145800,145800,129800,129800,
资本公积(万元),116860,116860,116860,116859,116792,116721,116721,116721,116721,38641,38641,38709,38709,38709,23753,23281,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),10399,10399,10371,10371,8590,8590,8590,8590,6958,6958,6958,4781,3513,3513,2405,1139,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),333423,320789,321690,315774,280878,266060,267893,273444,236953,225878,230719,187536,140422,128116,90289,24062,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),632145,619349,620090,613874,580651,565732,567598,572937,534590,422513,429912,383876,338784,323704,253977,181747,
少数股东权益(万元),97283,96730,95752,95819,91299,91709,90882,91408,76700,77037,75388,69473,62852,54811,7932,6090,
所有者权益(或股东权益)合计(万元),729428,716079,715842,709693,671950,657441,658479,664346,611290,499550,505300,453349,401636,378515,261909,187837,
负债和所有者权益(或股东权益)总计(万元),1269005,1257633,1178806,1172516,1154412,1130174,1092445,1093092,1042870,905038,898357,851749,771328,754642,615785,488815,		
