报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
非流动负债合计(万元),37362,39291,55607,62352,81429,55019,55037,35786,38040,33175,4895,3555,150,0,14,
负债合计(万元),463002,449681,362020,353926,307878,228188,213999,178570,157488,141395,99910,94940,48234,28321,19768,
实收资本(或股本)(万元),43470,43470,43470,43470,43270,43270,43270,43270,36900,36900,36900,36900,36900,12500,10000,
资本公积(万元),111810,111256,110684,110114,105621,105621,105621,105621,12073,12073,12073,12073,12073,750,,
减:库存股(万元),4501,4501,4501,4501,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),2185,2185,2177,2184,988,988,988,988,326,326,326,326,52,53,2,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),167101,147638,151862,139516,124200,106992,107663,94830,82798,69985,58375,50405,15309,3279,652,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),320141,300100,303726,290833,274133,256896,257524,244721,132121,119318,107716,99747,64351,16582,10654,
少数股东权益(万元),22069,20783,21444,21287,20816,20826,10958,10597,,,,,,6675,4986,
所有者权益(或股东权益)合计(万元),342209,320883,325170,312120,294949,277722,268482,255317,132121,119318,107716,99747,64351,23257,15641,
负债和所有者权益(或股东权益)总计(万元),805211,770564,687190,666046,602827,505911,482481,433888,289609,260713,207626,194687,112585,51577,35409,		
