报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
应交税费(万元),2142,3270,1981,1406,1584,1857,2934,2424,2169,2876,1859,3919,3422,1415,1034,
应付利息(万元),,,,,,,,0,0,1,1,,,,,
应付股利(万元),,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,87,,63,67,67,74,298,54,62,98,85,270,1496,4181,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),12539,11170,9772,8137,6002,6723,6476,6859,6027,6940,6659,5847,8977,8844,7613,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),2106,2106,2106,1601,1675,1675,1675,1066,822,822,822,796,596,571,432,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,200,400,400,400,400,
非流动负债合计(万元),2106,2106,2106,1601,1675,1675,1675,1066,822,822,1022,1196,996,971,832,
负债合计(万元),14644,13275,11878,9737,7677,8398,8151,7925,6849,7762,7681,7043,9973,9815,8445,
实收资本(或股本)(万元),40010,40010,40010,40010,40010,40010,40010,40010,36000,36000,36000,36000,35160,6134,5000,
资本公积(万元),66921,66960,66960,66960,66960,66960,66960,66960,30503,30503,30503,30106,25404,5509,5509,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),5973,5973,5973,5973,3601,3601,3601,3601,1593,1593,1593,,,4137,2732,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),56921,50962,47902,42389,40249,39403,30701,26462,23141,18041,12519,532,-5518,35318,22567,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),169825,163905,160846,155332,150821,149974,141273,137034,91237,86137,80615,66638,55045,51099,35808,
少数股东权益(万元),3814,3793,3052,2854,2978,3148,2668,2761,2694,2529,2729,1698,2556,1146,,
所有者权益(或股东权益)合计(万元),173639,167698,163898,158186,153799,153122,143941,139795,93931,88666,83344,68336,57602,52244,35808,
负债和所有者权益(或股东权益)总计(万元),188283,180973,175776,167924,161476,161520,152091,147720,100780,96428,91025,75379,67574,62059,44253,		
