报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
其他流动资产(万元),4160,5593,5467,5841,5492,5178,5085,5443,5502,5082,4841,4504,5480,4333,4126,3865,3665,2357,1236,90,193,
流动资产合计(万元),176543,155315,141925,143558,145201,121121,119343,117139,107329,97768,87644,81547,76571,76210,75750,88204,59814,52237,56732,45312,33619,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,3000,3000,3000,3000,3000,3000,3000,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,176742,,165737,,155850,,145338,,128350,,118924,,107858,,105436,98578,91047,62646,52450,,
累计折旧(万元),,61866,,57231,,51637,,46395,,42619,,38124,,33718,,29797,25807,21916,16029,11142,,
固定资产净值(万元),,114876,,108506,,104213,,98943,,85731,,80800,,74141,,75639,72772,69131,46617,41307,,
固定资产减值准备(万元),,137,,137,,233,,277,,,,,,,,,,,,,,
固定资产(万元),,114739,,108369,107666,103981,102027,98667,96110,85731,82491,80800,79810,74141,74860,75639,72772,69131,46617,41307,29538,
在建工程(万元),,10559,,8906,6309,8529,7015,8767,10871,13461,15054,16537,11333,14365,6418,5203,5749,5700,12010,3768,975,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,67,48,30,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),3638,3717,3794,3975,4925,2800,2862,2910,2960,3010,3066,3055,2985,2968,3008,3053,3145,3222,3100,3172,387,
开发支出(万元),59,42,53,,,,,,,,,,,,,,,,,,,
商誉(万元),103046,103046,103076,103046,102237,,,,,,,,,,,,,,,,,
长期待摊费用(万元),2170,1914,1935,1881,1405,1030,837,758,771,297,318,345,292,314,341,303,211,218,169,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),4294,4023,4094,3995,3211,3103,3038,2900,2853,2539,2255,2102,1875,1776,1675,1647,1942,1596,1203,1041,658,
其他非流动资产(万元),6786,3402,2309,9018,1858,1051,2307,2415,2101,4849,6232,4885,6661,10036,9127,4473,3204,1900,1754,476,3257,
非流动资产合计(万元),246350,241541,239437,239189,227611,120494,121086,119416,118666,112887,112416,110724,106023,103648,95458,90317,87022,81767,64852,49765,34815,
资产总计(万元),422893,396857,381362,382747,372812,241615,240430,236555,225995,210655,200060,192270,182593,179857,171208,178520,146836,134004,121584,95077,68434,
短期借款(万元),46884,45727,43800,39800,37800,34300,33270,31970,35350,32017,26197,22298,20952,20959,20410,19510,16700,17488,17544,10563,7367,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),28470,26286,,32261,,40192,33618,29280,25607,22872,23520,15582,15793,15145,14060,12113,17751,12030,9134,10448,,
应付账款(万元),67701,53888,,54172,,51969,58842,60255,52903,45767,42318,45963,40335,38631,36515,38725,37199,37792,36543,27235,18901,
预收账款(万元),1306,868,962,627,543,382,518,384,469,419,420,431,501,436,371,407,233,386,710,381,554,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2210,2065,1855,3312,1961,2009,1833,3212,2025,1869,1723,2725,1690,1693,1688,2445,1452,1994,1985,1543,1393,
应交税费(万元),2843,2639,1797,1478,3400,698,529,723,1384,1140,744,1012,270,437,817,1174,1259,1042,746,1057,1406,
应付利息(万元),,,,,,,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,446,,12504,21071,190,437,583,188,375,340,362,399,690,1045,997,1073,1404,612,489,353,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1233,10,10,10,10,10,468,437,194,1108,1789,1897,1931,1927,1885,3131,2782,954,732,1157,2779,
其他流动负债(万元),,,,,,,,,283,377,313,291,256,256,256,244,237,230,200,94,47,
流动负债合计(万元),151148,131930,129512,144163,152518,129749,129514,126844,118402,105943,97364,90561,82126,80174,77047,78746,78684,73321,68206,52967,32801,
长期借款(万元),21660,21660,16665,4965,4970,4970,4975,4975,4980,4980,4985,4985,4990,4990,,5736,6270,4200,4500,113,769,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,888,1015,816,,67,439,870,1343,1801,2311,3177,943,,332,1231,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),5643,5772,4472,4608,4198,4315,4438,4684,3723,3665,3014,2859,2600,2664,2728,2804,2704,2757,3017,2917,,
递延所得税负债(万元),1938,1543,1347,1217,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,,2203,
非流动负债合计(万元),31767,29400,22909,11216,9168,9285,10301,10675,9519,8645,8066,8283,8460,8997,4529,10850,12151,7900,7517,3361,4203,
负债合计(万元),182915,161330,152421,155379,161686,139034,139816,137519,127922,114588,105430,98844,90586,89171,81576,89597,90834,81221,75723,56329,37004,
实收资本(或股本)(万元),31504,31504,22503,22503,21546,16735,16735,16735,16735,16735,16735,16735,16735,16735,16735,16735,12550,12550,12550,12550,12550,
资本公积(万元),136620,136620,145621,145621,134567,34427,34427,34427,34337,34337,34337,34337,34337,34337,34337,34337,8477,8477,8477,8477,8477,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),5522,5522,5522,5522,4848,4848,4848,4848,3894,3894,3894,3894,3210,3210,3210,3210,2485,2485,1756,1036,304,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),65771,61833,55484,53721,50165,46571,44605,43027,43107,41100,39663,38460,37725,36404,35350,34642,32489,29270,23078,16686,10099,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),239978,235527,228940,227368,211126,102581,100614,99036,98073,96067,94629,93426,92007,90687,89632,88924,56002,52783,45861,38748,31430,
少数股东权益(万元),,,,,,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),239978,235527,228940,227368,211126,102581,100614,99036,98073,96067,94629,93426,92007,90687,89632,88924,56002,52783,45861,38748,31430,
负债和所有者权益(或股东权益)总计(万元),422893,396857,381362,382747,372812,241615,240430,236555,225995,210655,200060,192270,182593,179857,171208,178520,146836,134004,121584,95077,68434,		
