报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),5070,5184,5213,5106,1734,1748,1554,1123,1140,1158,1053,1095,939,468,315,99,
开发支出(万元),394,,,,,,,,,,,,,,,,
商誉(万元),261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,254,
长期待摊费用(万元),932,642,626,507,122,7,8,9,17,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),1443,1389,1186,1186,908,907,790,761,767,786,603,580,459,250,237,232,
其他非流动资产(万元),13,13,13,508,8,676,691,717,690,690,834,834,228,,,,
非流动资产合计(万元),25263,24588,20853,19278,15490,12728,12360,11910,11755,11763,8665,8787,6389,5459,4783,2058,
资产总计(万元),124696,124329,115691,101334,94933,83578,77955,81849,79531,69298,51282,57128,51017,47295,35858,30261,
短期借款(万元),39116,42033,34518,16718,19618,14600,5900,7900,10400,6900,4700,6400,4550,5200,6680,6675,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),142,218,,1331,,1428,2171,2567,2769,986,2203,2233,629,422,471,115,
应付账款(万元),11034,10359,,10855,,6641,7772,8815,9015,7259,6265,7387,8484,7678,6545,5961,
预收账款(万元),8632,6137,6045,5871,6324,4996,5470,4709,4113,2093,1970,2841,2845,3891,2411,1734,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),944,909,716,2225,661,613,126,1028,86,138,125,948,798,635,703,537,
应交税费(万元),195,341,118,659,232,312,265,622,403,336,181,657,612,413,378,696,
应付利息(万元),56,59,48,24,,16,4,8,11,8,0,6,5,8,11,12,
应付股利(万元),,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,363,,411,518,513,616,383,1180,730,963,1166,2283,1769,1635,860,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),60476,60419,52845,38093,36967,29119,22324,26033,27977,18450,16407,21638,20206,20016,18833,16589,
长期借款(万元),917,1000,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),917,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),61393,61419,52845,38093,36967,29119,22324,26033,27977,18450,16407,21638,20206,20016,18833,16589,
实收资本(或股本)(万元),12667,12667,6667,6667,6667,6667,6667,6667,6667,6667,5000,5000,5000,5000,4500,4500,
资本公积(万元),22228,22121,28014,28138,28015,27963,27951,27812,27785,27758,13548,13548,13389,13011,7049,6824,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),2550,2550,2550,2550,2007,2007,2007,2007,1568,1568,1568,1568,1087,736,419,145,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),20722,20336,20851,21114,17073,16734,17626,17955,14387,14011,13728,14197,10103,7109,3775,1197,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),58167,57673,58081,58469,53762,53371,54251,54441,50407,50004,33844,34314,29579,25856,15743,12666,
少数股东权益(万元),5136,5237,4765,4773,4204,1089,1380,1376,1146,844,1030,1176,1233,1423,1281,1006,
所有者权益(或股东权益)合计(万元),63303,62910,62847,63242,57966,54460,55631,55816,51554,50849,34875,35490,30811,27279,17024,13672,
负债和所有者权益(或股东权益)总计(万元),124696,124329,115691,101334,94933,83578,77955,81849,79531,69298,51282,57128,51017,47295,35858,30261,		
