报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2014-03-31,2013-12-31,2013-06-30,2012-12-31,2012-06-30,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,3958179,3960035,3747563,3459479,2776238,2623639,1772340,1339024,1143404,1274709,1354619,1360500,1367550,1245715,768986,398231,
持有至到期投资(万元),,,6770,18706,18046,37616,,57857,69775,78586,65431,55465,37950,38841,,,,100,0,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),15124,16313,16118,16271,19699,20771,20387,20629,16798,16976,17216,8773,,,,,4500,27412,21400,20412,81403,15387,10119,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),4380,4679,4727,4774,4822,4870,4917,4965,5012,5524,5628,6305,6364,6551,5772,6173,6434,6697,,6824,6939,7639,6637,
固定资产原值(万元),,118809,,121378,,118625,,,,,108236,,,,,,,,,76835,,72451,,
累计折旧(万元),,74997,,76240,,71469,,,,,55904,,,,,,,,,36434,,32019,,
固定资产净值(万元),,43813,,45138,,47156,,,,,52332,,,,,,,,,40401,,40432,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,,,,
固定资产(万元),45862,43813,43484,45138,45958,47156,48695,51520,49886,50268,52332,50784,50933,51442,42582,41865,42177,39317,39400,40401,38123,40432,42320,
在建工程(万元),,,,,,,,,,,,,,,,,,,,,,,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),18914,18247,18084,18691,16571,17119,16652,16989,14105,13770,14442,11932,11710,12155,9660,9506,9983,7880,,8109,6200,6677,6096,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),97177,108905,91701,97451,98903,111342,81068,79606,82953,73566,81115,57386,73315,74811,28853,35014,40195,15556,,20659,5105,5162,892,
其他非流动资产(万元),53890,52336,48111,51716,73781,55818,52997,20395,88803,67698,41191,45969,41751,63881,35774,32288,36695,95492,,27371,998560,328718,19999,
非流动资产合计(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产总计(万元),24661926,24821042,22921569,19508231,20030517,21688205,21675672,20588339,20522980,19500058,18169504,16965872,17537003,18370761,22209567,15080365,11907449,7303331,7160200,6740951,5797836,4988480,4800175,
短期借款(万元),36582,97254,94843,111848,154124,269536,194655,205082,196850,133411,178148,123371,152457,141278,,9901,1274772,290000,,250000,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),1052448,793878,484347,404884,600000,900000,900000,1400000,775000,900000,936000,400000,170000,228400,328400,328400,358400,512000,,502000,367000,110000,150000,
交易性金融负债(万元),30237,32862,249599,125258,73774,96621,58352,13842,20794,14700,298268,91125,14123,9319,184998,165414,85708,17455,,21222,,,,
衍生金融负债(万元),46410,44425,43952,17746,19491,21889,18337,28528,58128,13272,13258,19677,22057,19075,53344,57115,79815,10524,,11529,153,2,,
应付票据(万元),,,,,,,,,,,,,,,,,,,,,,,,
应付账款(万元),371560,284444,292416,270832,378152,341714,389077,,283362,295220,145976,124085,119559,132956,186753,73068,46145,18496,,16608,,,,
预收账款(万元),,,,,,,,,,,,,,,,,,,,,,,,
卖出回购金融资产款(万元),4522495,4754801,3985154,3253188,3374071,3539094,3677246,2914729,3677994,3282328,2503144,2694145,3025088,2926227,3281444,3500303,1654325,1330665,,1614477,1501264,1226958,1105480,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),236590,300590,274064,234080,239072,304847,281907,,222215,234499,278946,222776,231370,282865,219924,208644,175133,96873,,94387,68839,72413,58879,
应交税费(万元),52023,65176,62274,30298,29071,53489,47081,34618,57866,74981,75598,45850,107888,159243,82649,54511,54285,18462,,46197,16868,29339,11021,
应付利息(万元),,,,,124245,145187,170776,,84727,60622,88573,94055,59914,76045,86710,69279,44015,41536,,12789,4410,614,432,
应付股利(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),4861557,5287722,5406724,3503858,3736445,4330838,4549049,4141650,4744760,5246624,5673603,5404124,6399201,7204502,11380639,6373312,4348700,2332107,2193100,1965279,2012994,2319789,2238765,
代理承销证券款(万元),9620,9105,11533,2467,7051,13656,393858,,9763,5561,66860,208413,21452,13693,34207,180396,6487,28138,,50605,24037,2307,86356,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),,,,,,,,,,,,,,,,,,,,,,,,
长期借款(万元),,,,,,,,,,,,,,,40000,40163,160000,,,,,,,
应付债券(万元),5770348,5495985,4898728,4485271,3886654,3283320,3482425,2387276,2789160,2207336,1965304,2731823,2581007,2278540,2470459,1270459,1269892,769076,,468551,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),6603,5304,5211,5057,5540,5740,5737,,5748,5748,6046,6016,7887,5272,5068,5068,5068,5072,,5074,5173,5173,5120,
长期递延收益(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延所得税负债(万元),53788,37474,44312,34264,38355,32066,10199,3602,10603,6613,4685,23996,14264,21868,17897,25713,25783,1658,,1511,3149,5115,1281,
其他非流动负债(万元),947255,1086972,858781,867470,900736,828527,827709,2294966,845147,1020701,1033108,977432,853015,719750,404830,371224,96819,59264,,45366,550311,23253,44635,
非流动负债合计(万元),,,,,,,,,,,,,,,,,,,,,,,,
负债合计(万元),19098222,19914255,17964027,14721892,15155196,16892962,17162214,16188461,16164190,15268093,14043236,13531922,14266950,15351303,19608313,12785661,10235348,5911326,,5425593,4554198,3794963,3701969,
实收资本(或股本)(万元),764639,764639,764639,764639,764639,764639,724639,724639,724639,724639,717647,610000,610000,610000,610000,610000,610000,610000,,610000,610000,610000,610000,
资本公积(万元),875321,875321,875321,875321,875321,875321,708452,,708452,708452,673957,143596,143596,143596,143596,143596,168580,143798,,129651,152203,153439,144464,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),301307,301307,301307,301307,269833,269833,269833,,229444,229444,229444,175209,175209,175343,83182,83182,83203,46282,,46282,24561,26386,12953,
一般风险准备(万元),757570,756400,754346,753543,692136,691949,691749,,615839,615552,615191,511556,511488,511577,337158,337128,336573,267045,,267040,228515,230044,203755,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),1790835,1642979,1698508,1550520,1720237,1671163,1601058,1501818,1551000,1433471,1378753,1453959,1316484,1041112,883899,586206,467999,318927,,256509,228358,173704,127033,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,-150,81,,-374,,-57,,
归属于母公司股东权益合计(万元),5531659,4876296,4928035,4757725,4848141,4768465,4487537,4375408,4334642,4208927,4106305,3414498,3259228,3011740,2594942,2288515,1666206,1386132,,1309107,1243638,1193517,1098206,
少数股东权益(万元),32045,30491,29507,28615,27180,26778,25920,24470,24148,23039,19963,19452,10824,7717,6312,6189,5895,5873,,6251,,,,
所有者权益(或股东权益)合计(万元),5563703,4906787,4957542,4786340,4875320,4795242,4513458,4399878,4358791,4231965,4126268,3433950,3270052,3019458,2601254,2294704,1672101,1392005,1341100,1315358,1243638,1193517,1098206,
负债和所有者权益(或股东权益)总计(万元),24661926,24821042,22921569,19508231,20030517,21688205,21675672,20588339,20522980,19500058,18169504,16965872,17537003,18370761,22209567,15080365,11907449,7303331,7160200,6740951,5797836,4988480,4800175,		
