报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
固定资产原值(万元),,34974,,34543,,32381,,32004,,31804,31214,29780,29606,,
累计折旧(万元),,19395,,18481,,17472,,16743,,16013,15150,13774,12502,,
固定资产净值(万元),,15579,,16062,,14909,,15260,,15791,16064,16006,17104,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,15579,,16062,17259,14909,15066,15260,15930,15791,16064,16006,17104,18412,
在建工程(万元),,2577,,174,9,9,406,31,20,14,14,125,104,,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),7619,7717,7776,7754,7099,5614,4903,4914,4962,4997,4999,2961,3057,3101,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),4347,4347,4347,4347,5135,5135,5310,686,686,686,686,686,686,686,
长期待摊费用(万元),81,15,18,20,32,,19,23,26,29,35,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),719,612,705,788,817,670,1298,639,703,703,672,1922,1782,1770,
其他非流动资产(万元),,,,,,,,,,,,,,,
非流动资产合计(万元),32572,30847,29593,29146,30352,26337,27002,21552,22327,22219,22470,21699,22732,23968,
资产总计(万元),188684,191771,197648,196940,192607,198066,173686,152955,130207,122658,124731,135421,146699,129022,
短期借款(万元),30314,38530,42108,45810,47746,46371,38973,34679,42193,38018,37355,42156,59794,54582,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),148,0,0,24,,,,,121,121,,287,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,1354,,,2039,2047,
应付账款(万元),12378,10848,,12637,,12092,10796,11056,11587,9859,13850,13821,18914,14355,
预收账款(万元),53677,52295,52297,49664,41152,49439,35144,26063,29133,27286,31410,44597,46813,40974,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),1552,1508,1826,2021,1620,1656,2390,2172,2177,2160,2153,1746,1128,1087,
应交税费(万元),1175,643,1432,849,1362,839,558,844,1168,1677,1379,1271,595,884,
应付利息(万元),66,56,81,110,74,74,72,69,69,41,59,113,133,81,
应付股利(万元),,,,,,2235,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,5835,,6147,,5520,5768,350,319,364,350,1167,1013,3657,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),105148,109715,115923,117261,111480,118226,93701,75235,86768,80878,86556,105158,130429,117668,
长期借款(万元),,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),421,446,471,460,371,407,387,382,450,431,465,350,350,332,
长期递延收益(万元),,,,,,,,,,,,,,,
递延所得税负债(万元),11,29,149,78,12,152,91,28,,,8,,3,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),432,475,619,538,383,560,478,410,450,431,473,350,353,332,
负债合计(万元),105580,110190,116542,117799,111863,118786,94179,75645,87218,81309,87029,105508,130781,118000,
实收资本(或股本)(万元),7450,7450,7450,7450,7450,7450,7450,7450,5585,5585,5585,5585,5000,5000,
资本公积(万元),51082,51082,51082,51082,51082,51082,51082,51082,19901,19901,19901,19901,283,323,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),6277,6284,6350,6284,5318,5318,5318,5318,4548,4548,4548,3718,3672,3239,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),18017,16514,16269,14163,16844,15343,15291,13467,12812,11218,7517,680,6789,2172,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),82899,81376,80902,78936,80540,79075,79341,77138,42785,41181,37510,29834,15812,10839,
少数股东权益(万元),205,205,204,205,204,204,166,172,204,167,192,79,105,183,
所有者权益(或股东权益)合计(万元),83103,81581,81106,79141,80744,79280,79506,77310,42989,41348,37702,29913,15917,11022,
负债和所有者权益(或股东权益)总计(万元),188684,191771,197648,196940,192607,198066,173686,152955,130207,122658,124731,135421,146699,129022,		
