报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
其他非流动负债(万元),,,,,,,,,,,,,
非流动负债合计(万元),1195763,957178,850524,759859,743710,657192,591031,530160,336181,261437,182534,160342,
负债合计(万元),5582184,5182274,4710240,3868353,2926255,2261977,2084202,2319165,1772946,1279720,717463,253970,
实收资本(或股本)(万元),220840,219445,219502,219502,219502,217244,195519,195519,195519,61332,47059,20000,
资本公积(万元),2152199,2096627,2145232,2137292,2133240,2052016,1537444,1535459,1507339,1160855,36901,,
减:库存股(万元),107489,77358,79370,79370,79370,,,,,,,,
专项储备(万元),,,,,,,,,,,,,
盈余公积(万元),98588,98588,98588,98588,63825,63825,63825,63825,29984,29984,3708,695,
一般风险准备(万元),,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,
未分配利润(万元),1266762,1130575,1056224,951501,885410,741586,691825,650490,499236,296536,37630,4974,
拟分配现金股利(万元),,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,
归属于母公司股东权益合计(万元),3694391,3457749,3422639,3293828,3230130,3081886,2513782,2470144,2263430,1548865,125367,25688,
少数股东权益(万元),354560,348840,277248,226189,222676,200537,184340,176980,51986,30247,24466,7852,
所有者权益(或股东权益)合计(万元),4048952,3806589,3699887,3520017,3452807,3282423,2698122,2647124,2315416,1579112,149833,33541,
负债和所有者权益(或股东权益)总计(万元),9631136,8988863,8410127,7388370,6379061,5544399,4782324,4966289,4088362,2858831,867296,287511,		
