报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
资产总计(万元),41570,39991,41325,39611,37954,33038,36150,34089,34137,34836,17970,17304,15610,14451,12731,
短期借款(万元),,,,,,,,,,,,,,1000,300,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,
应付账款(万元),5462,5572,,5250,,3484,4613,3453,4116,4957,4125,3710,3482,2943,2284,
预收账款(万元),986,1563,2310,1145,1150,847,1154,1248,1028,929,838,1115,1122,1352,1536,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),178,308,171,164,193,153,162,143,143,144,139,131,129,134,137,
应交税费(万元),516,173,255,267,272,238,96,151,380,240,222,681,709,138,450,
应付利息(万元),,,,,,,,,,,,,,2,1,
应付股利(万元),,,,,,,,,,1600,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,1623,,1625,333,15,326,43,49,70,64,119,107,259,224,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),8683,9239,8965,8451,8116,4737,6351,5038,5716,7940,5388,5756,5548,5827,4931,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),600,600,600,600,600,600,600,600,600,,,,200,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),600,600,600,600,600,600,600,600,600,0,0,0,200,0,0,
负债合计(万元),9283,9839,9565,9051,8716,5337,6951,5638,6316,7940,5388,5756,5748,5827,4931,
实收资本(或股本)(万元),22060,22060,14707,14707,14400,14400,8000,8000,8000,8000,6000,6000,6000,6000,6000,
资本公积(万元),1822,1668,8712,8712,7413,7413,13813,13813,13813,13813,876,876,876,876,876,
减:库存股(万元),1518,1518,1518,1518,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),2504,2504,2504,2504,2084,2084,2084,2084,1709,1709,1709,1709,1223,839,545,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),7418,5438,7355,6155,5340,3805,5302,4554,4300,3374,3997,2963,1763,909,379,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),32287,30152,31760,30560,29237,27701,29198,28451,27822,26896,12582,11548,9861,8624,7800,
少数股东权益(万元),,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),32287,30152,31760,30560,29237,27701,29198,28451,27822,26896,12582,11548,9861,8624,7800,
负债和所有者权益(或股东权益)总计(万元),41570,39991,41325,39611,37954,33038,36150,34089,34137,34836,17970,17304,15610,14451,12731,		
