报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),16680,16729,14858,14965,15094,15194,15297,15324,15295,15360,11304,7695,7744,4833,4948,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),110,294,363,421,549,599,537,226,354,312,133,190,212,57,54,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),892,795,465,684,870,473,407,466,219,352,274,228,268,211,303,
其他非流动资产(万元),126,708,708,708,126,126,102,126,535,535,126,126,126,570,,
非流动资产合计(万元),129467,122170,111168,104454,93205,88416,86560,84925,85172,85039,72648,63694,62540,54015,46630,
资产总计(万元),274787,267608,257811,262932,232175,224685,223416,210665,227654,164354,151503,140525,132635,108489,97179,
短期借款(万元),17000,31863,38100,47400,38200,38195,43225,33790,53432,54228,48652,44503,40983,32165,33455,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),958,396,249,1673,2625,290,,,40,,,1067,124,92,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),21538,23760,,19100,,26082,25625,18055,15466,17594,14610,16932,15697,13016,6343,
应付账款(万元),25605,24779,,31564,,15647,14828,19494,16303,16134,19097,18373,19557,12993,9619,
预收账款(万元),2817,3465,3152,2422,2447,657,159,136,336,178,2660,154,248,335,40,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),5310,3891,2959,4961,3801,2800,2106,3962,3215,2734,3531,2067,2837,2215,1786,
应交税费(万元),3541,1756,1439,1983,1763,393,459,462,753,561,189,1021,800,492,155,
应付利息(万元),42,65,44,52,,44,16,40,14,67,56,51,44,77,,
应付股利(万元),55,55,29,29,,30,,,,,,322,892,134,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,981,,1838,5100,7099,3905,3613,6638,5428,844,793,658,259,205,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1155,1155,1017,1017,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),79180,92166,93658,112039,93495,91236,90323,79552,96196,96923,89638,85283,81839,61778,51603,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,1498,,2373,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),750,854,854,854,,,,,,,,,,,,
长期递延收益(万元),4539,3642,2914,3020,3101,2260,2291,2347,2099,2134,1133,1185,1219,1089,177,
递延所得税负债(万元),,,,,,0,,,,,,,,,31,
其他非流动负债(万元),15,,,,,,,,,,,,,,,
非流动负债合计(万元),6801,5993,6141,6247,3101,2260,2291,2347,2099,2134,1133,1185,1219,1089,208,
负债合计(万元),85981,98159,99799,118286,96596,93496,92615,81899,98295,99057,90772,86468,83058,62867,51811,
实收资本(或股本)(万元),18224,18224,18224,18202,18202,18202,12000,12000,12000,9000,9000,9000,9000,9000,9000,
资本公积(万元),69664,69334,68798,67964,67406,66847,69462,69462,69462,11476,11476,11476,11476,11476,11476,
减:库存股(万元),2652,2652,3696,3390,3419,3419,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),6874,6874,6874,6874,5367,5367,5367,5367,4257,4257,4257,3230,3230,2813,2605,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),96696,77670,67813,54997,48023,44193,43972,41937,43640,40565,35999,30351,25872,22333,22287,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),188806,169449,158013,144646,135579,131190,130801,128766,129359,65297,60731,54056,49577,45622,45368,
少数股东权益(万元),,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),188806,169449,158013,144646,135579,131190,130801,128766,129359,65297,60731,54056,49577,45622,45368,
负债和所有者权益(或股东权益)总计(万元),274787,267608,257811,262932,232175,224685,223416,210665,227654,164354,151503,140525,132635,108489,97179,		
