报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,25525,,25569,,25348,,24530,,24462,24108,23518,,23895,,,
累计折旧(万元),,11904,,11298,,10672,,9861,,9098,8329,6878,,6029,,,
固定资产净值(万元),,13621,,14271,,14676,,14669,,15364,15778,16640,,17866,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,13621,,14271,14563,14676,14730,14669,15035,15364,15778,16640,17020,17866,18947,15531,
在建工程(万元),,835,,763,117,108,105,710,5,,,,,,,3099,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),2790,2787,2807,2828,2848,2868,2888,2902,2897,2908,2945,3019,2704,3450,3529,834,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),189,169,150,148,109,103,89,93,100,109,73,298,410,427,662,896,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),174,160,147,157,170,166,169,154,174,167,159,171,195,187,123,214,
其他非流动资产(万元),208,372,,,447,619,577,80,392,34,207,59,369,398,69,3099,
非流动资产合计(万元),17756,17945,17827,18166,18253,18540,18558,18608,18604,18583,19161,20188,20698,22329,23330,23673,
资产总计(万元),64164,63915,64761,63838,64865,62583,63457,60440,59933,42679,40676,38283,43461,42245,48668,45751,
短期借款(万元),,,,,1500,1500,3000,2500,2500,2500,3500,2510,6000,6500,16500,16040,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),3039,3181,,2985,,1007,711,711,,,,,,,,,
应付账款(万元),5978,5697,,6095,,5994,6963,5348,5296,5982,6175,6953,8770,10065,11195,12584,
预收账款(万元),24,31,27,67,55,74,115,49,62,31,17,15,61,50,359,244,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),672,622,686,647,561,557,633,617,574,588,690,576,498,729,769,592,
应交税费(万元),134,133,333,296,62,207,140,58,242,893,393,600,872,247,80,53,
应付利息(万元),,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,47,,69,74,42,45,67,326,83,104,574,1630,2349,726,302,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,80,80,80,80,80,80,80,80,80,80,80,80,54,54,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),9892,9710,10953,10240,11385,9461,11687,9430,9081,10157,10959,11308,17911,20019,29682,29869,
长期借款(万元),,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),443,463,403,423,443,463,483,503,523,543,583,664,704,744,324,378,
递延所得税负债(万元),206,195,179,159,162,123,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),649,658,582,582,605,587,483,503,523,543,583,664,704,744,324,378,
负债合计(万元),10542,10368,11535,10822,11990,10048,12170,9933,9604,10701,11542,11972,18615,20763,30006,30247,
实收资本(或股本)(万元),6667,6667,6667,6667,6667,6667,6667,6667,6667,5000,5000,5000,5000,5000,5000,613,
资本公积(万元),20516,20516,20516,20516,20516,20516,20516,20516,20516,4938,4938,4938,4938,6226,6226,6226,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),714,730,696,668,630,595,604,571,541,520,454,308,252,192,64,78,
盈余公积(万元),2715,2715,2702,2702,2417,2417,2417,2417,2015,2015,2015,1638,909,909,155,376,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),23010,22919,22644,22462,22645,22340,21084,20336,20590,19505,16727,14427,13746,9156,7216,8211,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),53623,53547,53226,53016,52874,52535,51287,50506,50329,31978,29134,26311,24845,21483,18661,15504,
少数股东权益(万元),,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),53623,53547,53226,53016,52874,52535,51287,50506,50329,31978,29134,26311,24845,21483,18661,15504,
负债和所有者权益(或股东权益)总计(万元),64164,63915,64761,63838,64865,62583,63457,60440,59933,42679,40676,38283,43461,42245,48668,45751,		
