报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),504,572,493,559,427,347,344,211,63,73,83,93,16,,,
开发支出(万元),459,358,384,301,266,106,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),1390,1315,1283,506,555,343,418,496,577,627,306,287,280,252,3,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),368,286,196,197,187,197,80,40,24,22,12,13,7,15,1,
其他非流动资产(万元),202,77,21,380,123,267,,,,,281,221,,,,
非流动资产合计(万元),8645,4347,4153,3826,3481,1990,1240,1104,1045,1514,1456,1292,1087,419,92,
资产总计(万元),46740,47328,46384,46907,47415,46302,44822,46010,41397,25834,24116,26113,22428,10388,5979,
短期借款(万元),,,,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,
应付账款(万元),539,558,,1019,,524,421,586,1524,769,703,584,656,1236,416,
预收账款(万元),6640,6220,5608,5307,5250,5410,4616,4402,3298,3850,4122,4294,5336,2874,1446,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),499,587,557,1019,604,610,528,1594,780,820,510,1256,1327,628,319,
应交税费(万元),359,879,310,1028,636,617,518,1117,288,731,350,1511,755,430,150,
应付利息(万元),,,,,,,,,,,,,,,,
应付股利(万元),,680,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,480,,566,348,180,161,96,139,80,87,145,186,532,46,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),8525,9404,8789,8939,7803,7340,6245,7795,6030,6251,5772,7789,8260,5700,2377,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),44,57,74,99,139,178,218,257,267,304,341,378,146,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),44,57,74,99,139,178,218,257,267,304,341,378,146,0,0,
负债合计(万元),8568,9461,8863,9038,7941,7518,6462,8052,6297,6555,6113,8167,8406,5700,2377,
实收资本(或股本)(万元),9520,6800,6800,6800,6800,6800,6800,6800,6800,5100,5100,5100,5100,137,137,
资本公积(万元),17422,20061,20236,21631,21631,21631,21631,21631,21506,8041,8041,8041,7929,4289,3594,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),696,696,696,696,508,508,508,508,431,393,292,292,,,,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),10420,10221,10178,9167,10301,9658,9141,8692,6213,5616,4268,4190,428,-206,-370,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),38058,37779,37910,38295,39239,38597,38080,37630,34950,19149,17700,17623,13458,4219,3361,
少数股东权益(万元),114,88,-388,-427,234,187,279,328,150,130,304,324,564,469,240,
所有者权益(或股东权益)合计(万元),38172,37866,37522,37868,39474,38784,38360,37958,35099,19279,18004,17946,14021,4688,3601,
负债和所有者权益(或股东权益)总计(万元),46740,47328,46384,46907,47415,46302,44822,46010,41397,25834,24116,26113,22428,10388,5979,		
