报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),22083,22322,22561,22799,22096,22311,22526,22740,23580,23646,23661,23827,879,799,805,809,814,828,966,160,42,
开发支出(万元),,,,,974,787,787,639,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),1745,1767,1789,1811,1832,1854,1876,1898,472,481,502,523,544,569,601,621,642,739,364,483,330,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),5674,5112,4705,4689,4254,3778,3499,3494,3134,2932,2641,2636,3910,3737,3426,3413,3392,2466,1505,893,609,
其他非流动资产(万元),,483,483,483,483,483,483,483,1183,1183,1183,1183,700,200,200,200,200,200,56,890,80,
非流动资产合计(万元),114671,114268,114215,114505,97929,96408,95217,94700,93360,91643,91088,62331,39137,37713,11163,11267,10651,10005,7623,7341,6262,
资产总计(万元),424715,416000,388268,401051,366054,377040,388248,362353,409761,363515,341819,291794,294906,248041,219971,176975,164253,142250,125368,82158,45390,
短期借款(万元),118433,124825,127009,156410,139200,165300,188500,162500,194000,176000,182000,123500,124500,80000,56000,55000,55000,33000,29000,8000,3940,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付票据(万元),32026,31415,,13566,,5579,1689,1104,973,1505,1439,7196,12841,12809,12831,6737,2877,6996,,,,
应付账款(万元),102812,92914,,76220,,64719,53073,60241,70006,55339,33402,41920,39269,43449,37904,45975,39204,38338,39107,31712,16898,
预收账款(万元),2379,2663,2356,1461,8398,6083,9871,6844,8961,9092,5574,3472,6158,1967,1313,1125,1384,1719,3008,3491,2024,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),521,775,862,942,438,408,363,608,347,332,361,524,313,297,242,449,209,310,244,190,150,
应交税费(万元),20495,17402,16073,15161,13116,11066,12372,10859,10641,8595,7199,5962,5069,4723,5878,5721,5324,5314,4531,3779,2033,
应付利息(万元),,,,,,,149,601,,,,,,,,,,,,,,
应付股利(万元),,939,,,,1121,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,1779,,1687,423,2343,1871,2011,10548,1277,1265,1226,1330,1324,1509,800,999,767,797,612,685,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),2000,1288,1319,1569,843,274,557,827,,,,,,,1920,2580,3240,,,1250,1314,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),280867,273999,246050,267017,243051,256892,268444,245595,295476,252141,231240,183799,189480,144569,117598,118386,108238,86445,76688,49035,27043,
长期借款(万元),12500,14000,14750,9750,,569,569,569,,,,,,,,,,5060,6500,,1850,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,31,31,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),12500,14000,14750,9750,0,569,569,569,0,0,0,0,31,31,0,0,0,5060,6500,0,1850,
负债合计(万元),293367,287999,260800,276767,243051,257461,269013,246164,295476,252141,231240,183799,189512,144600,117598,118386,108238,91505,83188,49035,28893,
实收资本(或股本)(万元),13804,13804,13804,13804,13804,8120,8120,8120,8120,8120,8120,8120,8120,8120,8120,6090,6090,6090,6090,6090,5600,
资本公积(万元),55369,55369,55369,55369,55369,61053,61053,61053,61053,61053,61053,61053,61053,61053,61053,21318,21318,21318,21320,21320,6725,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,,,
专项储备(万元),1844,1923,1817,1894,1888,1781,1924,1786,1783,1611,1568,1768,1530,1273,1318,1395,1321,1373,1465,1161,963,
盈余公积(万元),4939,4939,4939,4939,4060,4060,4060,4060,3953,3953,3953,3953,3096,3096,3096,3096,2836,2279,1389,474,428,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),56045,52592,52088,48804,48317,44995,44510,41581,39721,36951,36206,33403,31710,29995,28960,26855,24581,19715,11866,3938,2700,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),132001,128627,128017,124810,123438,120010,119667,116600,114631,111688,110900,108297,105602,103630,102547,58754,56146,50775,42130,32983,16416,
少数股东权益(万元),-653,-626,-549,-526,-434,-431,-432,-411,-346,-314,-321,-303,-207,-189,-173,-165,-130,-30,50,141,81,
所有者权益(或股东权益)合计(万元),131347,128001,127468,124284,123003,119579,119235,116189,114285,111374,110579,107994,105394,103440,102374,58589,56016,50745,42181,33123,16497,
负债和所有者权益(或股东权益)总计(万元),424715,416000,388268,401051,366054,377040,388248,362353,409761,363515,341819,291794,294906,248041,219971,176975,164253,142250,125368,82158,45390,		
