报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
应付票据(万元),3146,3591,,433,,2808,,,860,860,1945,2100,20800,8800,
应付账款(万元),12721,12760,,14128,,11099,8903,8431,7090,6336,8389,8182,6561,3529,
预收账款(万元),881,1455,769,623,423,520,3561,941,872,876,933,540,1635,1389,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),1089,948,778,940,934,802,482,736,858,726,751,676,662,459,
应交税费(万元),1571,391,1186,760,1105,1340,211,746,719,718,766,1821,2830,2476,
应付利息(万元),,,,,,14,61,43,6,64,107,88,94,63,
应付股利(万元),,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,289,,504,383,186,613,348,1034,393,297,322,16953,9431,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,3000,4000,4000,,4500,4000,660,700,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),19756,19433,17252,17388,18115,29019,30380,22874,16139,49490,54439,52800,83784,59512,
长期借款(万元),,,,,,,,,4000,4000,6000,12340,13900,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),1917,1948,1980,2010,1655,1680,1843,1730,969,986,879,934,733,807,
递延所得税负债(万元),1854,829,,,,,,,,,,,,,
其他非流动负债(万元),26000,26000,26000,26000,,,,,,,,,,,
非流动负债合计(万元),29772,28777,27980,28010,1655,1680,1843,1730,4969,4986,6879,13274,14633,807,
负债合计(万元),49527,48210,45231,45398,19770,30700,32223,24604,21108,54476,61318,66073,98417,60319,
实收资本(或股本)(万元),28000,28000,20000,20000,20000,20000,20000,20000,20000,15000,15000,15000,4100,4100,
资本公积(万元),52986,52986,60986,60986,60986,60986,60986,60986,60986,18684,18684,16367,20034,28482,
减:库存股(万元),3642,1477,,,,,,,,,,,,,
专项储备(万元),716,716,548,548,378,378,305,305,59,172,238,337,492,838,
盈余公积(万元),3732,3732,3732,3732,2562,2562,2562,2562,1699,1699,1699,890,2050,1782,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),70642,64103,63787,58277,53325,47930,47751,44244,40154,36630,30331,22127,22489,15983,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),152433,148060,149052,143542,137251,131856,131603,128096,122898,72185,65952,54721,49166,51185,
少数股东权益(万元),,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),152433,148060,149052,143542,137251,131856,131603,128096,122898,72185,65952,54721,49166,51185,
负债和所有者权益(或股东权益)总计(万元),201961,196270,194283,188940,157022,162555,163826,152700,144006,126660,127270,120794,147583,111504,		
