报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
资产总计(万元),97077,98497,97791,98469,96041,95679,93539,90884,48436,36150,34843,29066,11651,8377,
短期借款(万元),4250,5000,5245,5215,5350,4295,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),6994,7777,,5677,,5381,9764,5125,400,444,623,,,,
应付账款(万元),8092,7733,,9319,,6880,9352,12735,14540,5788,7098,12116,2498,1215,
预收账款(万元),563,504,454,486,789,606,180,149,168,166,528,728,150,102,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),650,792,667,879,387,618,405,507,429,452,1113,895,359,207,
应交税费(万元),101,104,95,458,224,255,518,624,1065,661,579,663,118,90,
应付利息(万元),,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,50,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,590,,588,558,1012,487,658,1215,714,740,271,171,350,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,
其他流动负债(万元),,,,39,,,,,,,,,,,
流动负债合计(万元),21195,22499,22162,22661,18442,19046,20706,19798,17817,8226,10681,14672,3347,1963,
长期借款(万元),,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),64,64,64,64,64,64,300,,,,,,,150,
递延所得税负债(万元),293,288,284,279,31,27,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),357,352,348,344,95,91,300,0,0,0,0,0,0,150,
负债合计(万元),21552,22851,22510,23005,18538,19137,21006,19798,17817,8226,10681,14672,3347,2113,
实收资本(或股本)(万元),14344,14344,9563,9563,9563,9563,5313,5313,4250,4250,4250,4250,1000,1000,
资本公积(万元),35847,35847,40628,40628,40628,40628,44878,44878,7440,7440,7440,7440,,,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),2355,2355,2355,2355,2130,2130,2130,2130,1275,1275,1275,304,562,562,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),19737,19695,19252,19211,22465,21500,20213,18766,17653,14958,11197,2400,6743,4702,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),72282,72240,71797,71756,74785,73820,72533,71086,30619,27924,24163,14394,8304,6263,
少数股东权益(万元),3242,3405,3484,3708,2718,2722,,,,,,,,,
所有者权益(或股东权益)合计(万元),75525,75646,75281,75464,77503,76542,72533,71086,30619,27924,24163,14394,8304,6263,
负债和所有者权益(或股东权益)总计(万元),97077,98497,97791,98469,96041,95679,93539,90884,48436,36150,34843,29066,11651,8377,		
