报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
其他长期投资(万元),,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,
固定资产原值(万元),,41862,,41107,,40806,,38574,,,37295,37169,36297,34604,,
累计折旧(万元),,21009,,20194,,19105,,17863,,,16056,15464,13364,11459,,
固定资产净值(万元),,20853,,20913,,21701,,20711,,,21239,21705,22933,23145,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,
固定资产(万元),,20853,,20913,21466,21701,20997,20711,21014,20898,21239,21705,22933,23145,22729,
在建工程(万元),,10253,,8587,3781,2642,3268,3128,1883,2135,2141,1686,1148,1058,548,
工程物资(万元),,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),11367,11623,11814,11812,7572,7419,7520,7518,2361,2153,2024,2026,1892,2086,1582,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),837,896,933,617,566,391,374,228,172,191,211,231,207,227,287,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),861,875,889,840,792,657,678,678,678,695,685,705,747,701,1011,
其他非流动资产(万元),1459,1360,1266,457,1659,533,96,96,442,328,86,426,153,55,31,
非流动资产合计(万元),60278,57380,57530,55881,50097,33344,32933,32358,26550,26400,26385,26780,27080,27272,26187,
资产总计(万元),235884,213480,199655,208256,206233,188587,168765,168230,160700,111927,99642,100838,87110,109311,78333,
短期借款(万元),93,,100,100,,,,,2000,2000,2000,2000,7500,45806,34241,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),105,140,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),58985,49910,,51046,,43632,35754,36310,33606,26881,21228,29737,23262,27874,23483,
应付账款(万元),55770,47879,,37788,,38593,28615,27441,25062,25447,24574,18424,15635,21880,20078,
预收账款(万元),6345,4827,5580,7318,4555,3676,5481,4995,4625,5669,4377,3010,1750,4879,2391,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),4066,3331,2540,5596,4100,3177,2089,4798,3011,2467,1789,3673,2277,2266,1847,
应交税费(万元),2772,2607,1512,1152,1596,1380,405,1499,704,927,1011,1743,473,497,342,
应付利息(万元),,,,,,,,,3,3,2,3,29,68,86,
应付股利(万元),,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,3220,,2934,1783,1949,3009,2040,2068,2246,1995,2478,1053,1438,403,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,1746,1922,,,,,,,,,,
流动负债合计(万元),130842,111914,95920,105934,105100,94329,75352,77082,71079,65640,56976,61067,51978,104707,82870,
长期借款(万元),,,,,,,,,,,,,3052,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),1184,1196,1179,1223,1220,778,159,483,410,451,119,300,893,80,80,
长期递延收益(万元),1192,1149,997,757,800,621,,669,,731,767,722,483,166,89,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,1443,1443,657,,696,,,,,,,
非流动负债合计(万元),2376,2345,2176,1980,3464,2842,816,1152,1105,1182,885,1022,4428,246,169,
负债合计(万元),133218,114259,98095,107914,108564,97171,76168,78234,72184,66822,57861,62089,56406,104954,83039,
实收资本(或股本)(万元),13439,13439,13460,13460,13460,13460,13333,13333,13333,10000,10000,10000,10000,8000,8000,
资本公积(万元),60620,60158,58804,60166,60164,57861,58160,58160,58160,20709,20709,20709,20709,1718,1717,
减:库存股(万元),7746,7065,2711,1466,1466,1466,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),2529,2529,2529,2529,2029,2029,2029,2029,1072,1072,1072,1072,242,,,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),34478,30738,26803,24659,22853,20343,18722,17172,16833,14453,11353,8388,391,-5295,-14385,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),99196,95646,97792,96450,95876,91416,92597,89995,88516,45105,41781,38749,30704,4357,-4706,
少数股东权益(万元),3470,3575,3768,3892,1794,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),102666,99221,101560,100342,97670,91416,92597,89995,88516,45105,41781,38749,30704,4357,-4706,
负债和所有者权益(或股东权益)总计(万元),235884,213480,199655,208256,206233,188587,168765,168230,160700,111927,99642,100838,87110,109311,78333,		
