报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),52880,69413,,23000,,12000,12000,2000,,,,,,50,
应付账款(万元),57036,38246,,59339,,28313,21534,53985,31421,41323,20737,18747,5869,8241,
预收账款(万元),14679,17456,20220,16414,16282,13661,16443,12972,15889,14596,12819,17323,13315,12039,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),9569,9549,11220,16793,19734,18763,16871,25046,18768,22753,15942,16971,11576,7690,
应交税费(万元),7570,8262,6070,10705,6540,6671,5477,8592,3316,5798,2129,3655,2683,951,
应付利息(万元),21,31,22,,,104,80,12,61,19,11,7,,,
应付股利(万元),,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,579,,2085,360,299,729,527,378,306,229,599,1448,6616,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,151,146,141,137,,,,
其他流动负债(万元),,,,,,,11,11,11,11,,,,,
流动负债合计(万元),159876,169035,143100,128336,119267,95811,143146,118527,111989,94916,55305,59302,34891,35587,
长期借款(万元),,,,,,,,1203,1281,1356,1429,1632,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),0,0,0,0,0,0,0,1203,1281,1356,1429,1632,0,0,
负债合计(万元),159876,169035,143100,128336,119267,95811,143146,119730,113270,96272,56734,60934,34891,35587,
实收资本(或股本)(万元),22075,22075,22075,22075,22075,22075,22075,16556,16556,16556,16556,13814,13814,13814,
资本公积(万元),140631,140631,140631,140631,140631,140631,140462,20553,20553,20553,20553,1273,1273,1273,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),4653,4417,4070,3893,3447,3430,3318,3351,3188,2936,2543,2021,1024,531,
盈余公积(万元),10481,10481,10481,10481,8427,8427,8427,8427,6082,6082,4373,4373,2927,1826,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),97774,94722,90762,85952,81395,80337,74133,70067,58647,48472,39885,37543,24477,14931,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),275584,272315,268019,263031,255974,254899,248415,118954,105026,94599,83910,59023,43515,32374,
少数股东权益(万元),505,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),276089,272315,268019,263031,255974,254899,248415,118954,105026,94599,83910,59023,43515,32374,
负债和所有者权益(或股东权益)总计(万元),435965,441350,411118,391367,375241,350710,391561,238684,218295,190871,140644,119957,78406,67961,		
