报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
流动资产合计(万元),84588,49168,45771,47670,46006,52790,49300,47706,40453,39916,22914,25120,20184,18551,9516,5475,3542,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),,5128,5045,5043,4971,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,14335,,14308,,1397,,1272,,1088,,1016,969,,,,,
累计折旧(万元),,1324,,859,,784,,688,,595,,518,342,,,,,
固定资产净值(万元),,13011,,13449,,613,,584,,493,,497,626,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,13011,,13449,670,613,581,584,469,493,447,497,626,480,316,231,92,
在建工程(万元),,97,,,8894,6809,5890,4404,3405,2576,2167,812,,,,,,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),5434,810,827,808,823,838,833,834,841,860,870,873,,,,,,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),26966,,,,,,,,,,,,,,,,,
长期待摊费用(万元),1877,52,58,71,126,67,178,194,207,223,236,252,169,,71,140,153,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),726,623,492,610,548,444,235,227,115,117,107,107,68,68,47,20,11,
其他非流动资产(万元),,541,341,187,,,,,170,,,,749,,,,62,
非流动资产合计(万元),49330,20263,20077,20169,16031,8770,7718,6244,5207,4268,3826,2541,1613,548,433,391,318,
资产总计(万元),133918,69430,65848,67839,62037,61560,57017,53951,45659,44184,26740,27661,21796,19099,9950,5867,3860,
短期借款(万元),2000,2000,2000,2000,,,,,,,,,,,780,476,300,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),7021,4139,,5927,,3658,3506,2107,2439,2401,1249,1158,384,55,1108,121,,
应付账款(万元),16106,9786,,6515,,5875,4101,3363,3122,2533,2795,2424,1586,1455,694,638,209,
预收账款(万元),37,1,0,0,23,577,81,30,,62,,0,,18,74,,6,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),3111,638,530,516,1026,1195,699,1003,622,487,258,558,395,335,459,315,171,
应交税费(万元),135,137,58,53,128,654,414,524,139,149,284,786,558,618,446,348,38,
应付利息(万元),,,,,,,,,,,,,,,2,1,1,
应付股利(万元),,,,,,,,,,,,,,,,,100,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,5439,,5684,4567,4825,4615,4684,53,53,20,20,60,100,0,5,64,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),35973,22139,17855,20696,15775,16784,13415,11711,6376,5685,4606,4946,2982,2581,3561,1905,890,
长期借款(万元),,,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),220,,,,,,,,,,,,,,,,,
长期递延收益(万元),91,68,78,87,273,280,300,311,168,220,319,319,560,,,,,
递延所得税负债(万元),48,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),1474,68,78,87,273,280,300,311,168,220,319,319,560,0,0,0,0,
负债合计(万元),37447,22207,17933,20783,16048,17064,13715,12022,6543,5905,4925,5265,3542,2581,3561,1905,890,
实收资本(或股本)(万元),31427,28329,14909,14911,14825,14825,7803,7803,7619,7619,5714,5714,5714,5714,1000,1000,212,
资本公积(万元),58002,11890,24607,24120,22436,21697,28101,27482,22787,22787,9504,9504,9504,9504,1090,300,1088,
减:库存股(万元),5319,5319,5319,5653,4532,4560,4560,4560,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),1589,1589,1589,1589,1215,1215,1215,1215,725,725,725,725,306,,441,276,177,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),10734,10710,12141,12093,12041,11318,10743,9988,7985,7148,5872,6453,2730,1300,3857,2386,1493,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),96471,47223,47916,47056,45989,44496,43302,41928,39116,38279,21815,22396,18254,16518,6388,3962,2970,
少数股东权益(万元),,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),96471,47223,47916,47056,45989,44496,43302,41928,39116,38279,21815,22396,18254,16518,6388,3962,2970,
负债和所有者权益(或股东权益)总计(万元),133918,69430,65848,67839,62037,61560,57017,53951,45659,44184,26740,27661,21796,19099,9950,5867,3860,		
