报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),630,528,347,355,352,,,,,,,,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),630,528,347,355,352,0,0,0,3190,3190,3686,0,0,,0,0,0,0,0,0,0,
负债合计(万元),14062,15133,15378,15650,16721,16204,14262,14173,17108,13286,11797,7548,6803,7227,8937,7614,8066,8294,8000,8119,5425,
实收资本(或股本)(万元),8670,8670,8670,8670,8670,8670,8670,8670,6500,6500,6500,6500,6500,6500,6500,6500,6000,6000,6000,6000,6000,
资本公积(万元),24581,24581,24581,24581,24581,24581,24581,24581,5405,5405,5405,5405,5405,5405,5405,5405,2905,2905,2905,,,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,88,88,88,80,72,56,44,31,26,12,22,
盈余公积(万元),2211,2211,2211,2211,1877,1877,1877,1877,1377,1377,1377,917,917,350,350,350,82,82,,623,573,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),17774,16498,17156,16432,16610,15712,17744,16891,16452,14848,12390,11716,8251,8080,6227,3149,2047,741,568,2187,1738,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),53235,51960,52618,51893,51737,50840,52871,52019,29734,28130,25760,24626,21161,20415,18554,15460,11079,9759,9499,8822,8333,
少数股东权益(万元),-2,,,,,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),53234,51960,52618,51893,51737,50840,52871,52019,29734,28130,25760,24626,21161,20415,18554,15460,11079,9759,9499,8822,8333,
负债和所有者权益(或股东权益)总计(万元),67295,67092,67997,67544,68458,67043,67133,66192,46842,41416,37557,32175,27965,27642,27491,23075,19145,18053,17500,16941,13758,		
