报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),4625,4606,4620,4577,2733,2731,2743,2789,2748,2481,2538,2569,2569,2493,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),7009,7009,7009,7009,1115,1166,821,821,821,821,821,821,821,821,
长期待摊费用(万元),10673,10704,8301,11049,5524,5483,5322,6159,5751,6002,6323,6044,1817,43,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),1858,1777,2258,2393,716,581,521,477,205,167,151,221,66,110,
其他非流动资产(万元),2670,3310,2859,2351,4896,3100,5841,4459,611,248,1327,8,99,99,
非流动资产合计(万元),86917,80228,77850,77103,61983,50098,44509,42659,29643,27700,27201,24343,23037,13595,
资产总计(万元),166702,157799,168016,140735,126404,121002,108429,100509,100661,66519,61276,49938,41448,30227,
短期借款(万元),25728,24739,33480,25500,20800,16600,10285,5176,9560,9360,8833,5254,9400,3100,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),5,,,14,280,192,,,6,,,172,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),436,,,,,,,,,,,,,,
应付账款(万元),20565,18143,,19697,,18222,14588,12548,9664,9019,6502,7317,4125,4640,
预收账款(万元),795,506,832,545,658,511,723,332,724,437,373,348,281,552,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),4900,4566,4545,4427,3689,3527,2919,3394,2761,2648,2622,1820,1340,1026,
应交税费(万元),1355,880,1197,1113,733,966,1231,718,1138,1438,1113,1571,593,509,
应付利息(万元),86,67,75,45,,24,26,16,23,18,26,9,131,6,
应付股利(万元),,,,,,,,,,5,,,,1875,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,1436,,1431,468,357,190,544,111,470,503,121,87,61,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,129,,0,356,,539,422,457,310,114,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),55331,50337,61512,52901,43204,40400,30318,22728,24526,23817,20430,16922,16070,11769,
长期借款(万元),3780,4200,4200,4200,,,,,,,,,,,
应付债券(万元),13671,13382,13158,,,,,,,,,,,,
长期应付款(万元),,,,1,304,405,50,506,242,322,537,701,915,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,
递延所得税负债(万元),31,31,31,31,51,51,124,54,51,51,51,51,91,81,
其他非流动负债(万元),197,229,242,237,228,212,192,189,181,173,151,,,,
非流动负债合计(万元),17678,17841,17662,4469,583,668,365,749,474,546,739,752,1006,81,
负债合计(万元),73009,68178,79174,57370,43787,41068,30683,23476,25000,24364,21169,17674,17076,11850,
实收资本(或股本)(万元),17000,17000,10000,10000,10000,10000,10000,10000,10000,7500,7500,7500,7500,6728,
资本公积(万元),38098,38069,45904,40538,40538,40538,40538,40538,40538,10841,10841,10036,10036,1128,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),1757,1757,1757,1757,1404,1404,1404,1404,913,913,913,221,0,1255,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),24947,21937,22010,21326,20234,18671,18296,17035,16096,14455,12184,7656,2308,8680,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),83288,79805,80200,74408,73291,70946,69895,69332,67960,34507,32426,25813,19798,17792,
少数股东权益(万元),10404,9815,8641,8956,9326,8987,7850,7700,7702,7648,7681,6452,4574,586,
所有者权益(或股东权益)合计(万元),93692,89620,88842,83364,82617,79933,77746,77033,75661,42155,40108,32265,24372,18378,
负债和所有者权益(或股东权益)总计(万元),166702,157799,168016,140735,126404,121002,108429,100509,100661,66519,61276,49938,41448,30227,		
