报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
在建工程(万元),,10047,,21563,14539,13341,8172,7913,9412,9104,8846,7351,7723,6558,6053,5964,3760,6317,8579,3110,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,11,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),19928,20065,20171,20350,20472,20589,20765,20888,20462,20316,15300,15416,11398,11495,11589,11684,11628,11404,8474,8647,
开发支出(万元),1,1,,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),50,46,46,42,,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),1954,1954,1871,1776,1589,1504,1532,1494,1534,1486,1538,1528,1032,1051,1126,1097,955,695,271,186,
其他非流动资产(万元),2245,2110,2208,2209,2294,2217,1924,2271,519,1500,1289,1538,,,,,,,,,
非流动资产合计(万元),102636,95458,94869,92540,74626,73835,69178,69924,66477,67530,62166,61400,55139,54285,54165,54668,51594,49082,41809,34866,
资产总计(万元),397351,408003,420056,419352,306854,304027,295011,314067,324468,326246,325339,339999,294017,215044,224682,258239,203608,135295,115775,106836,
短期借款(万元),34000,64000,88000,88000,8000,8000,4000,4000,8000,8000,4000,4000,8000,4000,4000,8000,8000,8000,8000,16000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),4013,,,367,,888,350,3163,2817,3200,2000,5300,3550,3950,2927,2827,2240,4654,4200,,
应付账款(万元),114993,100050,,78721,,48871,23743,37078,51250,53046,33338,45598,40469,39007,25968,39394,30972,29040,22218,15032,
预收账款(万元),16929,8254,39295,24180,42491,30051,55718,55776,62497,59974,92187,89687,62345,59597,94066,109233,75977,16950,12775,14944,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),35,34,624,3269,251,290,333,3368,332,316,254,,771,767,675,522,522,522,522,612,
应交税费(万元),754,6134,979,2483,-656,1451,158,1654,394,5674,1374,3491,938,2685,-448,975,-422,-1553,-1825,-434,
应付利息(万元),,,,82,,,,,,,,,,,,,,,,,
应付股利(万元),,2361,,,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,2456,,2723,1492,1118,1254,1256,1442,1277,1256,1403,1437,1071,802,802,519,513,794,1557,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,4000,4000,,,,,,,,,,,3000,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),174344,183290,199704,199825,91435,90669,89555,110296,126731,131487,134410,149479,117510,111076,127991,161754,117808,58126,49686,47711,
长期借款(万元),,,,,,,,,,,4000,4000,,,,,,,,3000,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,235,1998,1998,1998,1998,2005,1972,1888,1888,2342,4613,6318,2485,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),5634,5649,5663,5677,5691,5705,5720,5734,5748,5558,5572,5586,2842,2842,2842,2842,2842,2437,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),5634,5649,5663,5677,5691,5705,5720,5969,7746,7556,11571,11585,4847,4814,4730,4730,5184,7050,6318,5485,
负债合计(万元),179978,188938,205367,205502,97126,96374,95274,116264,134478,139043,145980,161064,122357,115889,132720,166484,122992,65176,56003,53196,
实收资本(或股本)(万元),87008,87008,87450,87450,87450,87450,48584,48584,48584,48584,46270,46270,46270,34700,34700,34700,34700,34700,34700,12195,
资本公积(万元),36088,36088,40946,40946,56564,56564,90573,90573,89129,89129,89129,89129,89129,29019,29019,29019,28642,26255,24550,32980,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),9619,9619,9619,9619,7565,7565,7565,7565,5655,5655,5655,5655,4394,4394,4085,4085,2965,1855,958,1436,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),75217,77101,67715,67050,58167,56101,53027,51096,46631,43840,38309,37884,31868,31042,24157,23951,14310,7310,-437,7028,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),207441,209535,205598,204811,209728,207652,199737,197803,189990,187203,179359,178935,171660,99155,91962,91756,80617,70120,59772,53640,
少数股东权益(万元),9932,9531,9091,9039,,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),217373,219065,214689,213850,209728,207652,199737,197803,189990,187203,179359,178935,171660,99155,91962,91756,80617,70120,59772,53640,
负债和所有者权益(或股东权益)总计(万元),397351,408003,420056,419352,306854,304027,295011,314067,324468,326246,325339,339999,294017,215044,224682,258239,203608,135295,115775,106836,		
