报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
应付账款(万元),9032,7779,,8736,,7149,8211,9786,9273,7670,9361,8832,4857,5435,6082,5657,
预收账款(万元),6517,4846,2355,2987,5344,1816,1341,1196,1330,1249,743,873,1525,1360,3262,3862,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1488,1231,939,1298,966,785,669,916,676,593,693,660,363,458,418,357,
应交税费(万元),1188,1302,1257,1141,335,992,647,488,734,813,826,827,402,850,710,859,
应付利息(万元),42,19,13,13,,14,13,12,12,10,10,12,11,12,14,11,
应付股利(万元),,,,,,,,,,,,,917,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,303,,219,2720,178,205,152,207,859,67,90,55,89,116,140,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1960,1960,20,20,10,10,20,20,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),34273,38311,30631,32796,33579,24607,22308,21819,20458,18310,18501,18694,13930,14004,17502,17246,
长期借款(万元),,,1950,1950,1970,1970,1970,1970,3000,2800,,,,,,,
应付债券(万元),17790,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,747,,747,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),48,50,53,55,58,60,63,65,68,70,75,85,93,95,100,100,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),17837,797,2749,2752,2028,2030,2033,2035,3068,2870,75,85,93,95,100,100,
负债合计(万元),52110,39108,33380,35547,35607,26637,24341,23854,23525,21180,18576,18779,14023,14099,17602,17346,
实收资本(或股本)(万元),33249,33249,20781,20781,20781,20781,12224,12224,12224,12224,9168,9168,9168,9168,9168,9168,
资本公积(万元),1694,1694,14162,14162,14162,14162,22719,22719,22719,22719,3483,3483,3483,3483,3483,3483,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),741,711,685,662,630,620,603,575,556,534,478,373,290,268,180,70,
盈余公积(万元),3385,3385,3385,3385,2795,2795,2795,2795,2344,2344,2344,1905,1509,1509,813,258,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),29409,26197,26122,24955,23006,21624,21285,20218,19360,18114,16821,13420,9949,10464,7239,2419,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),73101,65236,65135,63945,61375,59982,59627,58532,57203,55936,32295,28349,24398,24891,20882,15397,
少数股东权益(万元),,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),73101,65236,65135,63945,61375,59982,59627,58532,57203,55936,32295,28349,24398,24891,20882,15397,
负债和所有者权益(或股东权益)总计(万元),125211,104344,98515,99492,96982,86619,83967,82386,80728,77116,50871,47128,38421,38990,38484,32744,		
