报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,
递延所得税负债(万元),,0,,,,,,,11,,,2,1,0,
其他非流动负债(万元),,0,,,,,,,,,,,,,
非流动负债合计(万元),4835,4897,4973,5048,3451,3530,1084,912,910,978,1056,1175,1214,1604,
负债合计(万元),20008,18605,17309,24759,23182,25120,24258,20856,10423,8636,7286,10530,7748,7182,
实收资本(或股本)(万元),10000,10000,10000,10000,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,
资本公积(万元),44683,44683,44683,44683,7356,7356,7356,7356,7356,7350,7350,7350,7350,7350,
减:库存股(万元),,0,,,,,,,,,,,,,
专项储备(万元),,0,,,,,,,,,,,,,
盈余公积(万元),2850,2850,2850,2850,1821,1821,1821,1080,1080,769,742,580,580,234,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),21600,21187,22686,20024,17766,14854,11155,5692,6104,3821,3132,2625,1905,814,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),79133,78720,80219,77557,34443,31531,27832,21628,22040,19440,18724,18055,17335,15898,
少数股东权益(万元),429,306,359,350,416,23,31,35,367,364,428,385,327,240,
所有者权益(或股东权益)合计(万元),79563,79026,80578,77907,34859,31553,27863,21664,22408,19804,19151,18440,17662,16139,
负债和所有者权益(或股东权益)总计(万元),99570,97631,97887,102666,58040,56673,52120,42520,32831,28440,26437,28970,25410,23320,		
